General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Aarón Escandell,ESP,GK,24,1995,5,5,450,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrián Marín,ESP,"DF,MF",23,1997,9,3,269,3.0,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.3,5,17,2,0.0,0.33,0.33,0.0,0.33,0.02,0.08,0.1,0.02,0.1
Alberto Soro,ESP,"FW,MF",21,1999,15,3,393,4.4,1,2,3,1,0,0,1,0,0.7,0.7,0.3,1.1,6,15,24,0.23,0.46,0.69,0.23,0.69,0.17,0.08,0.25,0.17,0.25
Antonio Puertas,ESP,"FW,MF",28,1992,35,22,2170,24.1,3,5,8,3,0,0,6,0,3.3,3.3,2.3,5.6,49,47,140,0.12,0.21,0.33,0.12,0.33,0.14,0.1,0.23,0.14,0.23
Barcia,ESP,DF,19,2000,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Neva,ESP,DF,24,1996,22,21,1797,20.0,0,0,0,0,0,0,1,0,0.5,0.5,0.3,0.8,17,34,54,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
Dani Plomer,ESP,FW,21,1998,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darwin Machís,VEN,"FW,MF",27,1993,32,21,2026,22.5,5,5,10,5,0,1,1,0,5.1,4.3,5.0,9.3,68,37,119,0.22,0.22,0.44,0.22,0.44,0.22,0.22,0.45,0.19,0.41
Dimitri Foulquier,FRA,DF,27,1993,32,32,2663,29.6,0,4,4,0,0,0,7,0,0.8,0.8,1.5,2.3,49,63,68,0.0,0.14,0.14,0.0,0.14,0.03,0.05,0.08,0.03,0.08
Domingos Duarte,POR,DF,25,1995,29,27,2363,26.3,1,0,1,1,0,0,5,1,1.4,1.4,0.5,1.9,17,79,3,0.04,0.0,0.04,0.04,0.04,0.05,0.02,0.07,0.05,0.07
Domingos Quina,POR,MF,20,1999,8,5,341,3.8,2,0,2,2,0,0,1,0,0.3,0.3,0.2,0.5,5,10,14,0.53,0.0,0.53,0.53,0.53,0.08,0.05,0.13,0.08,0.13
Fede Vico,ESP,"MF,FW",26,1994,20,9,767,8.5,0,0,0,0,0,0,1,0,0.7,0.7,1.0,1.8,28,29,46,0.0,0.0,0.0,0.0,0.0,0.09,0.12,0.21,0.09,0.21
Germán Sánchez,ESP,DF,33,1986,34,29,2638,29.3,3,1,4,3,0,0,11,1,2.3,2.3,0.1,2.4,5,45,5,0.1,0.03,0.14,0.1,0.14,0.08,0.0,0.08,0.08,0.08
Isma Ruiz,ESP,MF,19,2001,1,1,67,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesús Vallejo,ESP,DF,23,1997,21,15,1348,15.0,0,0,0,0,0,0,2,1,0.1,0.1,0.1,0.2,8,37,4,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
Jorge Molina,ESP,FW,38,1982,33,17,1615,17.9,8,2,10,8,0,1,3,0,6.0,5.2,2.3,7.5,7,56,95,0.45,0.11,0.56,0.45,0.56,0.33,0.13,0.46,0.29,0.42
Juan Brunet,ARG,MF,22,1998,2,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenedy,BRA,"FW,MF",24,1996,28,18,1471,16.3,4,3,7,4,0,0,3,0,2.0,2.0,2.7,4.7,30,23,59,0.24,0.18,0.43,0.24,0.43,0.12,0.16,0.29,0.12,0.29
Kingsley Fobi,GHA,DF,21,1998,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Javier Suárez,COL,"FW,MF",22,1997,27,18,1666,18.5,5,1,6,5,0,0,6,0,6.4,6.4,2.0,8.4,33,33,90,0.27,0.05,0.32,0.27,0.32,0.34,0.11,0.45,0.34,0.45
Luis Milla,ESP,MF,25,1994,16,14,1253,13.9,1,1,2,1,0,0,1,0,0.6,0.6,2.3,2.9,11,56,21,0.07,0.07,0.14,0.07,0.14,0.04,0.17,0.21,0.04,0.21
Maxime Gonalons,FRA,MF,31,1989,25,18,1480,16.4,0,1,1,0,0,0,7,1,0.2,0.2,1.0,1.2,18,68,8,0.0,0.06,0.06,0.0,0.06,0.01,0.06,0.07,0.01,0.07
