General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Ali Al Hamadi,IRQ,FW,22-349,2002,11,0,134,1.5,0,0,0,0,0,0,3,0,0.4,0.4,0.1,0.4,4,3,14,0.0,0.0,0.0,0.0,0.0,0.24,0.05,0.28,0.24,0.28
Arijanet Muric,KVX,GK,26-098,1998,18,18,1620,18.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Axel Tuanzebe,COD,DF,27-091,1997,12,11,977,10.9,0,0,0,0,0,0,3,0,0.2,0.2,0.2,0.4,4,30,5,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
Ben Godfrey,ENG,DF,27-029,1998,1,1,63,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Johnson,ENG,"DF,FW",25-020,2000,14,8,828,9.2,0,1,1,0,0,0,2,0,0.4,0.4,0.6,1.0,10,17,18,0.0,0.11,0.11,0.0,0.11,0.04,0.07,0.11,0.04,0.11
Cameron Burgess,AUS,DF,29-115,1995,10,10,900,10.0,0,1,1,0,0,0,0,0,0.7,0.7,0.3,1.0,2,27,3,0.0,0.1,0.1,0.0,0.1,0.07,0.03,0.1,0.07,0.1
Chiedozie Ogbene,IRL,FW,27-288,1997,5,3,238,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,7,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
Christian Walton,ENG,GK,29-096,1995,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Conor Chaplin,ENG,"MF,FW",27-363,1997,15,7,614,6.8,1,1,2,1,0,0,1,0,1.2,1.2,0.6,1.8,10,25,20,0.15,0.15,0.29,0.15,0.29,0.17,0.09,0.26,0.17,0.26
Conor Townsend,ENG,"DF,MF",31-346,1993,2,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.42,0.0,0.42
Dara O'Shea,IRL,DF,25-346,1999,21,21,1862,20.7,0,0,0,0,0,0,5,0,0.8,0.8,0.0,0.8,3,51,1,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
George Edmundson,ENG,DF,27-166,1997,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George Hirst,ENG,FW,25-364,1999,12,1,219,2.4,1,1,2,1,0,0,1,0,1.0,1.0,0.3,1.2,3,8,17,0.41,0.41,0.82,0.41,0.82,0.4,0.11,0.5,0.4,0.5
Harry Clarke,ENG,DF,23-348,2001,7,4,379,4.2,0,0,0,0,0,0,3,1,0.1,0.1,0.0,0.1,5,14,2,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
Jack Clarke,ENG,"FW,MF",24-082,2000,19,5,608,6.8,0,2,2,0,0,0,1,0,0.8,0.8,1.2,2.1,16,17,29,0.0,0.3,0.3,0.0,0.3,0.12,0.18,0.31,0.12,0.31
Jack Taylor,IRL,MF,26-235,1998,18,1,418,4.6,1,0,1,1,0,0,3,0,0.5,0.5,0.5,1.1,8,32,13,0.22,0.0,0.22,0.22,0.22,0.12,0.12,0.23,0.12,0.23
Jacob Greaves,ENG,DF,24-154,2000,14,14,1260,14.0,1,0,1,1,0,0,2,0,0.7,0.7,0.0,0.7,2,31,4,0.07,0.0,0.07,0.07,0.07,0.05,0.0,0.05,0.05,0.05
Jaden Philogene Bidace,ENG,"FW,MF",23-005,2002,3,1,133,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jens Cajuste,SWE,MF,25-187,1999,17,14,1042,11.6,0,0,0,0,0,0,2,0,0.1,0.1,0.3,0.4,16,30,8,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04
Julio Enciso,PAR,MF,21-021,2004,2,1,100,1.1,0,1,1,0,0,0,1,0,0.4,0.4,0.3,0.7,3,9,7,0.0,0.9,0.9,0.0,0.9,0.36,0.23,0.59,0.36,0.59
Kalvin Phillips,ENG,MF,29-073,1995,13,10,861,9.6,0,0,0,0,0,0,3,1,0.3,0.3,0.1,0.4,4,36,2,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
Leif Davis,ENG,DF,25-032,2000,24,24,2112,23.5,1,2,3,1,0,0,5,0,0.8,0.8,3.5,4.3,39,44,99,0.04,0.09,0.13,0.04,0.13,0.04,0.15,0.18,0.04,0.18
Liam Delap,ENG,FW,22-005,2003,23,22,1764,19.6,9,2,11,7,2,2,7,0,7.2,5.6,1.8,7.4,41,20,74,0.46,0.1,0.56,0.36,0.46,0.37,0.09,0.46,0.29,0.38
Luke Woolfenden,ENG,DF,26-115,1998,9,8,737,8.2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,4,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Harness,ENG,MF,28-355,1996,2,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Massimo Luongo,AUS,MF,32-141,1992,6,2,170,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Broadhead,WAL,"FW,MF",26-314,1998,9,4,380,4.2,0,0,0,0,0,0,1,0,1.0,1.0,0.5,1.5,12,10,19,0.0,0.0,0.0,0.0,0.0,0.23,0.13,0.36,0.23,0.36
Omari Hutchinson,ENG,"MF,FW",21-106,2003,22,22,1865,20.7,2,1,3,2,0,0,4,0,1.8,1.8,2.2,3.9,55,53,105,0.1,0.05,0.14,0.1,0.14,0.08,0.1,0.19,0.08,0.19
Sam Morsy,EGY,MF,33-156,1991,22,21,1903,21.1,1,1,2,1,0,0,7,0,0.3,0.3,0.7,1.0,10,86,9,0.05,0.05,0.09,0.05,0.09,0.01,0.03,0.05,0.01,0.05
Sammie Szmodics,IRL,"FW,MF",29-142,1995,18,13,978,10.9,4,0,4,4,0,0,2,0,3.4,3.4,0.2,3.6,16,18,46,0.37,0.0,0.37,0.37,0.37,0.31,0.02,0.33,0.31,0.33
Wes Burns,WAL,"FW,DF",30-082,1994,18,12,926,10.3,0,1,1,0,0,0,1,0,0.5,0.5,1.6,2.2,38,8,65,0.0,0.1,0.1,0.0,0.1,0.05,0.16,0.21,0.05,0.21
