General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Aaron Wan-Bissaka,ENG,DF,22,1997,34,34,3060,34.0,2,4,6,2,0,0,3,0,0.9,0.9,2.3,3.2,89,145,176,0.06,0.12,0.18,0.06,0.18,0.03,0.07,0.09,0.03,0.09
Alex Telles,BRA,DF,27,1992,9,8,690,7.7,0,2,2,0,0,0,0,0,0.2,0.2,0.9,1.0,27,48,40,0.0,0.26,0.26,0.0,0.26,0.02,0.12,0.14,0.02,0.14
Amad Diallo,CIV,FW,18,2002,3,2,166,1.8,0,1,1,0,0,0,0,0,0.0,0.0,0.5,0.5,9,9,7,0.0,0.54,0.54,0.0,0.54,0.02,0.27,0.29,0.02,0.29
Anthony Elanga,SWE,FW,18,2002,2,2,155,1.7,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.5,2,3,13,0.58,0.0,0.58,0.58,0.58,0.26,0.02,0.28,0.26,0.28
Anthony Martial,FRA,FW,24,1995,22,17,1480,16.4,4,3,7,4,0,0,0,1,6.5,6.5,2.0,8.5,48,46,155,0.24,0.18,0.43,0.24,0.43,0.4,0.12,0.52,0.4,0.52
Axel Tuanzebe,COD,DF,22,1997,9,4,404,4.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,3,13,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Williams,ENG,DF,19,2000,4,2,188,2.1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.3,5,5,7,0.0,0.0,0.0,0.0,0.0,0.11,0.02,0.13,0.11,0.13
Bruno Fernandes,POR,MF,25,1994,37,35,3099,34.4,18,12,30,9,9,10,6,0,16.1,8.2,11.4,19.6,80,285,263,0.52,0.35,0.87,0.26,0.61,0.47,0.33,0.8,0.24,0.57
Daniel James,WAL,FW,22,1997,15,11,910,10.1,3,1,4,3,0,0,3,0,2.2,2.2,0.9,3.1,36,32,84,0.3,0.1,0.4,0.3,0.4,0.22,0.09,0.31,0.22,0.31
David de Gea,ESP,GK,29,1990,26,26,2295,25.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dean Henderson,ENG,GK,23,1997,13,12,1125,12.5,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Donny van de Beek,NED,"MF,FW",23,1997,19,4,524,5.8,1,1,2,1,0,0,1,0,0.4,0.4,0.9,1.3,7,16,39,0.17,0.17,0.34,0.17,0.34,0.06,0.16,0.22,0.06,0.22
Edinson Cavani,URU,FW,33,1987,26,13,1375,15.3,10,3,13,10,0,0,4,0,8.0,8.0,2.2,10.3,5,30,80,0.65,0.2,0.85,0.65,0.85,0.52,0.15,0.67,0.52,0.67
Eric Bailly,CIV,DF,26,1994,12,10,916,10.2,0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.1,6,37,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
Fred,BRA,MF,27,1993,30,27,2390,26.6,1,0,1,1,0,0,5,0,1.8,1.8,1.9,3.7,31,189,33,0.04,0.0,0.04,0.04,0.04,0.07,0.07,0.14,0.07,0.14
Hannibal Mejbri,TUN,MF,17,2003,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harry Maguire,ENG,DF,27,1993,34,34,3047,33.9,2,1,3,2,0,0,11,0,2.3,2.2,0.3,2.5,42,194,14,0.06,0.03,0.09,0.06,0.09,0.07,0.01,0.08,0.07,0.08
Juan Mata,ESP,"FW,MF",32,1988,9,6,509,5.7,1,2,3,0,1,1,0,0,1.0,0.2,0.8,1.1,13,23,32,0.18,0.35,0.53,0.0,0.35,0.18,0.15,0.33,0.04,0.19
Luke Shaw,ENG,DF,25,1995,32,30,2654,29.5,1,5,6,1,0,0,8,0,0.6,0.6,6.4,7.0,110,147,209,0.03,0.17,0.2,0.03,0.2,0.02,0.22,0.24,0.02,0.24
Marcus Rashford,ENG,FW,22,1997,37,33,2920,32.4,11,9,20,11,0,0,4,0,8.9,8.9,3.8,12.8,134,117,330,0.34,0.28,0.62,0.34,0.62,0.28,0.12,0.39,0.28,0.39
Mason Greenwood,ENG,FW,18,2001,31,21,1822,20.2,7,2,9,7,0,0,2,0,6.0,6.0,2.2,8.2,67,52,175,0.35,0.1,0.44,0.35,0.44,0.29,0.11,0.4,0.29,0.4
Nemanja Matić,SRB,MF,31,1988,20,12,1106,12.3,0,0,0,0,0,0,2,0,0.3,0.3,0.7,1.0,40,86,12,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08
Odion Ighalo,NGA,FW,31,1989,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul Pogba,FRA,"MF,FW",27,1993,26,21,1897,21.1,3,3,6,3,0,0,3,0,2.8,2.8,2.4,5.2,46,139,101,0.14,0.14,0.28,0.14,0.28,0.13,0.11,0.25,0.13,0.25
Scott McTominay,SCO,MF,23,1996,32,24,2129,23.7,4,1,5,4,0,0,3,0,2.1,2.1,1.7,3.8,57,118,26,0.17,0.04,0.21,0.17,0.21,0.09,0.07,0.16,0.09,0.16
Shola Shoretire,ENG,FW,16,2004,2,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Timothy Fosu-Mensah,NED,DF,22,1998,1,1,80,0.9,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,2,5,13,0.0,0.0,0.0,0.0,0.0,0.03,0.31,0.33,0.03,0.33
Victor Lindelöf,SWE,DF,26,1994,29,29,2585,28.7,1,1,2,1,0,0,0,0,0.6,0.6,0.3,0.9,18,92,2,0.03,0.03,0.07,0.03,0.07,0.02,0.01,0.03,0.02,0.03
Will Fish,ENG,FW,17,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
