General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Adrian Beck,GER,"MF,FW",27-250,1997,19,7,680,7.6,2,1,3,2,0,0,0,0,1.7,1.7,0.8,2.6,10,25,34,0.26,0.13,0.4,0.26,0.4,0.23,0.11,0.34,0.23,0.34
Benedikt Gimber,GER,DF,27-361,1997,20,20,1681,18.7,0,0,0,0,0,0,6,0,0.2,0.2,0.3,0.5,6,32,5,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.01,0.03
Budu Zivzivadze,GEO,FW,30-341,1994,6,6,526,5.8,0,2,2,0,0,0,0,0,1.0,1.0,0.3,1.3,2,7,18,0.0,0.34,0.34,0.0,0.34,0.17,0.05,0.22,0.17,0.22
Denis Thomalla,GER,MF,32-182,1992,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frans Krätzig,GER,"FW,MF",22-031,2003,6,6,450,5.0,1,1,2,1,0,0,0,0,0.4,0.4,0.6,1.0,10,10,22,0.2,0.2,0.4,0.2,0.4,0.09,0.12,0.2,0.09,0.2
Jan Schöppner,GER,MF,25-247,1999,21,20,1733,19.3,3,1,4,3,0,0,4,0,2.8,2.8,2.6,5.4,26,71,33,0.16,0.05,0.21,0.16,0.21,0.14,0.14,0.28,0.14,0.28
Jonas Föhrenbach,GER,DF,29-019,1996,19,19,1560,17.3,0,1,1,0,0,0,3,0,0.3,0.3,1.2,1.5,31,48,42,0.0,0.06,0.06,0.0,0.06,0.02,0.07,0.09,0.02,0.09
Julian Niehues,GER,MF,23-303,2001,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Müller,GER,GK,33-336,1991,21,21,1890,21.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lennard Maloney,USA,MF,25-129,1999,11,10,760,8.4,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.4,1,14,0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
Luca Kerber,GER,MF,22-341,2002,13,5,541,6.0,1,0,1,1,0,0,4,0,0.4,0.4,0.4,0.8,1,12,9,0.17,0.0,0.17,0.17,0.17,0.06,0.07,0.13,0.06,0.13
Léo Scienza,BRA,"FW,MF",26-154,1998,18,12,892,9.9,3,2,5,3,0,0,0,0,1.6,1.6,2.8,4.4,49,23,68,0.3,0.2,0.5,0.3,0.5,0.17,0.28,0.44,0.17,0.44
