General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Abdoulaye Bamba,CIV,"DF,FW",31,1990,10,4,458,5.1,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,7,13,21,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.06,0.05,0.06
Angelo Fulgini,FRA,"MF,FW",24,1996,36,35,2929,32.5,5,4,9,5,0,0,6,0,5.8,5.8,4.0,9.7,75,147,189,0.15,0.12,0.28,0.15,0.28,0.18,0.12,0.3,0.18,0.3
Anthony Mandrea,ALG,GK,24,1996,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonin Bobichon,FRA,"MF,FW",25,1995,4,0,38,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Azzedine Ounahi,MAR,MF,21,2000,32,16,1633,18.1,2,1,3,2,0,0,2,0,2.0,2.0,1.5,3.5,50,110,79,0.11,0.06,0.17,0.11,0.17,0.11,0.08,0.19,0.11,0.19
Batista Mendy,FRA,"MF,DF",21,2000,34,27,2413,26.8,1,1,2,1,0,0,5,0,0.8,0.8,0.6,1.5,20,117,23,0.04,0.04,0.07,0.04,0.07,0.03,0.02,0.05,0.03,0.05
Bilal Brahimi,ALG,FW,21,2000,9,3,338,3.8,0,1,1,0,0,0,0,0,0.5,0.5,0.9,1.4,19,5,32,0.0,0.27,0.27,0.0,0.27,0.13,0.24,0.37,0.13,0.37
Casimir Ninga,CHA,FW,28,1993,16,3,409,4.5,0,0,0,0,0,0,2,0,0.8,0.8,0.0,0.9,6,5,27,0.0,0.0,0.0,0.0,0.0,0.18,0.01,0.19,0.18,0.19
Danijel Petković,MNE,GK,28,1993,15,15,1350,15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enzo Ebosse,CMR,DF,22,1999,27,21,1890,21.0,0,0,0,0,0,0,1,0,0.1,0.1,0.6,0.7,26,55,18,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.03,0.01,0.03
Farid El Melali,ALG,FW,24,1997,2,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21
Ismaël Traoré,CIV,DF,34,1986,37,36,3215,35.7,4,1,5,4,0,0,1,0,4.0,4.0,1.3,5.3,7,58,6,0.11,0.03,0.14,0.11,0.14,0.11,0.04,0.15,0.11,0.15
Jason Mbock,FRA,FW,21,1999,1,0,17,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jimmy Cabot,FRA,DF,27,1994,24,24,2008,22.3,0,5,5,0,0,0,4,0,0.4,0.4,1.7,2.1,92,77,150,0.0,0.22,0.22,0.0,0.22,0.02,0.08,0.09,0.02,0.09
Marin Jakoliš,CRO,FW,24,1996,10,2,229,2.5,0,0,0,0,0,0,0,0,1.1,1.1,0.3,1.4,5,4,17,0.0,0.0,0.0,0.0,0.0,0.42,0.13,0.54,0.42,0.54
Mathias Pereira Lage,POR,DF,24,1996,24,11,1040,11.6,4,2,6,4,0,0,0,0,2.6,2.6,1.4,4.1,22,36,73,0.35,0.17,0.52,0.35,0.52,0.23,0.13,0.35,0.23,0.35
Mohamed Ali Cho,FRA,FW,17,2004,32,21,1837,20.4,4,1,5,4,0,0,6,2,6.4,6.4,2.7,9.1,60,22,150,0.2,0.05,0.24,0.2,0.24,0.31,0.13,0.44,0.31,0.44
Nabil Bentaleb,ALG,MF,26,1994,18,18,1515,16.8,1,0,1,1,0,0,4,0,0.6,0.6,0.1,0.7,12,82,16,0.06,0.0,0.06,0.06,0.06,0.04,0.0,0.04,0.04,0.04
Noah Fatar,FRA,"DF,MF",19,2002,3,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Noah Guede-Nadje,FRA,MF,17,2003,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul Bernardoni,FRA,GK,24,1997,13,13,1170,13.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pierrick Capelle,FRA,"MF,DF",34,1987,30,12,1193,13.3,0,1,1,0,0,0,1,0,1.5,1.5,1.9,3.4,23,50,42,0.0,0.08,0.08,0.0,0.08,0.11,0.14,0.25,0.11,0.25
Romain Thomas,FRA,DF,33,1988,30,29,2563,28.5,2,0,2,2,0,0,9,0,2.0,2.0,0.0,2.1,4,93,2,0.07,0.0,0.07,0.07,0.07,0.07,0.0,0.07,0.07,0.07
Sada Thioub,SEN,FW,26,1995,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sofiane Boufal,MAR,"FW,MF",27,1993,29,28,2330,25.9,8,4,12,5,3,3,6,0,8.5,6.1,6.4,12.6,127,125,207,0.31,0.15,0.46,0.19,0.35,0.33,0.25,0.58,0.24,0.49
Souleyman Doumbia,CIV,"DF,FW",24,1996,27,27,2219,24.7,0,1,1,0,0,0,10,1,0.8,0.8,2.1,2.9,66,54,147,0.0,0.04,0.04,0.0,0.04,0.03,0.09,0.12,0.03,0.12
Stéphane Bahoken,CMR,FW,29,1992,29,12,1099,12.2,3,1,4,3,0,0,0,0,4.1,4.1,1.3,5.4,9,15,78,0.25,0.08,0.33,0.25,0.33,0.33,0.11,0.44,0.33,0.44
Thomas Mangani,FRA,MF,34,1987,33,25,2193,24.4,7,2,9,1,6,6,6,0,5.7,0.9,1.3,2.2,8,165,31,0.29,0.08,0.37,0.04,0.12,0.23,0.05,0.28,0.04,0.09
Vincent Manceau,FRA,DF,32,1989,28,25,2361,26.2,0,0,0,0,0,0,2,1,0.1,0.1,0.3,0.4,19,113,16,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
Waniss Taibi,FRA,"MF,FW",19,2002,7,1,132,1.5,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,1,1,5,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06
