General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Alberto Marí,ESP,FW,23-218,2001,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cristhian Mosquera,ESP,DF,20-232,2004,22,22,1969,21.9,1,0,1,1,0,0,5,0,0.4,0.4,0.0,0.4,19,61,5,0.05,0.0,0.05,0.05,0.05,0.02,0.0,0.02,0.02,0.02
César Tárrega,ESP,DF,22-354,2002,20,20,1766,19.6,2,0,2,2,0,0,3,0,1.5,1.5,0.0,1.6,17,53,1,0.1,0.0,0.1,0.1,0.1,0.08,0.0,0.08,0.08,0.08
Dani Gómez,ESP,FW,26-199,1998,14,5,532,5.9,2,0,2,2,0,0,0,0,2.7,2.7,0.0,2.7,3,6,24,0.34,0.0,0.34,0.34,0.34,0.46,0.01,0.46,0.46,0.46
David Otorbi,ESP,MF,17-121,2007,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diego López,ESP,"MF,FW",22-277,2002,23,21,1697,18.9,3,4,7,3,0,0,1,0,3.1,3.1,3.7,6.8,53,50,136,0.16,0.21,0.37,0.16,0.37,0.17,0.2,0.36,0.17,0.36
Dimitri Foulquier,FRA,DF,31-328,1993,21,14,1342,14.9,0,0,0,0,0,0,4,0,0.4,0.4,0.3,0.6,25,48,44,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
Domingos André Ribeiro Almeida,POR,"MF,FW",24-260,2000,20,13,1150,12.8,0,1,1,0,0,0,1,0,0.4,0.4,1.5,1.9,26,79,43,0.0,0.08,0.08,0.0,0.08,0.03,0.11,0.15,0.03,0.15
Enzo Barrenechea,ARG,MF,23-268,2001,17,14,1150,12.8,1,1,2,1,0,0,5,0,0.9,0.9,0.4,1.3,9,46,8,0.08,0.08,0.16,0.08,0.16,0.07,0.03,0.1,0.07,0.1
