General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Attila Szalai,HUN,DF,25,1998,3,0,103,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11
Christian Günter,GER,DF,30,1993,15,13,1060,11.8,1,2,3,1,0,0,1,0,0.5,0.5,2.1,2.6,15,23,63,0.08,0.17,0.25,0.08,0.25,0.04,0.18,0.22,0.04,0.22
Fabian Rüdlin,GER,MF,26,1997,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florent Muslija,KVX,"MF,FW",25,1998,10,0,105,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0.6,0.6,6,13,7,0.0,0.0,0.0,0.0,0.0,0.06,0.48,0.54,0.06,0.54
Jordy Makengo,FRA,DF,21,2001,20,10,1026,11.4,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,27,52,34,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
Junior Adamu,AUT,"FW,MF",22,2001,15,0,105,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,1,5,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.16,0.05,0.16
Kenneth Schmidt,GER,DF,21,2002,5,0,68,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,4,3,0.0,0.0,0.0,0.0,0.0,0.02,0.09,0.12,0.02,0.12
Kiliann Sildillia,FRA,DF,21,2002,27,20,1806,20.1,0,1,1,0,0,0,2,1,0.6,0.6,0.8,1.4,22,70,58,0.0,0.05,0.05,0.0,0.05,0.03,0.04,0.07,0.03,0.07
Lucas Höler,GER,"FW,MF",29,1994,33,26,2305,25.6,7,2,9,6,1,2,7,0,8.6,7.0,2.1,9.1,24,49,153,0.27,0.08,0.35,0.23,0.31,0.34,0.08,0.42,0.27,0.36
Lukas Kübler,GER,DF,30,1992,26,22,1847,20.5,1,0,1,1,0,0,7,0,0.6,0.6,0.3,0.9,13,70,32,0.05,0.0,0.05,0.05,0.05,0.03,0.02,0.04,0.03,0.04
Manuel Gulde,GER,DF,32,1991,27,23,2047,22.7,1,0,1,1,0,0,5,1,1.1,1.1,0.1,1.2,10,74,3,0.04,0.0,0.04,0.04,0.04,0.05,0.01,0.05,0.05,0.05
Matthias Ginter,GER,DF,29,1994,23,22,1913,21.3,0,2,2,0,0,0,3,0,1.4,1.4,1.4,2.8,23,136,20,0.0,0.09,0.09,0.0,0.09,0.07,0.06,0.13,0.07,0.13
Maximilian Breunig,GER,FW,22,2000,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maximilian Eggestein,GER,MF,26,1996,33,33,2914,32.4,1,2,3,1,0,0,6,0,2.4,2.4,2.8,5.2,42,162,72,0.03,0.06,0.09,0.03,0.09,0.07,0.09,0.16,0.07,0.16
Maximilian Philipp,GER,"FW,MF",29,1994,17,1,323,3.6,1,0,1,1,0,0,2,0,0.5,0.5,0.4,0.9,3,6,28,0.28,0.0,0.28,0.28,0.28,0.14,0.11,0.25,0.14,0.25
Merlin Röhl,GER,"MF,FW",21,2002,24,17,1477,16.4,2,4,6,2,0,0,3,1,2.0,2.0,2.5,4.5,44,38,87,0.12,0.24,0.37,0.12,0.37,0.12,0.15,0.28,0.12,0.28
