General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Aboubacar Bassinga,CIV,MF,19-216,2005,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adnan Januzaj,BEL,"MF,FW",30-009,1995,8,3,315,3.5,2,1,3,2,0,0,3,0,0.5,0.5,0.7,1.2,13,20,30,0.57,0.29,0.86,0.57,0.86,0.15,0.2,0.34,0.15,0.34
Alberto Moleiro,ESP,"FW,MF",21-137,2003,22,20,1699,18.9,4,0,4,4,0,0,4,0,4.3,4.3,2.4,6.8,61,78,128,0.21,0.0,0.21,0.21,0.21,0.23,0.13,0.36,0.23,0.36
Andy Pelmard,FRA,DF,24-339,2000,3,2,160,1.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,9,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benito Ramírez,ESP,"DF,FW",29-218,1995,14,1,326,3.6,0,0,0,0,0,0,2,1,0.2,0.2,0.6,0.8,12,12,48,0.0,0.0,0.0,0.0,0.0,0.06,0.17,0.23,0.06,0.23
Daley Sinkgraven,NED,DF,29-225,1995,2,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
Dario Essugo,POR,MF,19-337,2005,14,14,1101,12.2,1,0,1,1,0,0,7,1,0.3,0.3,0.2,0.6,12,53,6,0.08,0.0,0.08,0.08,0.08,0.03,0.02,0.05,0.03,0.05
Dinko Horkaš,CRO,GK,25-341,1999,3,2,211,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enzo Loiodice,FRA,MF,24-079,2000,14,4,465,5.2,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,2,19,3,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
Fabio González,ESP,MF,28-002,1997,2,0,53,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,6,0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12
Fábio Silva,POR,FW,22-210,2002,17,16,1293,14.4,7,2,9,6,1,2,7,0,6.6,5.0,0.8,5.8,24,18,85,0.49,0.14,0.63,0.42,0.56,0.46,0.05,0.51,0.35,0.4
Jaime Mata,ESP,FW,36-113,1988,19,3,413,4.6,0,0,0,0,0,0,5,0,1.8,1.8,0.1,2.0,5,5,26,0.0,0.0,0.0,0.0,0.0,0.4,0.03,0.43,0.4,0.43
Jasper Cillessen,NED,GK,35-298,1989,21,21,1859,20.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Javier Muñoz,ESP,"MF,DF",29-352,1995,23,17,1621,18.0,0,2,2,0,0,0,2,0,0.6,0.6,2.0,2.5,20,73,49,0.0,0.11,0.11,0.0,0.11,0.03,0.11,0.14,0.03,0.14
José Campaña,ESP,MF,31-259,1993,13,10,719,8.0,0,2,2,0,0,0,3,0,0.1,0.1,0.6,0.7,4,50,9,0.0,0.25,0.25,0.0,0.25,0.01,0.07,0.08,0.01,0.08
Juan Herzog,ESP,DF,21-277,2003,9,7,563,6.3,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0,11,1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
Kirian Rodríguez,ESP,MF,28-346,1996,21,21,1758,19.5,0,3,3,0,0,0,2,0,1.6,1.6,1.5,3.0,25,128,39,0.0,0.15,0.15,0.0,0.15,0.08,0.07,0.16,0.08,0.16
Manuel Fuster,ESP,"FW,MF",27-115,1997,17,5,588,6.5,2,0,2,2,0,0,1,0,0.6,0.6,1.1,1.7,11,34,55,0.31,0.0,0.31,0.31,0.31,0.09,0.17,0.26,0.09,0.26
Marc Cardona,ESP,"FW,MF",29-221,1995,7,0,90,1.0,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,2,2,6,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16
Marvin,ESP,"DF,FW",24-226,2000,11,6,549,6.1,0,0,0,0,0,0,3,0,0.1,0.1,0.7,0.8,18,17,35,0.0,0.0,0.0,0.0,0.0,0.02,0.11,0.13,0.02,0.13
Mika Màrmol,ESP,DF,22-227,2002,17,15,1319,14.7,0,1,1,0,0,0,3,0,0.2,0.2,1.3,1.5,15,57,24,0.0,0.07,0.07,0.0,0.07,0.01,0.09,0.1,0.01,0.1
Oliver McBurnie,SCO,FW,28-255,1996,19,8,854,9.5,0,4,4,0,0,0,0,0,1.7,1.7,1.8,3.4,4,15,46,0.0,0.42,0.42,0.0,0.42,0.18,0.19,0.36,0.18,0.36
Pejiño,ESP,FW,28-200,1996,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.17
Sandro Ramírez,ESP,"FW,MF",29-220,1995,19,16,1311,14.6,7,3,10,7,0,0,5,0,2.6,2.6,2.2,4.8,37,28,75,0.48,0.21,0.69,0.48,0.69,0.18,0.15,0.33,0.18,0.33
Scott McKenna,SCO,DF,28-094,1996,19,18,1628,18.1,0,0,0,0,0,0,4,0,0.8,0.8,0.2,0.9,5,22,1,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05
Stefan Bajcetic,ESP,MF,20-115,2004,2,1,102,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06
Viti,ESP,DF,27-151,1997,16,10,946,10.5,0,1,1,0,0,0,3,0,0.0,0.0,0.7,0.7,22,25,33,0.0,0.1,0.1,0.0,0.1,0.0,0.06,0.06,0.0,0.06
Álex Muñoz,ESP,DF,30-199,1994,14,12,983,10.9,3,0,3,3,0,0,1,0,0.7,0.7,0.4,1.2,10,34,37,0.27,0.0,0.27,0.27,0.27,0.07,0.04,0.11,0.07,0.11
Álex Suárez,ESP,DF,31-333,1993,20,20,1687,18.7,0,0,0,0,0,0,9,0,0.1,0.1,0.1,0.1,1,34,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01
