General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Anthony Losilla,FRA,MF,36,1986,31,31,2720,30.2,2,2,4,2,0,0,6,1,1.9,1.9,2.2,4.1,13,93,42,0.07,0.07,0.13,0.07,0.13,0.06,0.07,0.14,0.06,0.14
Christopher Antwi-Adjei,GHA,"FW,MF",28,1994,29,22,1981,22.0,3,6,9,3,0,0,2,0,2.2,2.2,3.8,6.0,67,36,231,0.14,0.27,0.41,0.14,0.41,0.1,0.17,0.27,0.1,0.27
Cristian Gamboa,CRC,DF,32,1989,19,17,1477,16.4,0,0,0,0,0,0,2,0,0.2,0.2,0.5,0.7,10,56,21,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04
Danilo Soares,BRA,DF,30,1991,23,23,1766,19.6,0,0,0,0,0,0,6,0,0.0,0.0,1.3,1.3,17,93,24,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.0,0.07
Dominique Heintz,GER,DF,28,1993,11,8,795,8.8,0,0,0,0,0,0,1,0,0.3,0.3,0.2,0.5,3,21,2,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06
Erhan Mašović,SRB,"DF,MF",23,1998,29,23,2178,24.2,4,0,4,4,0,0,3,0,2.6,2.6,1.0,3.6,4,60,5,0.17,0.0,0.17,0.17,0.17,0.11,0.04,0.15,0.11,0.15
Gerrit Holtmann,PHI,"FW,MF",27,1995,23,8,945,10.5,1,1,2,1,0,0,0,0,2.4,2.4,0.8,3.1,37,8,83,0.1,0.1,0.19,0.1,0.19,0.23,0.07,0.3,0.23,0.3
Ivan Ordets,UKR,DF,30,1992,30,28,2449,27.2,0,0,0,0,0,0,4,0,1.4,1.4,0.8,2.1,3,53,14,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.08,0.05,0.08
Jacek Góralski,POL,MF,29,1992,4,2,146,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04
Jannes Horn,GER,"DF,FW",25,1997,2,1,59,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordi Osei-Tutu,ENG,"DF,FW",23,1998,20,8,749,8.3,0,0,0,0,0,0,3,0,0.7,0.7,0.2,0.8,25,19,39,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.1,0.08,0.1
Keven Schlotterbeck,GER,DF,25,1997,13,8,734,8.2,2,0,2,2,0,0,3,0,1.6,1.6,0.5,2.1,1,21,3,0.25,0.0,0.25,0.25,0.25,0.19,0.06,0.25,0.19,0.25
Kevin Stöger,AUT,MF,28,1993,32,29,2599,28.9,5,3,8,2,3,3,3,0,4.4,2.1,5.7,7.7,43,214,98,0.17,0.1,0.28,0.07,0.17,0.15,0.2,0.35,0.07,0.27
Kostas Stafylidis,GRE,"DF,MF",28,1993,19,11,1043,11.6,0,2,2,0,0,0,4,0,0.4,0.4,0.7,1.1,9,26,14,0.0,0.17,0.17,0.0,0.17,0.03,0.06,0.09,0.03,0.09
Manuel Riemann,GER,GK,33,1988,34,34,3060,34.0,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,1,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moritz Broschinski,GER,"FW,MF",21,2000,11,0,213,2.4,2,0,2,2,0,0,1,0,1.3,1.3,0.0,1.3,7,3,17,0.85,0.0,0.85,0.85,0.85,0.54,0.01,0.55,0.54,0.55
Patrick Osterhage,GER,MF,22,2000,23,11,1029,11.4,0,0,0,0,0,0,3,0,0.3,0.3,0.3,0.6,6,26,23,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05
Philipp Förster,GER,MF,27,1995,25,15,1309,14.5,3,7,10,3,0,0,4,0,1.4,1.4,3.4,4.8,19,63,47,0.21,0.48,0.69,0.21,0.69,0.1,0.23,0.33,0.1,0.33
Philipp Hofmann,GER,FW,29,1993,34,31,2631,29.2,8,2,10,8,0,0,5,0,8.8,8.8,2.7,11.5,7,71,117,0.27,0.07,0.34,0.27,0.34,0.3,0.09,0.39,0.3,0.39
