General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Aaron Hickey,SCO,DF,18,2002,11,10,758,8.4,0,0,0,0,0,0,3,1,0.1,0.1,0.1,0.1,21,36,28,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01
Adama Soumaoro,FRA,DF,28,1992,20,19,1755,19.5,1,0,1,1,0,0,4,0,1.4,1.4,0.1,1.4,12,51,1,0.05,0.0,0.05,0.05,0.05,0.07,0.0,0.07,0.07,0.07
Andrea Poli,ITA,MF,30,1989,18,4,383,4.3,1,0,1,1,0,0,1,0,1.0,1.0,0.6,1.6,4,25,4,0.23,0.0,0.23,0.23,0.23,0.24,0.14,0.38,0.24,0.38
Andreas Skov Olsen,DEN,"FW,DF",20,1999,26,12,1179,13.1,2,3,5,2,0,0,1,0,4.1,4.1,2.0,6.1,61,29,119,0.15,0.23,0.38,0.15,0.38,0.31,0.16,0.47,0.31,0.47
Andri Fannar Baldursson,ISL,MF,18,2002,8,1,217,2.4,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.2,1,6,8,0.0,0.0,0.0,0.0,0.0,0.07,0.03,0.1,0.07,0.1
Angelo da Costa Júnior,BRA,GK,36,1983,6,6,540,6.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Raimondo,ITA,FW,16,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arturo Calabresi,ITA,"DF,FW",24,1996,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danilo Larangeira,BRA,DF,36,1984,35,34,3132,34.8,0,1,1,0,0,0,8,0,1.2,1.2,2.0,3.2,12,108,4,0.0,0.03,0.03,0.0,0.03,0.03,0.06,0.09,0.03,0.09
Edoardo Vergani,ITA,FW,19,2001,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emanuel Vignato,ITA,"FW,MF",19,2000,31,11,1203,13.4,1,4,5,1,0,0,4,0,1.5,1.5,3.6,5.1,43,79,81,0.07,0.3,0.37,0.07,0.37,0.11,0.27,0.38,0.11,0.38
Federico Ravaglia,ITA,GK,20,1999,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Federico Santander,PAR,FW,29,1991,4,0,37,0.4,0,1,1,0,0,0,0,0,0.2,0.2,0.4,0.7,0,1,5,0.0,2.43,2.43,0.0,2.43,0.56,1.0,1.56,0.56,1.56
Gary Medel,CHI,"DF,MF",32,1987,11,6,511,5.7,0,1,1,0,0,0,1,0,0.0,0.0,0.1,0.1,2,26,2,0.0,0.18,0.18,0.0,0.18,0.0,0.02,0.02,0.0,0.02
Ibrahima Mbaye,SEN,DF,25,1994,8,5,428,4.8,1,0,1,1,0,0,2,0,0.6,0.0,0.0,0.0,3,11,4,0.21,0.0,0.21,0.21,0.21,0.12,0.01,0.13,0.0,0.01
Jerdy Schouten,NED,MF,23,1997,34,28,2512,27.9,1,1,2,1,0,0,8,1,0.2,0.2,1.9,2.1,14,148,23,0.04,0.04,0.07,0.04,0.07,0.01,0.07,0.08,0.01,0.08
Kacper Urbanski,POL,FW,15,2004,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lorenzo De Silvestri,ITA,DF,32,1988,29,25,2143,23.8,2,0,2,2,0,0,4,0,2.1,2.1,0.7,2.8,28,104,52,0.08,0.0,0.08,0.08,0.08,0.09,0.03,0.12,0.09,0.12
Mattia Pagliuca,ITA,MF,18,2002,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.0,0.19
Mattias Svanberg,SWE,MF,21,1999,34,24,1852,20.6,5,2,7,5,0,0,8,1,4.6,4.6,2.5,7.1,32,88,35,0.24,0.1,0.34,0.24,0.34,0.22,0.12,0.35,0.22,0.35
Mitchell Dijks,NED,DF,27,1993,20,18,1481,16.5,0,0,0,0,0,0,7,1,0.1,0.1,0.2,0.3,41,59,64,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.02
Musa Barrow,GAM,"FW,MF",21,1998,38,34,2921,32.5,8,8,16,8,0,1,0,0,7.0,6.2,6.0,12.2,88,103,253,0.25,0.25,0.49,0.25,0.49,0.22,0.19,0.4,0.19,0.38
Musa Juwara,GAM,"MF,DF",18,2001,5,0,46,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,2,8,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
Nehuén Paz,ARG,DF,27,1993,6,3,363,4.0,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.4,0,17,0,0.25,0.0,0.25,0.25,0.25,0.09,0.01,0.1,0.09,0.1
Nicola Sansone,ITA,"FW,MF",28,1991,26,11,1169,13.0,2,2,4,2,0,0,2,0,3.9,3.9,2.9,6.8,38,58,88,0.15,0.15,0.31,0.15,0.31,0.3,0.22,0.53,0.3,0.53
Nicolás Domínguez,ARG,MF,22,1998,28,15,1255,13.9,1,0,1,1,0,0,8,0,1.2,1.2,1.7,2.9,21,72,32,0.07,0.0,0.07,0.07,0.07,0.08,0.12,0.21,0.08,0.21
Omar Khailoti,ITA,DF,18,2001,1,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paolo Faragò,ITA,DF,27,1993,1,0,23,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,2,1,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21
Riccardo Orsolini,ITA,"FW,MF",23,1997,34,21,1755,19.5,7,3,10,4,3,3,0,0,9.3,7.1,2.4,9.5,49,45,155,0.36,0.15,0.51,0.21,0.36,0.48,0.12,0.6,0.36,0.49
