General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Ben Davies,WAL,DF,28,1993,29,28,2538,28.2,1,1,2,1,0,0,6,0,2.3,2.3,0.5,2.9,62,137,60,0.04,0.04,0.07,0.04,0.07,0.08,0.02,0.1,0.08,0.1
Bryan Gil,ESP,"FW,MF",20,2001,9,0,94,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,6,7,17,0.0,0.0,0.0,0.0,0.0,0.06,0.11,0.17,0.06,0.17
Cristian Romero,ARG,DF,23,1998,22,21,1844,20.5,1,0,1,1,0,0,8,0,0.5,0.5,0.3,0.7,23,65,9,0.05,0.0,0.05,0.05,0.05,0.02,0.01,0.04,0.02,0.04
Dane Scarlett,ENG,MF,17,2004,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davinson Sánchez,COL,DF,25,1996,23,17,1631,18.1,2,0,2,2,0,0,4,0,2.1,2.1,0.3,2.4,21,65,8,0.11,0.0,0.11,0.11,0.11,0.11,0.02,0.13,0.11,0.13
Dejan Kulusevski,SWE,"MF,FW",21,2000,18,14,1261,14.0,5,8,13,5,0,0,3,0,2.7,2.7,3.4,6.2,51,35,100,0.36,0.57,0.93,0.36,0.93,0.2,0.25,0.44,0.2,0.44
Dele Alli,ENG,MF,25,1996,10,8,657,7.3,1,0,1,0,1,1,1,0,1.6,0.8,0.3,1.1,8,18,22,0.14,0.0,0.14,0.0,0.0,0.22,0.04,0.26,0.11,0.15
Emerson,BRA,"DF,MF",22,1999,31,26,2286,25.4,1,1,2,1,0,0,5,0,1.5,1.5,2.2,3.6,68,68,175,0.04,0.04,0.08,0.04,0.08,0.06,0.09,0.14,0.06,0.14
Eric Dier,ENG,DF,27,1994,35,35,3071,34.1,0,0,0,0,0,0,1,0,1.2,1.2,1.1,2.3,13,103,6,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07
Giovani Lo Celso,ARG,"MF,FW",25,1996,9,2,238,2.6,0,0,0,0,0,0,0,0,0.6,0.6,0.7,1.3,10,8,15,0.0,0.0,0.0,0.0,0.0,0.23,0.26,0.49,0.23,0.49
