General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Aaron Malouda,FRA,FW,17,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Ounas,ALG,FW,26,1996,17,3,418,4.6,1,0,1,1,0,0,0,0,0.6,0.6,1.9,2.6,20,20,40,0.22,0.0,0.22,0.22,0.22,0.14,0.41,0.55,0.14,0.55
Alan Virginius,FRA,FW,20,2003,2,1,71,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
Alexsandro Ribeiro,BRA,DF,23,1999,29,24,2220,24.7,0,0,0,0,0,0,6,1,2.0,2.0,0.5,2.6,15,82,7,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.1,0.08,0.1
Andrej Ilic,SRB,FW,23,2000,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angel Gomes,ENG,MF,22,2000,31,29,2571,28.6,0,8,8,0,0,0,5,0,2.0,2.0,6.2,8.2,49,204,71,0.0,0.28,0.28,0.0,0.28,0.07,0.22,0.29,0.07,0.29
Ayyoub Bouaddi,FRA,MF,15,2007,9,1,131,1.5,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,1,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
Bafodé Diakité,FRA,DF,22,2001,21,19,1696,18.8,5,2,7,5,0,0,4,0,2.0,2.0,1.4,3.5,15,95,16,0.27,0.11,0.37,0.27,0.37,0.11,0.08,0.19,0.11,0.19
Benjamin André,FRA,MF,32,1990,30,29,2570,28.6,4,0,4,4,0,0,8,0,2.6,2.6,1.3,3.9,19,180,37,0.14,0.0,0.14,0.14,0.14,0.09,0.05,0.14,0.09,0.14
Carlos Baleba,CMR,MF,19,2004,2,1,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
Edon Zhegrova,KVX,FW,24,1999,33,25,2288,25.4,6,6,12,6,0,0,3,1,6.2,6.2,6.2,12.4,110,90,322,0.24,0.24,0.47,0.24,0.47,0.24,0.24,0.49,0.24,0.49
Gabriel Gudmundsson,SWE,"DF,FW",24,1999,25,14,1267,14.1,1,0,1,1,0,0,2,0,1.1,1.1,1.2,2.2,39,37,66,0.07,0.0,0.07,0.07,0.07,0.08,0.08,0.16,0.08,0.16
Hákon Arnar Haraldsson,ISL,"FW,MF",20,2003,26,15,1284,14.3,2,0,2,2,0,0,5,0,0.8,0.8,1.5,2.2,25,48,90,0.14,0.0,0.14,0.14,0.14,0.05,0.1,0.16,0.05,0.16
