General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Aaron Ramsdale,ENG,GK,22,1998,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antwoine Hackford,ENG,DF,16,2004,1,0,11,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.84,0.84,0.84
Ben Osborn,ENG,"MF,DF",25,1994,24,17,1604,17.8,1,0,1,1,0,0,1,0,1.1,1.1,2.0,3.2,27,77,100,0.06,0.0,0.06,0.06,0.06,0.06,0.12,0.18,0.06,0.18
Billy Sharp,ENG,FW,34,1986,16,7,735,8.2,3,0,3,1,2,2,1,0,3.0,1.5,0.5,2.0,9,11,65,0.37,0.0,0.37,0.12,0.12,0.37,0.07,0.44,0.18,0.24
Chris Basham,ENG,"DF,MF",32,1988,31,31,2576,28.6,0,1,1,0,0,0,5,0,0.7,0.7,0.9,1.6,38,82,48,0.0,0.03,0.03,0.0,0.03,0.03,0.03,0.06,0.03,0.06
Daniel Jebbison,ENG,FW,16,2003,4,3,284,3.2,1,0,1,1,0,0,0,0,1.1,1.1,0.0,1.2,2,1,6,0.32,0.0,0.32,0.32,0.32,0.36,0.01,0.37,0.36,0.37
David McGoldrick,IRL,"FW,MF",32,1987,35,28,2397,26.6,8,1,9,8,0,0,7,0,6.9,6.9,1.1,8.0,42,94,162,0.3,0.04,0.34,0.3,0.34,0.26,0.04,0.3,0.26,0.3
Enda Stevens,IRL,DF,30,1990,30,30,2700,30.0,0,1,1,0,0,0,6,0,1.3,1.3,1.6,2.9,44,124,99,0.0,0.03,0.03,0.0,0.03,0.04,0.05,0.1,0.04,0.1
Ethan Ampadu,WAL,"DF,MF",19,2000,25,23,2089,23.2,0,0,0,0,0,0,3,0,0.3,0.3,1.2,1.5,25,100,23,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.07,0.01,0.07
Femi Seriki,ENG,MF,18,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George Baldock,GRE,DF,27,1993,32,32,2787,31.0,0,2,2,0,0,0,7,0,1.2,1.2,2.9,4.0,68,75,140,0.0,0.06,0.06,0.0,0.06,0.04,0.09,0.13,0.04,0.13
Iliman Ndiaye,SEN,MF,20,2000,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack O'Connell,ENG,DF,26,1994,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack Robinson,ENG,DF,26,1993,11,9,877,9.7,0,1,1,0,0,0,3,0,0.7,0.7,0.6,1.3,3,22,6,0.0,0.1,0.1,0.0,0.1,0.07,0.06,0.13,0.07,0.13
Jayden Bogle,ENG,"DF,MF",20,2000,16,12,1110,12.3,2,0,2,2,0,0,2,0,1.9,1.9,0.2,2.2,11,24,61,0.16,0.0,0.16,0.16,0.16,0.16,0.02,0.17,0.16,0.17
John Egan,IRL,DF,27,1992,31,30,2629,29.2,0,1,1,0,0,0,7,1,0.8,0.8,0.6,1.4,11,60,2,0.0,0.03,0.03,0.0,0.03,0.03,0.02,0.05,0.03,0.05
John Fleck,SCO,MF,28,1991,31,29,2575,28.6,0,2,2,0,0,0,4,0,0.6,0.6,2.9,3.5,54,151,62,0.0,0.07,0.07,0.0,0.07,0.02,0.1,0.12,0.02,0.12
John Lundstram,ENG,MF,26,1994,28,23,2032,22.6,0,2,2,0,0,1,8,1,1.9,1.1,1.3,2.4,35,78,73,0.0,0.09,0.09,0.0,0.09,0.08,0.06,0.14,0.05,0.11
Kean Bryan,ENG,DF,23,1996,13,12,1004,11.2,1,0,1,1,0,0,1,0,0.9,0.9,0.6,1.5,7,22,18,0.09,0.0,0.09,0.09,0.09,0.08,0.05,0.14,0.08,0.14
Lys Mousset,FRA,"FW,MF",24,1996,11,2,296,3.3,0,0,0,0,0,0,0,0,1.0,1.0,0.3,1.3,3,3,16,0.0,0.0,0.0,0.0,0.0,0.29,0.1,0.39,0.29,0.39
Max Lowe,ENG,DF,23,1997,8,7,550,6.1,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,10,14,32,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
