General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Achraf Dari,MAR,DF,23,1999,18,15,1317,14.6,1,0,1,1,0,0,1,0,0.4,0.4,0.0,0.4,3,33,1,0.07,0.0,0.07,0.07,0.07,0.02,0.0,0.03,0.02,0.03
Alberth Elis,HON,"MF,FW",26,1996,10,2,257,2.9,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.7,8,4,19,0.0,0.0,0.0,0.0,0.0,0.18,0.06,0.24,0.18,0.24
Axel Camblan,FRA,"FW,MF",18,2003,7,0,68,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,2,4,9,0.0,0.0,0.0,0.0,0.0,0.22,0.17,0.39,0.22,0.39
Bradley Locko,FRA,DF,20,2002,7,2,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,11,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05
Brendan Chardonnet,FRA,DF,27,1994,30,27,2491,27.7,0,0,0,0,0,0,6,0,1.2,1.2,0.4,1.5,9,80,7,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.06,0.04,0.06
Christophe Hérelle,MTQ,DF,29,1992,16,12,1060,11.8,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,2,24,2,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02
Franck Honorat,FRA,"FW,MF",25,1996,33,29,2535,28.2,6,5,11,6,0,0,1,0,4.8,4.8,9.4,14.2,98,70,261,0.21,0.18,0.39,0.21,0.39,0.17,0.33,0.5,0.17,0.5
Félix Lemaréchal,FRA,MF,18,2003,13,2,288,3.2,0,0,0,0,0,0,2,0,0.1,0.1,0.5,0.6,5,14,9,0.0,0.0,0.0,0.0,0.0,0.02,0.16,0.19,0.02,0.19
Haris Belkebla,ALG,MF,28,1994,38,30,2656,29.5,2,0,2,1,1,1,3,0,1.3,0.5,0.6,1.1,19,129,37,0.07,0.0,0.07,0.03,0.03,0.04,0.02,0.06,0.02,0.04
