General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Alessandro Bastoni,ITA,DF,25-307,1999,23,22,1704,18.9,1,4,5,1,0,0,3,0,0.5,0.5,2.0,2.5,42,117,55,0.05,0.21,0.26,0.05,0.26,0.02,0.11,0.13,0.02,0.13
Benjamin Pavard,FRA,DF,28-323,1996,15,11,1035,11.5,0,1,1,0,0,0,3,0,0.4,0.4,0.4,0.8,12,66,19,0.0,0.09,0.09,0.0,0.09,0.03,0.04,0.07,0.03,0.07
Carlos Augusto,BRA,"DF,FW",26-038,1999,17,7,874,9.7,2,1,3,2,0,0,0,0,1.1,1.1,0.8,1.9,13,37,49,0.21,0.1,0.31,0.21,0.31,0.11,0.09,0.19,0.11,0.19
Davide Frattesi,ITA,MF,25-115,1999,20,5,825,9.2,4,1,5,4,0,0,1,0,2.3,2.3,0.7,3.0,15,24,29,0.44,0.11,0.55,0.44,0.55,0.25,0.08,0.33,0.25,0.33
Denzel Dumfries,NED,"DF,FW",28-302,1996,20,14,1336,14.8,6,1,7,6,0,0,4,0,4.2,4.2,1.8,5.9,30,36,121,0.4,0.07,0.47,0.4,0.47,0.28,0.12,0.4,0.28,0.4
Federico Dimarco,ITA,"DF,FW",27-096,1997,21,20,1484,16.5,3,4,7,3,0,0,2,0,2.3,2.3,4.4,6.7,27,62,167,0.18,0.24,0.42,0.18,0.42,0.14,0.26,0.4,0.14,0.4
Francesco Acerbi,ITA,DF,37-004,1988,10,10,760,8.4,0,1,1,0,0,0,0,0,0.3,0.3,0.2,0.5,6,33,5,0.0,0.12,0.12,0.0,0.12,0.03,0.02,0.06,0.03,0.06
Hakan Çalhanoğlu,TUR,MF,31-006,1994,16,15,1046,11.6,4,2,6,1,3,4,3,0,3.6,0.5,3.1,3.6,27,107,23,0.34,0.17,0.52,0.09,0.26,0.31,0.27,0.58,0.04,0.31
Henrikh Mkhitaryan,ARM,MF,36-024,1989,22,21,1675,18.6,1,3,4,1,0,0,3,0,1.2,1.2,1.7,2.9,46,135,73,0.05,0.16,0.21,0.05,0.21,0.07,0.09,0.16,0.07,0.16
Joaquín Correa,ARG,"FW,MF",30-185,1994,5,1,152,1.7,1,2,3,1,0,0,1,0,0.8,0.8,1.4,2.2,4,10,11,0.59,1.18,1.78,0.59,1.78,0.49,0.8,1.28,0.49,1.28
Kristjan Asllani,ALB,MF,22-342,2002,14,5,539,6.0,0,2,2,0,0,0,3,0,0.8,0.8,1.6,2.4,7,38,15,0.0,0.33,0.33,0.0,0.33,0.13,0.27,0.4,0.13,0.4
Lautaro Martínez,ARG,FW,27-176,1997,22,22,1808,20.1,9,3,12,9,0,0,0,0,9.3,9.3,1.7,11.1,26,40,140,0.45,0.15,0.6,0.45,0.6,0.47,0.09,0.55,0.47,0.55
Marcus Thuram,FRA,FW,27-192,1997,24,22,1793,19.9,13,4,17,13,0,0,1,0,7.8,7.8,3.3,11.1,46,46,140,0.65,0.2,0.85,0.65,0.85,0.39,0.17,0.56,0.39,0.56
Marko Arnautović,AUT,FW,35-301,1989,9,0,170,1.9,1,1,2,1,0,0,1,0,1.4,1.4,0.4,1.8,1,5,27,0.53,0.53,1.06,0.53,1.06,0.74,0.23,0.96,0.74,0.96
