General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Alberto Risco,ESP,MF,17,2005,4,1,137,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,3,6,14,0.0,0.0,0.0,0.0,0.0,0.05,0.21,0.26,0.05,0.26
Anthony Lozano,HON,"MF,FW",30,1993,6,0,92,1.0,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.4,0,1,6,0.0,0.0,0.0,0.0,0.0,0.18,0.25,0.43,0.18,0.43
Borja Mayoral,ESP,FW,26,1997,27,25,2153,23.9,15,1,16,11,4,4,2,0,11.9,8.7,1.4,10.1,27,67,100,0.63,0.04,0.67,0.46,0.5,0.5,0.06,0.55,0.36,0.42
Carles Aleñá,ESP,MF,25,1998,29,10,1020,11.3,1,1,2,1,0,0,6,0,1.2,1.2,1.6,2.8,12,23,45,0.09,0.09,0.18,0.09,0.18,0.11,0.14,0.25,0.11,0.25
Carmona,ESP,"DF,MF",21,2002,30,15,1313,14.6,1,1,2,1,0,0,8,0,0.8,0.8,1.0,1.8,29,39,55,0.07,0.07,0.14,0.07,0.14,0.06,0.07,0.12,0.06,0.12
Damián Suárez,URU,DF,35,1988,16,15,1299,14.4,0,2,2,0,0,0,7,1,0.3,0.3,0.8,1.2,20,58,47,0.0,0.14,0.14,0.0,0.14,0.02,0.06,0.08,0.02,0.08
Daniel Fuzato,BRA,GK,26,1997,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Soria,ESP,GK,30,1993,38,38,3413,37.9,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diego Rico,ESP,DF,30,1993,32,28,2535,28.2,0,7,7,0,0,0,10,0,0.3,0.3,3.8,4.1,28,119,79,0.0,0.25,0.25,0.0,0.25,0.01,0.14,0.15,0.01,0.15
Djené,TOG,"DF,MF",31,1991,33,30,2484,27.6,0,0,0,0,0,0,14,1,0.1,0.1,0.3,0.4,13,98,19,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.02
Domingos Duarte,POR,DF,28,1995,15,11,907,10.1,0,0,0,0,0,0,5,2,0.3,0.3,0.1,0.4,7,47,0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
Enes Ünal,TUR,"FW,MF",26,1997,3,1,140,1.6,0,1,1,0,0,0,0,0,0.1,0.1,0.4,0.5,2,1,7,0.0,0.64,0.64,0.0,0.64,0.06,0.24,0.3,0.06,0.3
Fabrizio Angileri,ARG,"DF,MF",29,1994,11,2,164,1.8,0,0,0,0,0,0,2,1,0.0,0.0,1.3,1.3,2,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.73,0.0,0.73
Gastón Álvarez,URU,DF,23,2000,34,29,2537,28.2,2,0,2,2,0,0,7,0,0.7,0.7,0.6,1.4,11,63,40,0.07,0.0,0.07,0.07,0.07,0.03,0.02,0.05,0.03,0.05
Gorka Rivera Alonso,ESP,DF,18,2004,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iglesias,ESP,"DF,FW",25,1998,23,16,1412,15.7,0,2,2,0,0,0,4,0,0.6,0.6,0.7,1.3,16,43,48,0.0,0.13,0.13,0.0,0.13,0.04,0.04,0.08,0.04,0.08
Ilaix Moriba,GUI,"MF,FW",20,2003,14,8,605,6.7,0,2,2,0,0,0,5,1,0.3,0.3,0.6,0.9,8,21,19,0.0,0.3,0.3,0.0,0.3,0.05,0.09,0.14,0.05,0.14
Jaime Mata,ESP,"FW,MF",34,1988,35,22,1787,19.9,5,1,6,5,0,0,10,1,5.6,5.6,1.5,7.2,16,19,138,0.25,0.05,0.3,0.25,0.3,0.28,0.08,0.36,0.28,0.36
Jeremy Jorge,ESP,FW,20,2003,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesús Santiago,ESP,MF,19,2004,14,8,656,7.3,1,0,1,1,0,0,4,0,0.6,0.6,0.4,1.0,5,15,12,0.14,0.0,0.14,0.14,0.14,0.08,0.05,0.14,0.08,0.14
Jordi,ESP,"MF,DF",22,2001,13,5,573,6.4,0,0,0,0,0,0,1,0,1.3,1.3,0.6,1.8,6,14,28,0.0,0.0,0.0,0.0,0.0,0.2,0.09,0.28,0.2,0.28
Juanmi Latasa,ESP,FW,22,2001,32,15,1555,17.3,2,0,2,2,0,0,7,1,3.6,3.5,1.5,5.0,7,16,82,0.12,0.0,0.12,0.12,0.12,0.21,0.09,0.29,0.2,0.29
Luis Milla,ESP,MF,28,1994,27,25,2115,23.5,0,1,1,0,0,0,6,0,0.6,0.6,1.7,2.3,31,121,35,0.0,0.04,0.04,0.0,0.04,0.03,0.07,0.1,0.03,0.1
