General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Playing time,Starts,Starts,Starts,Subs,Subs,Subs,Team success,Team success,Team success,Team success,Team success,Team success,Team success (xg),Team success (xg),Team success (xg),Team success (xg),Team success (xg)
Emanuel Aiwum,AUT,DF,21,2000,23,1653,72,48.3,18.4,17,87,14,6,29,13,0.61,13,30,-17,-0.93,-0.11,17.4,33.9,-16.5,-0.9,-0.35
Emanuele Valeri,ITA,DF,23,1998,37,2785,75,81.4,30.9,31,84,21,6,33,0,0.73,32,53,-21,-0.68,1.02,33.0,52.2,-19.2,-0.62,0.54
Felix Afena-Gyan,GHA,"FW,MF",19,2003,23,817,36,23.9,9.1,7,63,1,16,24,11,0.78,9,13,-4,-0.44,0.56,8.1,12.9,-4.8,-0.52,0.26
Frank Tsadjout,ITA,FW,23,1999,20,1051,53,30.7,11.7,14,66,2,6,22,13,0.85,10,27,-17,-1.46,-0.85,9.1,21.6,-12.5,-1.07,-0.51
Giacomo Quagliata,ITA,DF,22,2000,20,699,35,20.4,7.8,6,70,1,14,20,13,0.65,6,17,-11,-1.42,-0.69,7.5,17.6,-10.1,-1.3,-0.73
Gianluca Saro,ITA,GK,22,2000,0,,,,,0,,0,0,,38,,,,,,,,,,,
Gonzalo Escalante,ARG,MF,29,1993,9,555,62,16.2,6.2,7,72,3,2,27,5,0.44,3,13,-10,-1.62,-0.9,3.8,11.6,-7.7,-1.26,-0.64
Ionuț Radu,ROU,GK,25,1997,9,810,90,23.7,9.0,9,90,9,0,,0,0.33,7,19,-12,-1.33,-0.61,8.6,19.1,-10.5,-1.17,-0.59
Jack Hendry,SCO,DF,27,1995,4,220,55,6.4,2.4,2,90,2,2,20,6,0.5,2,5,-3,-1.23,-0.38,3.4,4.7,-1.2,-0.51,0.23
Jaime Báez,URU,DF,27,1995,2,96,48,2.8,1.1,1,61,0,1,35,13,0.0,0,2,-2,-1.87,-1.04,0.6,1.5,-0.9,-0.84,-0.12
Johan Vásquez,MEX,DF,23,1998,25,1813,73,53.0,20.1,19,89,18,6,21,9,0.76,19,36,-17,-0.84,0.05,19.9,35.0,-15.1,-0.75,-0.06
Leonardo Sernicola,ITA,DF,25,1997,32,2317,72,67.7,25.7,27,82,18,5,22,4,0.78,25,50,-25,-0.97,-0.32,27.7,45.5,-17.8,-0.69,0.09
Luca Ravanelli,ITA,DF,25,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,
Luca Zanimacchia,ITA,"MF,FW",24,1998,15,746,50,21.8,8.3,9,65,1,6,26,4,0.33,9,17,-8,-0.97,-0.12,10.0,16.7,-6.8,-0.82,-0.12
Luka Lochoshvili,GEO,DF,24,1998,25,1839,74,53.8,20.4,22,79,9,3,31,7,0.72,21,33,-12,-0.59,0.61,21.1,32.2,-11.1,-0.54,0.39
Maissa Ndiaye,SEN,DF,20,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,
Marco Benassi,ITA,MF,27,1994,15,998,67,29.2,11.1,11,81,7,4,27,1,0.87,9,21,-12,-1.08,-0.3,10.1,17.0,-6.8,-0.62,0.15
Marco Carnesecchi,ITA,GK,22,2000,27,2430,90,71.1,27.0,27,90,27,0,,4,0.78,25,47,-22,-0.81,0.19,28.1,44.3,-16.2,-0.6,0.42
Matteo Bianchetti,ITA,DF,29,1993,25,2132,85,62.3,23.7,22,89,20,3,59,9,0.6,26,47,-21,-0.89,-0.05,25.9,42.9,-17.0,-0.72,0.0
Michele Castagnetti,ITA,MF,32,1989,27,1412,52,41.3,15.7,14,74,5,13,29,6,0.78,19,29,-10,-0.64,0.39,18.1,26.3,-8.1,-0.52,0.35
Mouhamadou Sarr,SEN,GK,25,1997,2,180,90,5.3,2.0,2,90,2,0,,31,1.5,4,3,1,0.5,1.44,2.0,2.6,-0.6,-0.32,0.43
Pablo Galdames Millán,CHI,MF,25,1996,13,734,56,21.5,8.2,10,67,2,3,23,5,1.15,9,12,-3,-0.37,0.64,6.7,14.1,-7.4,-0.91,-0.24
Paolo Ghiglione,ITA,DF,25,1997,15,711,47,20.8,7.9,8,77,3,7,14,20,0.87,9,14,-5,-0.63,0.3,7.7,14.7,-7.1,-0.89,-0.22
Samuel Di Carmine,ITA,"FW,MF",33,1988,2,28,14,0.8,0.3,0,,0,2,14,2,0.0,1,2,-1,-3.21,-2.37,0.4,1.2,-0.8,-2.59,-1.89
Santiago Ascacíbar,ARG,MF,25,1997,13,727,56,21.3,8.1,7,74,3,6,35,3,0.31,6,11,-5,-0.62,0.32,10.4,14.4,-4.0,-0.5,0.28
Soualiho Meïté,FRA,MF,28,1994,31,2366,76,69.2,26.3,28,82,19,3,21,1,0.84,24,47,-23,-0.87,-0.02,26.0,45.8,-19.8,-0.75,-0.11
Tommaso Milanese,ITA,MF,20,2002,2,27,14,0.8,0.3,0,,0,2,14,18,0.0,0,1,-1,-3.33,-2.48,0.2,0.9,-0.7,-2.19,-1.48
Vlad Chiricheș,ROU,DF,32,1989,16,983,61,28.7,10.9,14,68,7,2,17,3,0.81,5,20,-15,-1.37,-0.71,7.2,18.0,-10.9,-1.0,-0.39
