General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Alessandro Russo,ITA,MF,17,2003,1,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrea Schiavone,ITA,MF,28,1993,14,5,571,6.3,1,0,1,1,0,0,1,0,0.2,0.2,0.6,0.7,5,19,7,0.16,0.0,0.16,0.16,0.16,0.02,0.09,0.11,0.02,0.11
Andrei Motoc,MDA,DF,19,2002,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
Cedric Gondo,CIV,FW,24,1996,14,10,699,7.8,1,0,1,1,0,0,1,0,1.7,1.7,0.5,2.2,15,12,74,0.13,0.0,0.13,0.13,0.13,0.22,0.06,0.28,0.22,0.28
Diego Perotti,ARG,"MF,FW",33,1988,11,1,287,3.2,0,0,0,0,0,1,1,0,1.4,0.6,0.3,0.9,14,7,25,0.0,0.0,0.0,0.0,0.0,0.44,0.09,0.53,0.19,0.28
Edoardo Vergani,ITA,"FW,MF",20,2001,6,1,102,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emil Bohinen,NOR,MF,22,1999,11,8,699,7.8,0,1,1,0,0,0,5,0,0.1,0.1,0.4,0.5,14,20,13,0.0,0.13,0.13,0.0,0.13,0.02,0.05,0.07,0.02,0.07
Federico Bonazzoli,ITA,"FW,MF",24,1997,32,19,1866,20.7,10,0,10,8,2,2,6,0,7.5,5.9,1.1,7.0,25,46,85,0.48,0.0,0.48,0.39,0.39,0.36,0.05,0.41,0.28,0.34
Federico Fazio,ARG,DF,34,1987,16,16,1434,15.9,1,0,1,1,0,0,3,1,1.5,1.5,0.4,1.8,19,40,6,0.06,0.0,0.06,0.06,0.06,0.09,0.02,0.12,0.09,0.12
Filippo Delli Carri,ITA,DF,22,1999,5,3,334,3.7,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,3,7,7,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08
Francesco Di Tacchio,ITA,MF,31,1990,18,14,1255,13.9,0,0,0,0,0,0,3,0,0.4,0.4,0.2,0.6,5,56,5,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
Franck Ribéry,FRA,"MF,FW",38,1983,23,16,1421,15.8,0,2,2,0,0,0,3,1,0.9,0.9,2.9,3.8,65,71,95,0.0,0.13,0.13,0.0,0.13,0.06,0.18,0.24,0.06,0.24
Freddie Veseli,ALB,DF,28,1992,9,8,596,6.6,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,2,12,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grigoris Kastanos,CYP,"MF,FW",23,1998,27,16,1348,15.0,1,1,2,1,0,0,4,1,1.2,1.2,1.5,2.7,27,62,54,0.07,0.07,0.13,0.07,0.13,0.08,0.1,0.18,0.08,0.18
Ivan Radovanović,SRB,"DF,MF",32,1988,14,12,1053,11.7,1,1,2,1,0,0,4,0,1.0,1.0,1.4,2.3,11,32,6,0.09,0.09,0.17,0.09,0.17,0.08,0.12,0.2,0.08,0.2
Joel Obi,NGA,"MF,DF",30,1991,21,12,1143,12.7,0,1,1,0,0,0,4,0,1.3,1.3,1.8,3.1,10,20,46,0.0,0.08,0.08,0.0,0.08,0.1,0.14,0.24,0.1,0.24
