General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Adri Embarba,ESP,"FW,MF",31,1992,36,29,2476,27.5,3,2,5,2,1,1,5,0,4.3,3.5,4.4,8.0,94,58,167,0.11,0.07,0.18,0.07,0.15,0.16,0.16,0.32,0.13,0.29
Alejandro Pozo Pozo,ESP,"DF,MF",24,1999,21,9,976,10.8,0,0,0,0,0,0,3,0,0.4,0.4,0.6,1.0,22,44,62,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.1,0.04,0.1
Aleksandar Radovanović,SRB,DF,29,1993,9,8,569,6.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.1,0,5,1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
Anthony Lozano,HON,FW,30,1993,13,10,772,8.6,3,0,3,3,0,0,1,0,3.3,3.3,0.7,4.0,12,16,24,0.35,0.0,0.35,0.35,0.35,0.38,0.08,0.46,0.38,0.46
Arnau Puigmal,ESP,"FW,DF",22,2001,11,3,255,2.8,0,0,0,0,0,0,3,0,0.0,0.0,0.3,0.3,4,8,17,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1
Bruno Langa,MOZ,DF,25,1997,11,9,820,9.1,1,0,1,1,0,0,1,1,0.2,0.2,0.4,0.5,14,25,30,0.11,0.0,0.11,0.11,0.11,0.02,0.04,0.06,0.02,0.06
Chumi,ESP,DF,24,1999,31,26,2434,27.0,0,1,1,0,0,0,4,0,1.0,1.0,1.4,2.4,11,68,4,0.0,0.04,0.04,0.0,0.04,0.04,0.05,0.09,0.04,0.09
César Montes,MEX,DF,26,1997,21,21,1788,19.9,0,0,0,0,0,0,5,0,0.7,0.7,0.2,0.9,7,52,2,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.04,0.04,0.04
Diego Mariño,ESP,GK,33,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dion Lopy,SEN,MF,21,2002,30,23,1916,21.3,0,0,0,0,0,0,5,0,1.3,1.3,1.2,2.4,23,90,19,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.11,0.06,0.11
