General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Abdul Mumin,GHA,DF,26-253,1998,21,21,1803,20.0,2,1,3,2,0,0,6,1,0.5,0.5,0.2,0.7,10,35,4,0.1,0.05,0.15,0.1,0.15,0.03,0.01,0.03,0.03,0.03
Adri Embarba,ESP,"FW,MF",32-283,1992,21,13,1076,12.0,1,1,2,1,0,0,3,0,1.3,1.3,1.5,2.8,30,33,71,0.08,0.08,0.17,0.08,0.17,0.11,0.12,0.23,0.11,0.23
Alfonso Espino,URU,DF,33-040,1992,6,5,397,4.4,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,5,15,12,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.06,0.05,0.06
Andrei Ratiu,ROU,DF,26-239,1998,21,20,1818,20.2,1,2,3,1,0,0,2,0,1.3,1.3,3.3,4.7,67,79,90,0.05,0.1,0.15,0.05,0.15,0.06,0.17,0.23,0.06,0.23
Aridane Hernández,ESP,DF,35-328,1989,4,2,204,2.3,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,1,16,0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.17
Augusto Batalla,ARG,GK,28-290,1996,18,18,1620,18.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cárdenas,ESP,GK,27-323,1997,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florian Lejeune,FRA,DF,33-270,1991,23,23,2065,22.9,0,2,2,0,0,0,4,0,2.4,2.4,1.1,3.5,18,85,5,0.0,0.09,0.09,0.0,0.09,0.1,0.05,0.15,0.1,0.15
Gerard Gumbau,ESP,MF,30-058,1994,11,4,473,5.3,0,1,1,0,0,0,2,0,0.5,0.5,1.0,1.5,1,18,16,0.0,0.19,0.19,0.0,0.19,0.1,0.18,0.28,0.1,0.28
