General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Abdellah Baallal,MAR,MF,18,2004,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alan Virginius,FRA,FW,20,2003,14,12,934,10.4,0,2,2,0,0,0,0,0,1.3,1.3,1.5,2.8,22,21,64,0.0,0.19,0.19,0.0,0.19,0.13,0.15,0.27,0.13,0.27
Alidu Seidu,GHA,DF,23,2000,14,13,1131,12.6,0,1,1,0,0,0,5,1,0.1,0.1,0.7,0.7,16,33,3,0.0,0.08,0.08,0.0,0.08,0.01,0.05,0.06,0.01,0.06
Andy Pelmard,FRA,DF,23,2000,34,33,2989,33.2,0,0,0,0,0,0,1,0,0.3,0.3,0.6,1.0,39,120,7,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
Aïman Maurer,MAR,"MF,FW",18,2004,5,0,56,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,2,8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2
Bilal Boutobba,FRA,"FW,MF",24,1998,27,10,926,10.3,1,1,2,1,0,0,1,0,2.0,2.0,1.7,3.7,38,43,86,0.1,0.1,0.19,0.1,0.19,0.2,0.17,0.36,0.2,0.36
Cheick Konaté,MLI,DF,19,2004,19,12,1068,11.9,1,1,2,1,0,0,4,0,0.5,0.5,1.6,2.1,22,37,86,0.08,0.08,0.17,0.08,0.17,0.04,0.13,0.18,0.04,0.18
Chrislain Matsima,FRA,DF,21,2002,14,13,1180,13.1,1,0,1,1,0,0,2,0,0.2,0.2,0.0,0.2,13,45,1,0.08,0.0,0.08,0.08,0.08,0.01,0.0,0.01,0.01,0.01
Elba Rashani,KVX,"MF,FW",30,1993,24,14,1175,13.1,2,0,2,2,0,0,4,2,2.1,2.1,1.2,3.3,19,22,102,0.15,0.0,0.15,0.15,0.15,0.16,0.09,0.26,0.16,0.26
Florent Ogier,FRA,DF,34,1989,14,9,943,10.5,1,1,2,1,0,0,1,0,0.6,0.6,0.5,1.1,4,17,0,0.1,0.1,0.19,0.1,0.19,0.06,0.05,0.1,0.06,0.1
Grejohn Kyei,FRA,FW,27,1995,26,10,1026,11.4,2,1,3,1,1,1,1,0,4.9,4.1,1.2,5.3,12,30,85,0.18,0.09,0.26,0.09,0.18,0.43,0.11,0.54,0.36,0.47
Habib Keita,MLI,MF,21,2002,27,12,1278,14.2,1,0,1,1,0,0,4,0,0.7,0.7,0.6,1.3,9,53,23,0.07,0.0,0.07,0.07,0.07,0.05,0.05,0.09,0.05,0.09
Ilhan Fakili,FRA,"MF,FW",17,2006,3,1,94,1.0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,2,4,7,0.0,0.0,0.0,0.0,0.0,0.17,0.03,0.2,0.17,0.2
Jim Allevinah,GAB,"MF,DF",28,1995,29,22,1861,20.7,2,1,3,2,0,0,1,0,2.6,2.6,1.2,3.8,87,52,120,0.1,0.05,0.15,0.1,0.15,0.12,0.06,0.18,0.12,0.18
Johan Gastien,FRA,MF,35,1988,28,28,2260,25.1,0,0,0,0,0,0,7,0,0.3,0.3,2.4,2.7,21,168,21,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.11,0.01,0.11
