comp,round,result,squad,opponent,start,min,performance_sota,performance_ga,performance_saves,performance_save%,performance_cs,performance_psxg,penalty kicks_pkatt,penalty kicks_pka,penalty kicks_pksv,penalty kicks_pkm,launched_cmp,launched_att,launched_cmp%,passes_att (gk),passes_thr,passes_launch%,passes_avglen,goal kicks_att,goal kicks_launch%,goal kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_avgdist,date,match_id
Premier League,Matchweek 1,W 3–0,cff3d9bb,47c64c55,1,90,1,0,1,100.0,1,0.2,0,0,0,0,1,2,50.0,16,2,12.5,21.8,5,0.0,11.4,4,0,0.0,0,,2021-08-14,6f454493
Premier League,Matchweek 2,W 2–0,cff3d9bb,18bb7c10,1,90,3,0,3,100.0,1,0.2,0,0,0,0,2,6,33.3,39,7,15.4,26.0,4,0.0,11.0,18,0,0.0,2,20.0,2021-08-22,93954213
Premier League,Matchweek 3,D 1–1,cff3d9bb,822bd0ba,1,90,7,1,6,100.0,0,2.0,1,1,0,0,11,20,55.0,28,6,42.9,34.7,14,57.1,42.4,33,3,9.1,3,15.4,2021-08-28,78aa75e6
Premier League,Matchweek 4,W 3–0,cff3d9bb,8602292d,1,90,6,0,6,100.0,1,0.8,0,0,0,0,1,6,16.7,27,9,11.1,22.2,9,33.3,27.8,26,2,7.7,0,6.0,2021-09-11,67bbc3a5
Premier League,Matchweek 6,L 0–1,cff3d9bb,b8fd03ef,1,90,3,1,2,66.7,0,0.7,0,0,0,0,6,8,75.0,22,6,22.7,30.4,13,23.1,26.5,19,3,15.8,0,5.3,2021-09-25,fc59faf7
Premier League,Matchweek 7,W 3–1,cff3d9bb,33c895d4,1,90,2,1,1,100.0,0,1.2,1,1,0,0,3,6,50.0,27,2,22.2,26.2,4,0.0,11.8,5,0,0.0,0,11.0,2021-10-02,a6466617
Premier League,Matchweek 8,W 1–0,cff3d9bb,cd051869,1,90,6,0,6,100.0,1,1.0,0,0,0,0,3,11,27.3,24,5,41.7,34.4,1,100.0,69.0,21,1,4.8,2,18.0,2021-10-16,866cfb1f
Premier League,Matchweek 9,W 7–0,cff3d9bb,1c781004,1,90,1,0,1,100.0,1,0.1,0,0,0,0,2,4,50.0,19,2,15.8,22.4,6,16.7,14.5,2,1,50.0,0,11.0,2021-10-23,a6ff9cf9
Premier League,Matchweek 10,W 3–0,cff3d9bb,b2b47a98,1,90,1,0,1,100.0,1,0.1,0,0,0,0,0,0,,12,2,0.0,18.1,2,0.0,13.0,6,0,0.0,2,23.0,2021-10-30,49478cd2
Premier League,Matchweek 11,D 1–1,cff3d9bb,943e8050,1,90,2,1,1,50.0,0,1.2,0,0,0,0,1,3,33.3,23,2,13.0,23.3,6,0.0,8.7,8,1,12.5,1,15.5,2021-11-06,316c0296
Premier League,Matchweek 12,W 3–0,cff3d9bb,a2d435b3,1,90,3,0,3,100.0,1,0.3,0,0,0,0,5,8,62.5,28,4,21.4,26.1,4,50.0,38.3,5,0,0.0,2,15.8,2021-11-20,2fd486d6
Premier League,Matchweek 13,D 1–1,cff3d9bb,19538871,1,90,2,1,1,50.0,0,1.0,0,0,0,0,2,3,66.7,23,5,13.0,24.7,2,0.0,10.0,5,0,0.0,0,15.0,2021-11-28,08b3c5d8
Premier League,Matchweek 14,W 2–1,cff3d9bb,2abfe087,1,90,6,1,5,83.3,0,1.3,0,0,0,0,6,12,50.0,24,4,37.5,32.5,4,75.0,48.8,24,2,8.3,0,8.4,2021-12-01,f475576b
Premier League,Matchweek 15,L 2–3,cff3d9bb,7c21e445,1,90,4,3,1,50.0,0,1.4,1,1,0,0,2,7,28.6,23,5,17.4,24.2,6,50.0,35.8,10,4,40.0,1,7.4,2021-12-04,776aa8ab
Premier League,Matchweek 16,W 3–2,cff3d9bb,5bfb9659,1,90,5,2,3,80.0,0,1.8,1,1,0,0,2,3,66.7,31,7,9.7,24.2,2,0.0,10.5,9,1,11.1,1,13.0,2021-12-11,6ad3036b
Premier League,Matchweek 17,D 1–1,cff3d9bb,d3fd31cc,1,90,3,1,2,66.7,0,1.2,0,0,0,0,0,1,0.0,24,9,4.2,17.8,2,0.0,9.5,4,0,0.0,3,23.2,2021-12-16,70209eb1
Premier League,Matchweek 18,D 0–0,cff3d9bb,8cec06e1,1,90,1,0,1,100.0,1,0.4,0,0,0,0,1,2,50.0,19,3,10.5,20.7,1,0.0,14.0,11,1,9.1,3,18.2,2021-12-19,73d478fb
Premier League,Matchweek 19,W 3–1,cff3d9bb,8602292d,1,90,1,1,1,0.0,0,0.1,0,0,0,0,1,2,50.0,18,6,11.1,23.1,2,0.0,10.5,6,1,16.7,4,22.4,2021-12-26,61396bd8
