comp,round,result,squad,opponent,start,min,performance_sota,performance_ga,performance_saves,performance_save%,performance_cs,performance_psxg,penalty kicks_pkatt,penalty kicks_pka,penalty kicks_pksv,penalty kicks_pkm,launched_cmp,launched_att,launched_cmp%,passes_att (gk),passes_thr,passes_launch%,passes_avglen,goal kicks_att,goal kicks_launch%,goal kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_avgdist,date,match_id
Premier League,Matchweek 1,L 1–2,943e8050,d07537b9,1,90,6,2,4,66.7,0,1.1,0,0,0,0,4,8,50.0,17,7,35.3,36.5,4,50.0,43.0,12,1,8.3,2,15.0,2021-08-14,4eb36e37
Premier League,Matchweek 2,L 0–2,943e8050,822bd0ba,1,90,8,2,6,75.0,0,1.5,0,0,0,0,12,31,38.7,22,1,81.8,55.8,13,100.0,68.3,20,2,10.0,3,16.0,2021-08-21,94d9dac0
Premier League,Matchweek 3,D 1–1,943e8050,5bfb9659,1,90,2,1,1,50.0,0,1.0,0,0,0,0,14,30,46.7,24,1,87.5,53.9,9,100.0,64.6,17,1,5.9,2,15.8,2021-08-29,2e5db698
Premier League,Matchweek 4,L 1–3,943e8050,d3fd31cc,1,90,6,3,3,50.0,0,2.0,0,0,0,0,6,13,46.2,16,5,62.5,46.4,5,60.0,55.0,9,0,0.0,0,,2021-09-13,668b2f97
Premier League,Matchweek 5,L 0–1,943e8050,18bb7c10,1,90,3,1,2,66.7,0,0.6,0,0,0,0,12,17,70.6,25,10,52.0,38.6,5,80.0,57.4,8,0,0.0,5,20.7,2021-09-18,a427debc
Premier League,Matchweek 6,D 2–2,943e8050,a2d435b3,1,90,4,2,2,50.0,0,0.9,0,0,0,0,7,24,29.2,14,1,85.7,53.1,13,92.3,63.5,15,2,13.3,0,9.0,2021-09-25,2d61f328
Premier League,Matchweek 7,D 0–0,943e8050,1c781004,1,90,2,0,2,100.0,1,0.6,0,0,0,0,4,10,40.0,26,12,26.9,32.4,4,75.0,54.8,15,2,13.3,4,19.3,2021-10-02,9231df9a
Premier League,Matchweek 8,L 0–2,943e8050,b8fd03ef,1,90,6,2,4,66.7,0,1.8,0,0,0,0,9,27,33.3,26,3,80.8,49.2,8,75.0,55.0,15,0,0.0,1,10.8,2021-10-16,55778d0d
Premier League,Matchweek 9,D 2–2,943e8050,33c895d4,1,90,4,2,2,50.0,0,0.9,0,0,0,0,12,26,46.2,19,4,84.2,52.7,11,90.9,64.5,23,4,17.4,0,4.8,2021-10-23,d5164fbe
Premier League,Matchweek 10,W 3–1,943e8050,cd051869,1,90,4,1,3,75.0,0,0.8,0,0,0,0,10,23,43.5,29,5,69.0,46.3,3,100.0,68.3,19,4,21.1,1,13.1,2021-10-30,c8915e9e
Premier League,Matchweek 11,D 1–1,943e8050,cff3d9bb,1,90,4,1,3,75.0,0,0.8,0,0,0,0,12,31,38.7,17,0,100.0,58.8,14,100.0,63.8,23,2,8.7,1,10.3,2021-11-06,316c0296
Premier League,Matchweek 12,D 3–3,943e8050,47c64c55,1,90,8,3,5,62.5,0,1.4,0,0,0,0,7,16,43.8,15,3,80.0,43.9,5,80.0,49.0,16,0,0.0,1,15.5,2021-11-20,e7ab34c4
Premier League,Matchweek 14,D 0–0,943e8050,8cec06e1,1,90,2,0,2,100.0,1,0.1,0,0,0,0,6,22,27.3,18,3,77.8,47.6,10,80.0,59.3,25,2,8.0,0,10.5,2021-12-01,a3fc2ddc
Premier League,Matchweek 15,L 0–1,943e8050,b2b47a98,1,90,4,1,3,75.0,0,0.6,0,0,0,0,11,24,45.8,22,1,81.8,48.8,6,100.0,59.8,17,2,11.8,7,23.6,2021-12-04,11ed382d
Premier League,Matchweek 16,D 0–0,943e8050,7c21e445,1,90,3,0,3,100.0,1,0.6,0,0,0,0,11,25,44.0,20,5,75.0,49.2,12,83.3,60.0,25,2,8.0,0,6.3,2021-12-12,6d236ce6
Premier League,Matchweek 23,D 0–0,943e8050,18bb7c10,1,90,5,0,5,100.0,1,0.6,0,0,0,0,10,26,38.5,20,3,80.0,48.7,10,100.0,60.8,22,0,0.0,2,27.3,2022-01-23,845ec84d
Premier League,Matchweek 17,D 0–0,943e8050,2abfe087,1,90,5,0,5,100.0,1,1.0,0,0,0,0,7,18,38.9,26,4,46.2,35.4,6,100.0,58.8,17,1,5.9,2,20.7,2022-02-05,5c31d723
Premier League,Matchweek 24,D 1–1,943e8050,19538871,1,90,5,1,4,80.0,0,2.0,0,0,0,0,8,25,32.0,20,3,80.0,46.9,9,100.0,64.4,18,1,5.6,1,17.0,2022-02-08,cb262ab8
Premier League,Matchweek 25,L 0–1,943e8050,822bd0ba,1,90,4,1,3,75.0,0,1.4,0,0,0,0,10,28,35.7,29,6,72.4,44.1,8,87.5,54.9,14,0,0.0,1,18.0,2022-02-13,ee0b72dd
Premier League,Matchweek 26,W 3–0,943e8050,d07537b9,1,90,1,0,1,100.0,1,0.0,0,0,0,0,6,25,24.0,22,4,81.8,51.3,7,100.0,65.1,27,2,7.4,4,17.4,2022-02-19,b1df8cfd
Premier League,Matchweek 13,W 1–0,943e8050,361ca564,1,90,2,0,2,100.0,1,0.2,0,0,0,0,9,20,45.0,14,0,78.6,52.1,10,90.0,59.9,13,0,0.0,0,,2022-02-23,f8d646cb
Premier League,Matchweek 27,D 1–1,943e8050,47c64c55,1,90,4,1,3,75.0,0,0.9,0,0,0,0,11,18,61.1,22,5,59.1,40.5,5,100.0,62.2,13,1,7.7,2,21.5,2022-02-26,086dcb8d
Premier League,Matchweek 22,L 0–2,943e8050,a2d435b3,1,90,6,2,4,66.7,0,1.4,0,0,0,0,14,31,45.2,33,2,81.8,49.2,4,100.0,61.5,16,2,12.5,4,23.5,2022-03-01,a47f5f21
Premier League,Matchweek 28,L 0–4,943e8050,cff3d9bb,1,90,5,4,1,20.0,0,3.6,0,0,0,0,3,12,25.0,17,4,58.8,43.8,2,100.0,60.0,7,0,0.0,1,34.0,2022-03-05,926192f8
Premier League,Matchweek 29,L 0–2,943e8050,cd051869,1,90,3,2,1,66.7,0,2.0,1,1,0,0,7,27,25.9,29,2,79.3,48.1,4,100.0,63.3,11,2,18.2,3,18.3,2022-03-12,9718a901
Premier League,Matchweek 31,L 0–2,943e8050,b8fd03ef,1,90,6,2,4,66.7,0,1.1,0,0,0,0,13,30,43.3,22,2,81.8,50.5,12,100.0,57.3,13,2,15.4,1,14.0,2022-04-02,c294f564
Premier League,Matchweek 19,W 3–2,943e8050,d3fd31cc,1,90,4,2,2,100.0,0,2.2,2,2,0,0,9,24,37.5,24,4,62.5,41.8,10,90.0,64.3,18,3,16.7,3,19.7,2022-04-06,8ee025e7
Premier League,Matchweek 32,L 0–2,943e8050,1c781004,1,90,6,2,4,66.7,0,1.5,0,0,0,0,9,27,33.3,27,3,81.5,52.2,6,83.3,56.7,8,0,0.0,5,27.6,2022-04-10,8574aaf3
Premier League,Matchweek 33,D 1–1,943e8050,7c21e445,1,90,6,1,5,83.3,0,1.6,0,0,0,0,11,26,42.3,21,4,71.4,50.0,11,100.0,67.9,29,2,6.9,2,16.5,2022-04-17,f3a245c8
Premier League,Matchweek 30,W 2–0,943e8050,33c895d4,1,90,3,0,3,100.0,1,0.8,0,0,0,0,8,21,38.1,28,8,60.7,42.0,6,66.7,52.7,23,1,4.3,1,13.3,2022-04-21,73ef622b
Premier League,Matchweek 34,W 1–0,943e8050,8cec06e1,1,90,4,0,4,100.0,1,0.7,0,0,0,0,5,17,29.4,24,7,50.0,41.4,6,83.3,58.2,10,1,10.0,2,17.5,2022-04-24,99d0fee1
Premier League,Matchweek 35,W 2–1,943e8050,2abfe087,1,90,1,1,1,0.0,0,0.1,0,0,0,0,7,18,38.9,17,1,47.1,37.5,11,90.9,65.7,24,0,0.0,6,22.1,2022-04-30,81ac72d8
Premier League,Matchweek 36,L 1–3,943e8050,8602292d,1,90,7,3,4,57.1,0,1.9,0,0,0,0,7,15,46.7,23,8,56.5,40.3,3,66.7,52.3,12,0,0.0,7,21.5,2022-05-07,c1dc9202
Premier League,Matchweek 37,L 0–1,943e8050,361ca564,1,90,7,1,6,100.0,0,2.5,1,1,0,0,10,22,45.5,18,5,72.2,47.2,9,100.0,64.6,18,3,16.7,5,17.8,2022-05-15,1d0f7282
Premier League,Matchweek 18,D 1–1,943e8050,8602292d,1,90,9,1,8,88.9,0,1.6,0,0,0,0,10,29,34.5,25,8,60.0,47.9,14,100.0,63.4,25,1,4.0,0,9.0,2022-05-19,bc4f902e
Premier League,Matchweek 38,L 1–2,943e8050,b2b47a98,1,90,6,2,4,83.3,0,2.5,1,1,0,0,8,21,38.1,22,3,63.6,47.0,8,87.5,62.4,8,0,0.0,1,10.3,2022-05-22,ad4ac82b
