comp,round,result,squad,opponent,start,min,performance_sota,performance_ga,performance_saves,performance_save%,performance_cs,performance_psxg,penalty kicks_pkatt,penalty kicks_pka,penalty kicks_pksv,penalty kicks_pkm,launched_cmp,launched_att,launched_cmp%,passes_att (gk),passes_thr,passes_launch%,passes_avglen,goal kicks_att,goal kicks_launch%,goal kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_avgdist,date,match_id
Premier League,Matchweek 1,L 1–3,33c895d4,d3fd31cc,1,90,6,3,3,50.0,0,3.0,0,0,0,0,6,18,33.3,19,6,47.4,38.9,10,90.0,58.1,22,3,13.6,0,6.8,2021-08-14,c99ebbf5
Premier League,Matchweek 2,D 1–1,33c895d4,19538871,1,90,3,1,2,66.7,0,0.4,0,0,0,0,4,20,20.0,14,2,71.4,47.0,10,100.0,69.7,17,2,11.8,0,5.8,2021-08-22,345b3989
Premier League,Matchweek 3,D 2–2,33c895d4,b2b47a98,1,90,4,2,2,50.0,0,1.2,0,0,0,0,2,12,16.7,14,6,42.9,34.9,7,85.7,57.1,13,3,23.1,0,8.3,2021-08-28,d81af076
Premier League,Matchweek 4,D 0–0,33c895d4,7c21e445,1,90,3,0,3,100.0,1,0.3,0,0,0,0,2,6,33.3,31,6,12.9,23.3,3,66.7,51.7,20,4,20.0,0,4.0,2021-09-11,ddff1858
Premier League,Matchweek 5,D 0–0,33c895d4,b8fd03ef,1,90,1,0,1,100.0,1,0.2,0,0,0,0,8,28,28.6,25,0,68.0,45.3,12,91.7,65.4,17,1,5.9,0,7.3,2021-09-18,1576c578
Premier League,Matchweek 6,L 0–1,33c895d4,8cec06e1,1,90,3,1,2,66.7,0,1.4,0,0,0,0,2,5,40.0,22,3,18.2,27.2,3,33.3,26.7,5,1,20.0,0,9.8,2021-09-26,d99f984c
Premier League,Matchweek 7,L 1–3,33c895d4,cff3d9bb,1,90,9,3,6,66.7,0,2.8,0,0,0,0,7,22,31.8,25,2,56.0,40.0,9,88.9,61.8,14,1,7.1,0,5.0,2021-10-02,a6466617
Premier League,Matchweek 8,W 1–0,33c895d4,5bfb9659,1,90,0,0,0,,1,0.0,0,0,0,0,4,9,44.4,23,4,21.7,25.3,4,100.0,63.8,8,0,0.0,1,21.5,2021-10-16,8bde822c
Premier League,Matchweek 9,D 2–2,33c895d4,943e8050,1,90,5,2,3,60.0,0,1.6,0,0,0,0,2,8,25.0,33,8,21.2,31.2,1,100.0,67.0,16,1,6.3,0,6.5,2021-10-23,d5164fbe
Premier League,Matchweek 10,W 1–0,33c895d4,2abfe087,1,90,3,0,3,100.0,1,0.8,0,0,0,0,5,13,38.5,30,11,33.3,29.9,10,30.0,29.5,23,4,17.4,0,8.2,2021-10-30,e3521093
Premier League,Matchweek 11,W 1–0,33c895d4,8602292d,1,90,3,0,3,100.0,1,0.1,0,0,0,0,6,22,27.3,33,2,48.5,34.8,9,66.7,45.1,20,0,0.0,2,22.7,2021-11-05,868bd31f
Premier League,Matchweek 12,L 1–2,33c895d4,1c781004,1,90,4,2,2,50.0,0,0.6,0,0,0,0,1,6,16.7,20,7,15.0,25.2,4,75.0,50.3,13,0,0.0,0,8.0,2021-11-20,4bddaba4
Premier League,Matchweek 13,L 0–4,33c895d4,822bd0ba,1,90,6,4,2,33.3,0,2.1,0,0,0,0,8,27,29.6,21,1,66.7,46.7,13,100.0,66.2,12,0,0.0,0,7.0,2021-11-27,aa9b882d
Premier League,Matchweek 14,D 2–2,33c895d4,a2d435b3,1,90,6,2,4,66.7,0,1.5,0,0,0,0,6,20,30.0,18,2,77.8,46.6,7,85.7,56.4,13,2,15.4,2,17.5,2021-12-01,135f5959
Premier League,Matchweek 15,D 1–1,33c895d4,d07537b9,1,90,4,1,3,75.0,0,1.0,0,0,0,0,1,6,16.7,12,6,41.7,37.5,5,20.0,17.2,10,0,0.0,0,,2021-12-04,27fd5d70
Premier League,Matchweek 36,L 0–3,33c895d4,cd051869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-07,74a74729
Premier League,Matchweek 37,L 1–2,33c895d4,822bd0ba,1,90,5,2,3,60.0,0,1.1,0,0,0,0,5,14,35.7,23,8,47.8,37.0,14,21.4,21.4,24,0,0.0,0,9.0,2022-05-17,733409b2
Premier League,Matchweek 38,L 1–4,33c895d4,a2d435b3,1,90,6,4,2,33.3,0,3.3,0,0,0,0,5,10,50.0,20,4,35.0,32.8,4,75.0,50.3,8,0,0.0,0,,2022-05-22,16e2761e
