comp,round,result,squad,opponent,start,min,performance_sota,performance_ga,performance_saves,performance_save%,performance_cs,penalty kicks_pkatt,penalty kicks_pka,penalty kicks_pksv,penalty kicks_pkm,date,match_id
Premier League,Matchweek 10,W 2–1,8cec06e1,d3fd31cc,0,0,0,0,0,0,0,0,0,0,0,2021-11-01,c9ad66cc
