General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Abdukodir Khusanov,UZB,DF,20-351,2004,1,1,53,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Bernardo Silva,POR,"MF,FW",30-188,1994,23,21,1916,21.3,2,4,6,2,0,0,5,0,2.9,2.9,4.0,6.9,77,89,156,0.09,0.19,0.28,0.09,0.28,0.13,0.19,0.32,0.13,0.32
Divin Mubama,ENG,FW,20-112,2004,1,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12
Ederson,BRA,GK,31-181,1993,15,15,1350,15.0,0,2,2,0,0,0,3,0,0.0,0.0,0.5,0.5,0,1,0,0.0,0.13,0.13,0.0,0.13,0.0,0.03,0.03,0.0,0.03
Erling Haaland,NOR,FW,24-208,2000,24,24,2124,23.6,19,2,21,18,1,2,2,0,18.2,16.6,2.1,18.7,16,15,95,0.81,0.08,0.89,0.76,0.85,0.77,0.09,0.86,0.7,0.79
Jack Grealish,ENG,"FW,MF",29-157,1995,15,6,608,6.8,0,1,1,0,0,0,3,0,0.8,0.8,1.7,2.4,66,43,111,0.0,0.15,0.15,0.0,0.15,0.12,0.25,0.36,0.12,0.36
Jahmai Simpson-Pusey,ENG,DF,19-102,2005,2,1,96,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Mcatee,ENG,"MF,FW",22-119,2002,7,0,89,1.0,1,0,1,1,0,0,0,0,0.8,0.8,0.0,0.8,3,3,8,1.01,0.0,1.01,1.01,1.01,0.8,0.0,0.8,0.8,0.8
Jeremy Doku,BEL,"FW,MF",22-263,2002,15,9,789,8.8,3,4,7,3,0,0,0,0,0.8,0.8,2.3,3.0,104,36,147,0.34,0.46,0.8,0.34,0.8,0.09,0.26,0.34,0.09,0.34
John Stones,ENG,"DF,MF",30-262,1994,10,5,458,5.1,2,0,2,2,0,0,1,0,0.4,0.4,0.1,0.5,10,20,1,0.39,0.0,0.39,0.39,0.39,0.08,0.01,0.1,0.08,0.1
Joško Gvardiol,CRO,DF,23-022,2002,23,22,2022,22.5,5,0,5,5,0,0,1,0,4.2,3.8,1.5,5.4,56,163,79,0.22,0.0,0.22,0.22,0.22,0.19,0.07,0.25,0.17,0.24
Kevin De Bruyne,BEL,MF,33-231,1991,17,11,1011,11.2,2,6,8,2,0,0,2,0,2.5,2.5,6.0,8.5,35,106,99,0.18,0.53,0.71,0.18,0.71,0.22,0.54,0.76,0.22,0.76
Kyle Walker,ENG,DF,34-262,1990,15,9,970,10.8,0,0,0,0,0,0,3,0,0.1,0.1,0.4,0.6,12,64,11,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05
Manuel Akanji,SUI,DF,29-210,1995,20,20,1707,19.0,0,0,0,0,0,0,3,0,0.7,0.7,0.4,1.1,38,135,6,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06
Mateo Kovačić,CRO,MF,30-284,1994,20,18,1545,17.2,4,1,5,4,0,0,5,0,1.4,1.4,3.4,4.8,43,109,14,0.23,0.06,0.29,0.23,0.29,0.08,0.2,0.28,0.08,0.28
Matheus Nunes,POR,"DF,MF",26-171,1998,16,10,890,9.9,0,4,4,0,0,0,2,0,0.5,0.5,2.9,3.4,39,34,121,0.0,0.4,0.4,0.0,0.4,0.05,0.29,0.34,0.05,0.34
Nathan Aké,NED,DF,29-362,1995,9,7,602,6.7,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,11,39,2,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Nico O’Reilly,ENG,MF,19-330,2005,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12
Omar Marmoush,EGY,"FW,MF",26-007,1999,2,2,144,1.6,0,0,0,0,0,0,0,0,0.2,0.2,0.5,0.7,4,3,9,0.0,0.0,0.0,0.0,0.0,0.11,0.34,0.44,0.11,0.44
Phil Foden,ENG,"MF,FW",24-262,2000,19,15,1364,15.2,7,2,9,7,0,0,2,0,4.6,4.6,3.9,8.5,37,81,98,0.46,0.13,0.59,0.46,0.59,0.3,0.26,0.56,0.3,0.56
Rico Lewis,ENG,"DF,MF",20-085,2004,19,16,1402,15.6,1,2,3,1,0,0,5,1,1.2,1.2,0.3,1.5,32,80,57,0.06,0.13,0.19,0.06,0.19,0.07,0.02,0.1,0.07,0.1
Rodri,ESP,MF,28-237,1996,2,1,65,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06
Rúben Dias,POR,DF,27-276,1997,14,13,1177,13.1,0,0,0,0,0,0,3,0,1.1,1.1,0.3,1.3,19,78,5,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.1,0.08,0.1
Stefan Ortega,GER,GK,32-100,1992,9,9,810,9.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sávio,BRA,"FW,MF",20-310,2004,19,14,1170,13.0,1,6,7,1,0,0,2,0,3.1,3.1,5.3,8.3,94,52,153,0.08,0.46,0.54,0.08,0.54,0.24,0.4,0.64,0.24,0.64
İlkay Gündoğan,GER,MF,34-113,1990,21,15,1344,14.9,0,1,1,0,0,0,1,0,1.6,1.6,1.9,3.6,37,87,59,0.0,0.07,0.07,0.0,0.07,0.11,0.13,0.24,0.11,0.24
