General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Ainsley Maitland-Niles,ENG,DF,23,1997,8,7,487,5.4,0,0,0,0,0,0,0,0,0.3,0.3,0.6,0.8,13,24,33,0.0,0.0,0.0,0.0,0.0,0.05,0.11,0.16,0.05,0.16
Amadou Diawara,GUI,MF,24,1997,4,2,170,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01
Borja Mayoral,ESP,"FW,DF",24,1997,5,1,96,1.1,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0,2,8,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.29,0.29,0.29
Bryan Cristante,ITA,MF,26,1995,34,29,2678,29.8,2,0,2,2,0,0,9,0,2.2,2.2,2.6,4.8,31,231,24,0.07,0.0,0.07,0.07,0.07,0.08,0.09,0.16,0.08,0.16
Bryan Reynolds,USA,DF,20,2001,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carles Pérez,ESP,"MF,FW",23,1998,19,3,554,6.2,1,1,2,1,0,0,2,0,1.5,1.5,1.0,2.5,25,19,52,0.16,0.16,0.32,0.16,0.32,0.24,0.17,0.41,0.24,0.41
Chris Smalling,ENG,DF,31,1989,27,23,2091,23.2,3,0,3,3,0,0,0,0,2.4,2.4,0.4,2.8,4,39,5,0.13,0.0,0.13,0.13,0.13,0.1,0.02,0.12,0.1,0.12
Cristian Volpato,ITA,"FW,MF",17,2003,3,0,38,0.4,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,4,4,7,2.37,0.0,2.37,2.37,2.37,0.23,0.11,0.34,0.23,0.34
Dimitrios Keramitsis,GRE,MF,17,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ebrima Darboe,GAM,MF,20,2001,1,1,63,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,3,2,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08
Edoardo Bove,ITA,"MF,DF",19,2002,11,0,68,0.8,1,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,2,3,2,1.32,0.0,1.32,1.32,1.32,0.02,0.0,0.02,0.02,0.02
Eldor Shomurodov,UZB,"FW,MF",26,1995,28,5,784,8.7,3,4,7,3,0,0,2,0,4.3,4.3,3.3,7.5,28,17,85,0.34,0.46,0.8,0.34,0.8,0.49,0.38,0.87,0.49,0.87
Felix Afena-Gyan,GHA,"FW,MF",18,2003,17,6,668,7.4,2,0,2,2,0,0,5,1,1.7,1.7,0.6,2.2,19,7,77,0.27,0.0,0.27,0.27,0.27,0.22,0.08,0.3,0.22,0.3
Gianluca Mancini,ITA,DF,25,1996,33,33,2878,32.0,0,0,0,0,0,0,16,1,2.4,2.3,0.3,2.6,30,137,17,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.08,0.07,0.08
Henrikh Mkhitaryan,ARM,"MF,FW",32,1989,31,29,2495,27.7,5,6,11,5,0,0,4,1,3.9,3.9,5.1,9.0,81,149,139,0.18,0.22,0.4,0.18,0.4,0.14,0.18,0.33,0.14,0.33
Jordan Veretout,FRA,MF,28,1993,36,26,2319,25.8,4,8,12,3,1,2,6,0,4.6,3.1,5.4,8.5,49,164,70,0.16,0.31,0.47,0.12,0.43,0.18,0.21,0.39,0.12,0.33
Leonardo Spinazzola,ITA,DF,28,1993,3,2,127,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,4,4,10,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.12,0.03,0.12
Lorenzo Pellegrini,ITA,MF,25,1996,28,27,2289,25.4,9,3,12,7,2,3,8,1,8.9,6.4,7.0,13.4,76,136,181,0.35,0.12,0.47,0.28,0.39,0.35,0.28,0.63,0.25,0.53
Marash Kumbulla,ALB,DF,21,2000,17,13,1025,11.4,0,0,0,0,0,0,6,0,0.8,0.8,0.1,0.9,5,31,0,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.08,0.07,0.08
Matías Viña,URU,"DF,FW",23,1997,26,18,1565,17.4,0,1,1,0,0,0,2,0,0.6,0.6,1.1,1.7,41,74,68,0.0,0.06,0.06,0.0,0.06,0.03,0.06,0.1,0.03,0.1
Nicola Zalewski,POL,DF,19,2002,16,9,793,8.8,0,0,0,0,0,0,1,0,0.4,0.4,0.5,0.9,43,22,35,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.1,0.05,0.1
Nicolò Zaniolo,ITA,"FW,MF",22,1999,28,23,1971,21.9,2,1,3,2,0,0,12,2,5.6,5.6,2.9,8.5,87,57,205,0.09,0.05,0.14,0.09,0.14,0.25,0.13,0.39,0.25,0.39
Riccardo Calafiori,ITA,DF,19,2002,6,2,174,1.9,0,1,1,0,0,0,2,0,0.0,0.0,0.9,0.9,3,3,6,0.0,0.52,0.52,0.0,0.52,0.0,0.47,0.47,0.0,0.47
Rick Karsdorp,NED,"DF,FW",26,1995,36,32,2883,32.0,0,2,2,0,0,0,9,1,0.1,0.1,4.8,4.9,46,150,210,0.0,0.06,0.06,0.0,0.06,0.0,0.15,0.15,0.0,0.15
Roger Ibanez,BRA,DF,22,1998,34,32,2889,32.1,3,0,3,3,0,0,9,0,2.0,2.0,0.5,2.5,33,116,15,0.09,0.0,0.09,0.09,0.09,0.06,0.02,0.08,0.06,0.08
Rui Patrício,POR,GK,33,1988,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephan El Shaarawy,ITA,"FW,DF",28,1992,27,8,1055,11.7,3,0,3,3,0,0,1,0,2.7,2.7,3.0,5.7,58,78,105,0.26,0.0,0.26,0.26,0.26,0.23,0.26,0.49,0.23,0.49
Sérgio Oliveira,POR,MF,29,1992,14,13,892,9.9,2,0,2,1,1,1,5,0,1.3,0.5,1.7,2.2,10,41,16,0.2,0.0,0.2,0.1,0.1,0.13,0.17,0.3,0.05,0.23
Tammy Abraham,ENG,FW,23,1997,37,36,3084,34.3,17,4,21,14,3,3,9,0,20.7,18.4,4.8,23.2,41,70,199,0.5,0.12,0.61,0.41,0.53,0.6,0.14,0.74,0.54,0.68
