General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Abel Ruiz,ESP,FW,25-017,2000,17,14,1099,12.2,4,0,4,3,1,2,3,0,4.5,3.0,0.4,3.3,16,18,57,0.33,0.0,0.33,0.25,0.25,0.37,0.03,0.4,0.24,0.27
Alejandro Francés,ESP,DF,22-197,2002,11,8,710,7.9,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,10,38,11,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
Arnau Martinez,ESP,"DF,MF",21-295,2003,19,17,1518,16.9,2,2,4,2,0,0,2,0,1.0,1.0,1.8,2.8,26,114,65,0.12,0.12,0.24,0.12,0.24,0.06,0.11,0.17,0.06,0.17
Arnaut Danjuma,NED,"FW,MF",28-014,1997,15,9,800,8.9,1,0,1,1,0,0,2,0,1.7,1.7,0.7,2.4,54,25,110,0.11,0.0,0.11,0.11,0.11,0.2,0.07,0.27,0.2,0.27
Bojan Miovski,MKD,FW,25-235,1999,10,9,637,7.1,2,1,3,2,0,0,0,0,2.6,2.6,0.1,2.8,3,2,28,0.28,0.14,0.42,0.28,0.42,0.37,0.02,0.39,0.37,0.39
Bryan Gil,ESP,"FW,MF",24-003,2001,21,18,1461,16.2,3,3,6,3,0,0,3,0,2.2,2.2,2.8,5.1,65,65,183,0.18,0.18,0.37,0.18,0.37,0.14,0.17,0.31,0.14,0.31
Cristhian Stuani,URU,FW,38-125,1986,18,0,413,4.6,4,2,6,2,2,2,2,0,4.8,3.3,0.3,3.6,1,4,17,0.87,0.44,1.31,0.44,0.87,1.05,0.07,1.12,0.72,0.79
Daley Blind,NED,DF,34-342,1990,19,16,1430,15.9,0,1,1,0,0,0,2,0,0.2,0.2,0.7,0.9,37,156,29,0.0,0.06,0.06,0.0,0.06,0.01,0.05,0.06,0.01,0.06
David López,ESP,DF,35-128,1989,20,19,1747,19.4,1,0,1,1,0,0,3,0,0.7,0.7,0.0,0.7,12,85,2,0.05,0.0,0.05,0.05,0.05,0.03,0.0,0.04,0.03,0.04
Donny van de Beek,NED,MF,27-302,1997,19,14,1197,13.3,2,2,4,2,0,0,4,0,1.2,1.2,3.0,4.2,13,38,76,0.15,0.15,0.3,0.15,0.3,0.09,0.23,0.32,0.09,0.31
Ferrán Ruiz,ESP,MF,21-294,2003,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabriel Osei Misehouy,NED,"FW,MF",19-211,2005,8,1,246,2.7,1,0,1,1,0,0,0,0,0.9,0.9,0.3,1.2,5,15,22,0.37,0.0,0.37,0.37,0.37,0.33,0.09,0.42,0.33,0.42
Iker Almena,ESP,"FW,DF",20-286,2004,2,0,48,0.5,0,1,1,0,0,0,0,0,0.0,0.0,0.7,0.7,6,2,10,0.0,1.87,1.87,0.0,1.87,0.06,1.27,1.33,0.06,1.33
Iván Martín,ESP,MF,26-000,1999,19,17,1423,15.8,1,1,2,1,0,0,1,0,0.9,0.9,1.8,2.7,38,93,39,0.06,0.06,0.13,0.06,0.13,0.06,0.11,0.17,0.06,0.17
Jhon Solis,COL,MF,20-134,2004,12,2,393,4.4,1,0,1,1,0,0,1,0,0.6,0.6,0.1,0.7,4,23,11,0.23,0.0,0.23,0.23,0.23,0.14,0.02,0.15,0.14,0.15
Juanpe,ESP,DF,33-290,1991,8,7,597,6.6,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,2,25,0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01
Kim Minsu,KOR,"MF,FW",19-026,2006,3,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ladislav Krejčí,CZE,DF,25-300,1999,14,13,1180,13.1,2,0,2,2,0,0,6,0,1.3,1.3,0.1,1.3,20,71,4,0.15,0.0,0.15,0.15,0.15,0.1,0.0,0.1,0.1,0.1
Miguel Gutiérrez,ESP,"DF,MF",23-202,2001,20,20,1688,18.8,1,4,5,1,0,0,2,0,1.3,1.3,3.5,4.8,44,82,147,0.05,0.21,0.27,0.05,0.27,0.07,0.18,0.25,0.07,0.25
Oriol Romeu,ESP,MF,33-143,1991,14,11,878,9.8,0,0,0,0,0,0,5,0,0.1,0.1,0.1,0.2,11,50,5,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02
Papa Ba,ESP,MF,20-155,2004,1,0,48,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06
Pau López,ESP,GK,30-063,1994,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paulo Gazzaniga,ARG,GK,33-043,1992,23,23,2025,22.5,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portu,ESP,"FW,MF",32-269,1992,13,1,264,2.9,0,1,1,0,0,0,3,0,0.0,0.0,0.4,0.5,4,7,32,0.0,0.34,0.34,0.0,0.34,0.02,0.14,0.16,0.02,0.16
Silvi Clúa,ESP,MF,20-016,2005,4,2,163,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,4,3,3,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
Viktor Tsyhankov,UKR,"FW,MF",27-091,1997,12,9,733,8.1,1,2,3,1,0,0,1,0,0.9,0.9,1.4,2.3,20,32,86,0.12,0.25,0.37,0.12,0.37,0.12,0.17,0.29,0.12,0.29
Yangel Herrera,VEN,MF,27-031,1998,16,14,1168,13.0,2,2,4,2,0,0,7,0,1.8,1.8,1.0,2.8,12,69,43,0.15,0.15,0.31,0.15,0.31,0.14,0.08,0.22,0.14,0.22
Yaser Asprilla,COL,"FW,MF",21-087,2003,14,9,819,9.1,2,0,2,2,0,0,1,0,1.3,1.3,1.3,2.5,38,56,87,0.22,0.0,0.22,0.22,0.22,0.14,0.14,0.28,0.14,0.28
