General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Axel Disasi,FRA,DF,26-340,1998,6,4,364,4.0,1,0,1,1,0,0,1,0,0.3,0.3,0.1,0.4,6,16,2,0.25,0.0,0.25,0.25,0.25,0.07,0.02,0.09,0.07,0.09
Benoît Badiashile,FRA,DF,23-325,2001,4,2,249,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,16,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christopher Nkunku,FRA,FW,27-092,1997,20,3,462,5.1,2,1,3,2,0,0,1,0,4.0,4.0,1.7,5.6,8,12,40,0.39,0.19,0.58,0.39,0.58,0.77,0.33,1.09,0.77,1.09
Cole Palmer,ENG,MF,22-284,2002,24,24,2099,23.3,14,6,20,11,3,3,4,0,12.3,9.9,8.2,18.1,80,139,124,0.6,0.26,0.86,0.47,0.73,0.53,0.35,0.88,0.43,0.78
Enzo Fernández,ARG,MF,24-028,2001,22,18,1692,18.8,3,4,7,3,0,0,4,0,2.9,2.9,3.8,6.6,26,130,66,0.16,0.21,0.37,0.16,0.37,0.15,0.2,0.35,0.15,0.35
Filip Jørgensen,DEN,GK,22-304,2002,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jadon Sancho,ENG,FW,24-326,2000,18,13,1113,12.4,2,4,6,2,0,0,1,0,1.5,1.5,2.6,4.1,66,56,138,0.16,0.32,0.49,0.16,0.49,0.12,0.21,0.33,0.12,0.33
Joshua Acheampong,ENG,DF,18-285,2006,2,2,160,1.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,7,0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12
João Félix,POR,"FW,MF",25-096,1999,12,3,369,4.1,1,1,2,1,0,0,2,0,2.2,2.2,1.0,3.2,21,26,29,0.24,0.24,0.49,0.24,0.49,0.54,0.23,0.78,0.54,0.78
Kiernan Dewsbury-Hall,ENG,MF,26-161,1998,6,1,135,1.5,0,1,1,0,0,0,0,0,0.2,0.2,1.0,1.2,3,10,7,0.0,0.67,0.67,0.0,0.67,0.15,0.66,0.8,0.15,0.8
Levi Colwill,ENG,DF,21-354,2003,22,22,1979,22.0,0,1,1,0,0,0,6,0,0.5,0.5,0.9,1.4,9,100,5,0.0,0.05,0.05,0.0,0.05,0.02,0.04,0.06,0.02,0.06
Malo Gusto,FRA,DF,21-271,2003,20,14,1302,14.5,0,1,1,0,0,0,3,0,1.5,1.5,0.9,2.4,33,75,64,0.0,0.07,0.07,0.0,0.07,0.1,0.06,0.17,0.1,0.17
Marc Cucurella,ESP,DF,26-207,1998,22,20,1804,20.0,2,1,3,2,0,0,8,1,1.6,1.6,1.6,3.2,23,67,72,0.1,0.05,0.15,0.1,0.15,0.08,0.08,0.16,0.08,0.16
Marc Guiu,ESP,FW,19-041,2006,3,0,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04
Moisés Caicedo,ECU,MF,23-104,2001,24,24,2125,23.6,1,2,3,1,0,0,6,0,0.6,0.6,2.3,2.8,25,127,26,0.04,0.08,0.13,0.04,0.13,0.02,0.1,0.12,0.02,0.12
Mykhailo Mudryk,UKR,FW,24-040,2001,7,1,151,1.7,0,0,0,0,0,0,0,0,0.3,0.3,1.0,1.2,7,5,12,0.0,0.0,0.0,0.0,0.0,0.15,0.58,0.73,0.15,0.73
Nicolas Jackson,SEN,FW,23-239,2001,23,22,1736,19.3,9,5,14,9,0,0,5,0,11.4,11.4,4.0,15.4,41,27,94,0.47,0.26,0.73,0.47,0.73,0.59,0.21,0.8,0.59,0.8
Noni Madueke,ENG,FW,22-341,2002,22,18,1433,15.9,7,3,10,7,0,0,3,0,7.6,7.6,3.5,11.1,107,51,177,0.44,0.19,0.63,0.44,0.63,0.48,0.22,0.7,0.48,0.7
Pedro Neto,POR,FW,24-342,2000,21,11,1130,12.6,2,2,4,2,0,0,6,0,1.1,1.1,2.6,3.7,75,25,109,0.16,0.16,0.32,0.16,0.32,0.09,0.21,0.3,0.09,0.3
Reece James,ENG,DF,25-068,1999,8,6,484,5.4,1,0,1,1,0,0,1,0,0.1,0.1,0.2,0.4,3,29,5,0.19,0.0,0.19,0.19,0.19,0.02,0.04,0.07,0.02,0.07
Renato Veiga,POR,"DF,MF",21-200,2003,7,1,181,2.0,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,4,7,3,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08
Robert Sánchez,ESP,GK,27-088,1997,21,21,1890,21.0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roméo Lavia,BEL,MF,21-039,2004,10,8,532,5.9,0,1,1,0,0,0,4,0,0.2,0.2,0.7,0.9,3,17,6,0.0,0.17,0.17,0.0,0.17,0.03,0.12,0.15,0.03,0.15
Tosin Adarabioyo,ENG,DF,27-143,1997,12,9,823,9.1,1,0,1,1,0,0,2,0,0.8,0.8,0.0,0.8,5,26,1,0.11,0.0,0.11,0.11,0.11,0.09,0.0,0.09,0.09,0.09
Trevoh Chalobah,ENG,DF,25-224,1999,3,2,181,2.0,0,1,1,0,0,0,0,0,0.1,0.1,1.1,1.3,2,6,0,0.0,0.5,0.5,0.0,0.5,0.07,0.56,0.63,0.07,0.63
Tyrique George,ENG,FW,19-010,2006,1,0,7,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wesley Fofana,FRA,DF,24-059,2000,12,12,1015,11.3,0,0,0,0,0,0,6,0,0.4,0.4,0.4,0.8,14,25,4,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.07,0.04,0.07
