General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Abde Ezzalzouli,MAR,"FW,MF",21,2001,2,0,68,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,7,1,12,0.0,0.0,0.0,0.0,0.0,0.28,0.09,0.37,0.28,0.37
Alejandro Balde,ESP,DF,19,2003,18,15,1378,15.3,0,1,1,0,0,0,1,0,0.1,0.1,1.2,1.4,73,41,141,0.0,0.07,0.07,0.0,0.07,0.01,0.08,0.09,0.01,0.09
Andreas Christensen,DEN,"DF,MF",27,1996,30,27,1979,22.0,2,2,4,2,0,0,4,0,1.0,1.0,1.1,2.2,24,117,6,0.09,0.09,0.18,0.09,0.18,0.05,0.05,0.1,0.05,0.1
Ansu Fati,ESP,"MF,FW",20,2002,3,0,50,0.6,0,0,0,0,0,0,0,0,0.7,0.7,0.0,0.7,6,4,5,0.0,0.0,0.0,0.0,0.0,1.34,0.0,1.34,1.34,1.34
Eric García,ESP,DF,22,2001,2,0,57,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07
Fermin López,ESP,"MF,FW",20,2003,31,14,1446,16.1,8,0,8,8,0,0,2,0,7.5,7.5,1.1,8.6,42,76,93,0.5,0.0,0.5,0.5,0.5,0.47,0.07,0.54,0.47,0.54
Ferrán Torres,ESP,FW,23,2000,29,12,1211,13.5,7,2,9,7,0,0,2,0,5.5,5.5,2.7,8.2,30,44,113,0.52,0.15,0.67,0.52,0.67,0.41,0.2,0.61,0.41,0.61
Frenkie de Jong,NED,MF,26,1997,20,20,1634,18.2,2,0,2,2,0,0,7,0,0.7,0.7,2.2,2.9,69,168,38,0.11,0.0,0.11,0.11,0.11,0.04,0.12,0.16,0.04,0.16
Gavi,ESP,"MF,FW",18,2004,12,10,944,10.5,1,1,2,1,0,0,5,0,0.9,0.9,1.1,2.0,26,39,38,0.1,0.1,0.19,0.1,0.19,0.09,0.1,0.19,0.09,0.19
Héctor Fort,ESP,DF,16,2006,7,4,318,3.5,0,2,2,0,0,0,0,0,0.0,0.0,0.8,0.8,3,7,38,0.0,0.57,0.57,0.0,0.57,0.0,0.23,0.23,0.0,0.23
Iñaki Peña,ESP,GK,24,1999,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iñigo Martínez,ESP,DF,32,1991,20,13,1296,14.4,0,0,0,0,0,0,5,0,0.4,0.4,0.0,0.4,33,97,5,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
João Cancelo,POR,DF,29,1994,32,29,2503,27.8,2,4,6,2,0,0,7,0,1.6,1.6,6.1,7.7,106,141,193,0.07,0.14,0.22,0.07,0.22,0.06,0.22,0.28,0.06,0.28
João Félix,POR,FW,23,1999,30,18,1540,17.1,7,3,10,7,0,0,3,0,8.7,8.7,3.1,11.9,69,68,169,0.41,0.18,0.58,0.41,0.58,0.51,0.18,0.69,0.51,0.69
Jules Koundé,FRA,DF,24,1998,35,32,2899,32.2,1,2,3,1,0,0,4,0,2.0,2.0,2.2,4.2,67,245,64,0.03,0.06,0.09,0.03,0.09,0.06,0.07,0.13,0.06,0.13
Lamine Yamal,ESP,FW,16,2007,37,22,2201,24.5,5,5,10,5,0,0,3,0,5.2,5.2,6.2,11.4,123,80,350,0.2,0.2,0.41,0.2,0.41,0.21,0.25,0.47,0.21,0.47
Marc Casado,ESP,MF,19,2003,2,0,15,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc Guiu,ESP,"FW,MF",17,2006,3,1,74,0.8,1,0,1,1,0,0,1,0,0.8,0.8,0.3,1.0,1,1,8,1.22,0.0,1.22,1.22,1.22,0.92,0.32,1.24,0.92,1.24
Marc-André ter Stegen,GER,GK,31,1992,28,28,2520,28.0,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcos Alonso,ESP,DF,32,1990,5,3,252,2.8,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.6,11,14,33,0.0,0.0,0.0,0.0,0.0,0.03,0.18,0.21,0.03,0.21
Oriol Romeu,ESP,MF,31,1991,28,11,936,10.4,0,1,1,0,0,0,4,0,0.7,0.7,1.3,2.0,12,66,4,0.0,0.1,0.1,0.0,0.1,0.07,0.12,0.19,0.07,0.19
Pau Cubarsí,ESP,DF,16,2007,19,18,1558,17.3,0,0,0,0,0,0,4,0,0.1,0.1,0.4,0.5,8,75,2,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
Pedri,ESP,"MF,FW",20,2002,24,16,1476,16.4,4,2,6,4,0,0,3,0,3.1,3.1,4.2,7.3,41,136,81,0.24,0.12,0.37,0.24,0.37,0.19,0.25,0.44,0.19,0.44
Raphinha,BRA,"FW,MF",26,1996,28,17,1368,15.2,6,9,15,5,1,1,4,1,7.4,6.6,5.7,12.3,49,57,164,0.39,0.59,0.99,0.33,0.92,0.48,0.37,0.86,0.43,0.81
Robert Lewandowski,POL,FW,34,1988,35,32,2750,30.6,19,8,27,15,4,4,5,0,18.1,15.0,4.9,19.9,43,64,168,0.62,0.26,0.88,0.49,0.75,0.59,0.16,0.75,0.49,0.65
Ronald Araújo,URU,DF,24,1999,25,21,1997,22.2,1,2,3,1,0,0,6,0,2.1,2.1,1.4,3.5,24,101,11,0.05,0.09,0.14,0.05,0.14,0.09,0.07,0.16,0.09,0.16
Sergi Roberto,ESP,"MF,DF",31,1992,14,10,860,9.6,3,2,5,3,0,0,4,0,1.7,1.7,0.8,2.4,13,50,33,0.31,0.21,0.52,0.31,0.52,0.18,0.08,0.26,0.18,0.26
