General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Alexander Bernhardsson,SWE,"MF,DF",26-159,1998,9,7,546,6.1,2,1,3,2,0,0,2,0,1.3,1.3,0.6,1.9,6,13,29,0.33,0.16,0.49,0.33,0.49,0.22,0.1,0.32,0.22,0.32
Andu Kelati,GER,"MF,DF",22-185,2002,6,2,240,2.7,1,1,2,1,0,0,2,1,0.9,0.9,0.8,1.7,2,16,8,0.37,0.37,0.75,0.37,0.75,0.32,0.31,0.63,0.32,0.63
Armin Gigovic,BIH,MF,22-314,2002,20,12,1053,11.7,3,0,3,3,0,0,4,0,0.9,0.9,0.6,1.5,21,28,20,0.26,0.0,0.26,0.26,0.26,0.08,0.05,0.13,0.08,0.13
Benedikt Pichler,AUT,FW,27-209,1997,16,7,743,8.3,1,2,3,1,0,0,1,0,2.2,2.2,1.1,3.2,16,17,51,0.12,0.24,0.36,0.12,0.36,0.26,0.13,0.39,0.26,0.39
Carl Johansson,SWE,DF,30-267,1994,5,4,365,4.1,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,0,8,0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.08,0.01,0.08
David Zec,SVN,DF,25-040,2000,6,6,522,5.8,2,0,2,2,0,0,3,0,1.0,1.0,0.5,1.5,1,8,1,0.34,0.0,0.34,0.34,0.34,0.17,0.08,0.25,0.17,0.25
Dominik Javorček,SVK,"DF,MF",22-104,2002,9,3,254,2.8,0,2,2,0,0,0,1,0,0.0,0.0,0.7,0.7,6,3,12,0.0,0.71,0.71,0.0,0.71,0.01,0.23,0.24,0.01,0.24
Finn Porath,GER,"DF,MF",27-357,1997,21,17,1535,17.1,1,2,3,1,0,0,3,0,0.9,0.8,1.7,2.5,36,44,52,0.06,0.12,0.18,0.06,0.18,0.05,0.1,0.15,0.05,0.15
Jann-Fiete Arp,GER,"FW,MF",25-039,2000,16,2,497,5.5,2,0,2,1,1,2,5,1,2.9,1.3,0.7,2.0,10,14,42,0.36,0.0,0.36,0.18,0.18,0.52,0.12,0.64,0.23,0.36
John Tolkin,USA,"DF,FW",22-198,2002,3,2,183,2.0,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,4,3,5,0.0,0.49,0.49,0.0,0.49,0.0,0.11,0.11,0.0,0.11
Lasse Rosenboom,GER,DF,23-026,2002,14,9,813,9.0,1,1,2,1,0,0,0,0,0.5,0.5,0.5,1.0,8,18,18,0.11,0.11,0.22,0.11,0.22,0.05,0.06,0.11,0.05,0.11
Lewis Holtby,GER,MF,34-149,1990,16,11,949,10.5,0,1,1,0,0,0,1,1,0.5,0.5,0.9,1.4,7,29,20,0.0,0.09,0.09,0.0,0.09,0.04,0.09,0.13,0.04,0.13
Magnus Knudsen,NOR,MF,23-244,2001,18,15,1173,13.0,0,1,1,0,0,0,6,0,0.2,0.2,0.7,0.9,12,35,11,0.0,0.08,0.08,0.0,0.08,0.01,0.06,0.07,0.01,0.07
Marco Komenda,CRO,DF,28-080,1996,11,9,633,7.0,0,0,0,0,0,0,1,0,0.1,0.1,0.5,0.6,3,17,5,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.08,0.01,0.08
Marko Ivezić,SRB,DF,23-074,2001,14,12,1161,12.9,0,0,0,0,0,0,2,0,0.3,0.3,0.2,0.4,2,23,8,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
Marvin Schulz,GER,"DF,MF",30-030,1995,8,3,259,2.9,0,0,0,0,0,0,2,0,0.0,0.0,0.7,0.7,3,10,1,0.0,0.0,0.0,0.0,0.0,0.01,0.23,0.24,0.01,0.24
Max Geschwill,GER,DF,23-222,2001,15,12,1119,12.4,1,2,3,1,0,0,2,0,0.6,0.6,0.8,1.3,4,54,12,0.08,0.16,0.24,0.08,0.24,0.05,0.06,0.11,0.05,0.11
Nicolai Remberg,GER,MF,24-240,2000,20,14,1367,15.2,0,1,1,0,0,0,6,0,0.9,0.9,0.3,1.3,13,50,21,0.0,0.07,0.07,0.0,0.07,0.06,0.02,0.08,0.06,0.08
Patrick Erras,GER,DF,30-024,1995,10,10,832,9.2,1,0,1,1,0,0,2,0,0.9,0.9,0.1,1.0,3,25,1,0.11,0.0,0.11,0.11,0.11,0.1,0.01,0.11,0.1,0.11
Phil Harres,GER,FW,22-326,2002,14,13,1085,12.1,7,1,8,7,0,0,1,0,3.9,3.9,1.1,4.9,8,9,49,0.58,0.08,0.66,0.58,0.66,0.32,0.09,0.41,0.32,0.41
Shuto Machino,JPN,"FW,MF",25-137,1999,19,12,1048,11.6,7,1,8,6,1,1,1,0,3.3,2.6,1.4,3.9,13,36,58,0.6,0.09,0.69,0.52,0.6,0.29,0.12,0.41,0.22,0.34
Steven Skrzybski,GER,"FW,MF",32-088,1992,13,6,625,6.9,4,1,5,3,1,1,0,0,2.8,2.0,1.0,3.0,8,28,35,0.58,0.14,0.72,0.43,0.58,0.4,0.14,0.55,0.29,0.43
Timo Becker,GER,DF,27-326,1997,17,17,1485,16.5,0,2,2,0,0,0,1,0,1.1,1.1,0.8,1.9,16,28,27,0.0,0.12,0.12,0.0,0.12,0.07,0.05,0.12,0.07,0.12
Timon Weiner,GER,GK,26-027,1999,21,21,1890,21.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tymoteusz Puchacz,POL,DF,26-022,1999,10,5,396,4.4,0,1,1,0,0,0,0,0,0.1,0.1,0.6,0.7,13,8,30,0.0,0.23,0.23,0.0,0.23,0.02,0.14,0.16,0.02,0.16
