comp,round,result,squad,opponent,start,min,performance_sota,performance_ga,performance_saves,performance_save%,performance_cs,performance_psxg,penalty kicks_pkatt,penalty kicks_pka,penalty kicks_pksv,penalty kicks_pkm,launched_cmp,launched_att,launched_cmp%,passes_att (gk),passes_thr,passes_launch%,passes_avglen,goal kicks_att,goal kicks_launch%,goal kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_avgdist,date,match_id
Premier League,Matchweek 1,D 2–2,cd051869,361ca564,1,90,6,2,4,66.7,0,1.1,0,0,0,0,6,13,46.2,26,4,26.9,31.5,6,100.0,61.3,20,2,10.0,0,4.5,2023-08-13,67ed3ba2
Premier League,Matchweek 2,W 3–0,cd051869,fd962109,1,90,2,0,2,100.0,1,0.2,0,0,0,0,5,13,38.5,48,4,22.9,30.0,5,40.0,39.8,14,0,0.0,0,9.5,2023-08-19,46be83af
Premier League,Matchweek 3,D 1–1,cd051869,47c64c55,1,90,5,1,4,80.0,0,0.6,0,0,0,0,8,10,80.0,41,5,24.4,30.1,7,0.0,18.1,14,1,7.1,0,4.0,2023-08-26,537b2b0b
Premier League,Matchweek 4,D 2–2,cd051869,4ba7cbea,1,90,5,2,3,60.0,0,2.0,0,0,0,0,11,22,50.0,48,3,35.4,30.7,8,62.5,47.3,9,0,0.0,0,9.7,2023-09-02,e2946b10
Premier League,Matchweek 5,L 0–1,cd051869,b2b47a98,1,90,2,1,1,100.0,0,1.0,1,1,0,0,5,26,19.2,36,3,55.6,42.9,7,85.7,60.3,21,0,0.0,2,9.7,2023-09-16,71b7e5e2
Premier League,Matchweek 6,L 1–3,cd051869,d3fd31cc,1,90,6,3,3,50.0,0,1.5,0,0,0,0,0,7,0.0,49,7,12.2,25.0,12,8.3,18.7,15,0,0.0,0,6.5,2023-09-23,96681b93
Premier League,Matchweek 7,D 1–1,cd051869,e4a775cb,1,90,1,1,0,0.0,0,0.1,0,0,0,0,1,2,50.0,32,4,6.3,23.6,5,0.0,16.4,8,0,0.0,1,41.0,2023-10-01,923467c5
Premier League,Matchweek 9,W 3–0,cd051869,943e8050,1,90,1,0,1,100.0,1,0.4,0,0,0,0,6,14,42.9,32,2,40.6,36.0,7,14.3,21.4,13,0,0.0,1,13.0,2023-10-21,52781f37
Premier League,Matchweek 10,W 2–0,cd051869,cff3d9bb,1,90,2,0,2,100.0,1,0.8,0,0,0,0,7,20,35.0,35,5,40.0,35.6,13,46.2,41.1,20,0,0.0,1,22.0,2023-10-28,91e3b922
Premier League,Matchweek 11,W 3–2,cd051869,7c21e445,1,45,2,2,,0.0,,1.2,,,,,1,4,25.0,18,1,,33.2,4,,18.0,9,,,,,2023-11-04,3235dd6e
Premier League,Matchweek 12,L 0–3,cd051869,822bd0ba,1,90,10,3,7,70.0,0,2.5,0,0,0,0,8,23,34.8,45,5,40.0,32.7,6,83.3,53.7,16,3,18.8,0,10.4,2023-11-12,996ee990
Premier League,Matchweek 13,L 0–1,cd051869,18bb7c10,1,90,4,1,3,75.0,0,1.2,0,0,0,0,8,33,24.2,33,1,63.6,44.5,12,100.0,62.3,23,2,8.7,0,3.7,2023-11-25,626c6561
Premier League,Matchweek 14,W 3–1,cd051869,e297cd13,1,90,1,1,0,0.0,0,0.1,0,0,0,0,2,8,25.0,25,0,32.0,28.2,2,0.0,12.5,10,0,0.0,0,,2023-12-02,0f71f535
