comp,round,result,squad,opponent,start,min,performance_sota,performance_ga,performance_saves,performance_save%,performance_cs,penalty kicks_pkatt,penalty kicks_pka,penalty kicks_pksv,penalty kicks_pkm,date,match_id
Premier League,Matchweek 10,D 2–2,b2b47a98,8cec06e1,0,0,0,0,0,0,0,0,0,0,0,2023-10-28,b84d060a
Premier League,Matchweek 12,L 0–2,b2b47a98,4ba7cbea,0,0,0,0,0,0,0,0,0,0,0,2023-11-11,641024cf
Premier League,Matchweek 13,W 4–1,b2b47a98,cff3d9bb,0,0,0,0,0,0,0,0,0,0,0,2023-11-25,8c8f48f4
Premier League,Matchweek 15,L 0–3,b2b47a98,d3fd31cc,0,0,0,0,0,0,0,0,0,0,0,2023-12-07,2fe9d766
Premier League,Matchweek 16,L 1–4,b2b47a98,361ca564,0,0,0,0,0,0,0,0,0,0,0,2023-12-10,be6d1aac
Premier League,Matchweek 17,W 3–0,b2b47a98,fd962109,0,0,0,0,0,0,0,0,0,0,0,2023-12-16,5db0f25b
Premier League,Matchweek 20,L 2–4,b2b47a98,822bd0ba,0,0,0,0,0,0,0,0,0,0,0,2024-01-01,107b2d79
Premier League,Matchweek 21,L 2–3,b2b47a98,b8fd03ef,0,0,0,0,0,0,0,0,0,0,0,2024-01-13,738f8c3e
Premier League,Matchweek 26,L 1–4,b2b47a98,18bb7c10,0,0,0,0,0,0,0,0,0,0,0,2024-02-24,8f922133
Premier League,Matchweek 31,D 1–1,b2b47a98,d3fd31cc,0,0,0,0,0,0,0,0,0,0,0,2024-04-02,52846bc3
Premier League,Matchweek 32,W 1–0,b2b47a98,fd962109,0,0,0,0,0,0,0,0,0,0,0,2024-04-06,a9d2819f
Premier League,Matchweek 33,W 4–0,b2b47a98,361ca564,0,0,0,0,0,0,0,0,0,0,0,2024-04-13,50db3243
