comp,round,result,squad,opponent,start,min,performance_sota,performance_ga,performance_saves,performance_save%,performance_cs,performance_psxg,penalty kicks_pkatt,penalty kicks_pka,penalty kicks_pksv,penalty kicks_pkm,launched_cmp,launched_att,launched_cmp%,passes_att (gk),passes_thr,passes_launch%,passes_avglen,goal kicks_att,goal kicks_launch%,goal kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_avgdist,date,match_id
Premier League,Matchweek 1,L 1–4,e297cd13,d07537b9,1,90,12,4,8,75.0,0,4.9,1,1,0,0,11,26,42.3,25,6,72.0,45.0,11,72.7,49.8,18,0,0.0,0,8.0,2023-08-12,56a137f7
Premier League,Matchweek 3,L 0–3,e297cd13,cff3d9bb,1,90,8,3,5,62.5,0,2.7,0,0,0,0,5,20,25.0,26,4,65.4,43.7,8,37.5,33.6,11,0,0.0,1,28.0,2023-08-25,6bfb9dc0
Premier League,Matchweek 4,L 1–2,e297cd13,7c21e445,1,90,3,2,1,33.3,0,1.3,0,0,0,0,8,30,26.7,36,1,77.8,48.7,3,66.7,53.3,12,1,8.3,1,18.5,2023-09-01,e929e225
Premier League,Matchweek 5,L 0–1,e297cd13,fd962109,1,90,2,1,1,50.0,0,1.0,0,0,0,0,5,17,29.4,19,7,36.8,34.4,10,100.0,66.0,22,2,9.1,0,3.7,2023-09-16,48b1bdc7
Premier League,Matchweek 6,D 1–1,e297cd13,8cec06e1,1,90,3,1,2,66.7,0,0.8,0,0,0,0,3,15,20.0,29,5,48.3,38.1,2,50.0,52.5,5,0,0.0,1,24.0,2023-09-23,76a1421e
Premier League,Matchweek 7,W 2–1,e297cd13,d3fd31cc,1,90,4,1,3,75.0,0,1.3,0,0,0,0,13,33,39.4,23,5,73.9,50.2,18,88.9,59.2,28,2,7.1,1,13.7,2023-09-30,921d5f17
Premier League,Matchweek 2,L 1–2,e297cd13,943e8050,1,90,4,2,2,50.0,0,1.7,0,0,0,0,11,33,33.3,31,4,77.4,50.0,10,90.0,56.7,8,0,0.0,3,30.0,2023-10-03,4f7b3f27
Premier League,Matchweek 8,L 0–1,e297cd13,361ca564,1,90,4,1,3,75.0,0,1.1,0,0,0,0,13,26,50.0,24,3,70.8,47.1,10,90.0,60.2,10,0,0.0,0,9.0,2023-10-07,d021f28f
Premier League,Matchweek 9,D 2–2,e297cd13,e4a775cb,1,90,8,2,6,75.0,0,2.9,0,0,0,0,10,30,33.3,34,3,67.6,44.9,8,87.5,57.1,15,0,0.0,8,24.9,2023-10-21,d1671efa
Premier League,Matchweek 10,L 1–3,e297cd13,8602292d,1,90,6,3,4,50.0,0,3.5,0,0,0,0,8,18,44.4,19,7,42.1,36.5,10,100.0,59.5,12,1,8.3,0,6.7,2023-10-29,ee677172
Premier League,Matchweek 11,D 1–1,e297cd13,822bd0ba,1,90,6,1,5,83.3,0,2.4,0,0,0,0,9,31,29.0,17,1,88.2,52.6,16,100.0,65.8,30,1,3.3,0,11.0,2023-11-05,a62b97ba
Premier League,Matchweek 12,L 0–1,e297cd13,19538871,1,90,4,1,3,75.0,0,1.5,0,0,0,0,3,17,17.6,21,3,42.9,35.4,12,66.7,44.7,28,1,3.6,0,4.3,2023-11-11,4b9f3f25
Premier League,Matchweek 13,W 2–1,e297cd13,47c64c55,1,90,8,1,7,87.5,0,1.5,0,0,0,0,6,26,23.1,33,3,54.5,42.1,8,100.0,65.1,19,0,0.0,2,21.0,2023-11-25,f4805536
Premier League,Matchweek 14,L 1–3,e297cd13,cd051869,1,90,6,3,3,50.0,0,2.6,0,0,0,0,10,25,40.0,27,7,55.6,37.6,13,76.9,46.7,24,1,4.2,1,17.5,2023-12-02,0f71f535
Premier League,Matchweek 15,L 3–4,e297cd13,18bb7c10,1,90,9,4,5,55.6,0,3.8,0,0,0,0,13,38,34.2,37,1,83.8,49.5,8,87.5,59.1,20,0,0.0,3,22.0,2023-12-05,dd3a5afc
Premier League,Matchweek 16,L 1–2,e297cd13,b8fd03ef,1,90,6,2,4,66.7,0,1.2,0,0,0,0,5,22,22.7,32,3,50.0,46.1,11,54.5,45.4,7,0,0.0,0,14.5,2023-12-10,f6155857
Premier League,Matchweek 18,W 1–0,e297cd13,b2b47a98,1,90,2,0,2,100.0,1,0.3,0,0,0,0,7,27,25.9,23,0,73.9,52.3,11,90.9,62.0,18,0,0.0,1,22.0,2023-12-23,46bfb645
Premier League,Matchweek 19,W 3–2,e297cd13,1df6b87e,1,90,4,2,2,50.0,0,2.6,0,0,0,0,4,12,33.3,26,4,26.9,31.4,9,55.6,42.9,20,3,15.0,1,14.0,2023-12-26,6269b2e3
