comp,round,result,squad,opponent,start,min,performance_sota,performance_ga,performance_saves,performance_save%,performance_cs,penalty kicks_pkatt,penalty kicks_pka,penalty kicks_pksv,penalty kicks_pkm,date,match_id
Premier League,Matchweek 3,L 0–1,d3fd31cc,8cec06e1,0,0,0,0,0,0,0,0,0,0,0,2023-08-26,18dfee28
Premier League,Matchweek 4,D 2–2,d3fd31cc,1df6b87e,0,0,0,0,0,0,0,0,0,0,0,2023-09-02,87b46bb9
Premier League,Matchweek 10,W 1–0,d3fd31cc,7c21e445,0,0,0,0,0,0,0,0,0,0,0,2023-10-29,868a89be
Premier League,Matchweek 11,D 1–1,d3fd31cc,d07537b9,0,0,0,0,0,0,0,0,0,0,0,2023-11-04,6ecb53ac
Premier League,Matchweek 17,W 2–0,d3fd31cc,943e8050,0,0,0,0,0,0,0,0,0,0,0,2023-12-16,01904d1d
Premier League,Matchweek 18,L 1–2,d3fd31cc,361ca564,0,0,0,0,0,0,0,0,0,0,0,2023-12-23,849071fe
Premier League,Matchweek 22,D 0–0,d3fd31cc,fd962109,0,0,0,0,0,0,0,0,0,0,0,2024-01-30,17d24e01
Premier League,Matchweek 25,D 1–1,d3fd31cc,47c64c55,0,0,0,0,0,0,0,0,0,0,0,2024-02-19,573f2f77
Premier League,Matchweek 32,W 1–0,d3fd31cc,943e8050,0,0,0,0,0,0,0,0,0,0,0,2024-04-06,cc7efb48
Premier League,Matchweek 35,W 1–0,d3fd31cc,cd051869,0,0,0,0,0,0,0,0,0,0,0,2024-04-27,c813a2ae
