comp,round,result,squad,opponent,start,min,performance_sota,performance_ga,performance_saves,performance_save%,performance_cs,performance_psxg,penalty kicks_pkatt,penalty kicks_pka,penalty kicks_pksv,penalty kicks_pkm,launched_cmp,launched_att,launched_cmp%,passes_att (gk),passes_thr,passes_launch%,passes_avglen,goal kicks_att,goal kicks_launch%,goal kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_avgdist,date,match_id
Ligue 1,Matchweek 1,W 2–1,c0d3eab4,d53c0b06,Y*,90,7,1,6,85.7,0,1.8,0,0,0,0,7,17,41.2,24,5,50.0,38.7,9,55.6,47.6,15,0,0.0,0,4.5,2023-08-13,9f7c605e
Ligue 1,Matchweek 2,L 0–3,c0d3eab4,fd6114db,Y*,90,4,3,1,25.0,0,1.3,0,0,0,0,5,15,33.3,26,2,57.7,37.7,2,0.0,15.5,8,1,12.5,1,19.7,2023-08-20,f06d0bce
Ligue 1,Matchweek 3,W 2–0,c0d3eab4,3f8c4b5f,Y*,90,1,0,1,100.0,1,0.4,0,0,0,0,4,8,50.0,29,5,20.7,30.1,4,50.0,37.0,12,1,8.3,3,17.4,2023-08-27,0b508695
Ligue 1,Matchweek 4,L 0–2,c0d3eab4,132ebc33,Y*,90,6,2,4,66.7,0,1.9,0,0,0,0,5,13,38.5,39,7,33.3,30.4,3,0.0,26.3,10,1,10.0,0,5.5,2023-09-03,17e9722e
Ligue 1,Matchweek 5,D 2–2,c0d3eab4,281b0e73,Y*,90,4,2,2,50.0,0,0.9,0,0,0,0,5,10,50.0,28,2,32.1,33.7,5,20.0,20.0,10,0,0.0,3,20.3,2023-09-17,b04003c3
Ligue 1,Matchweek 6,W 1–0,c0d3eab4,f83960ae,Y*,90,1,0,1,100.0,1,0.1,0,0,0,0,6,9,66.7,25,4,32.0,30.2,10,10.0,24.7,10,0,0.0,0,16.0,2023-09-24,a5037d9e
Ligue 1,Matchweek 7,L 0–1,c0d3eab4,fd4e0f7d,Y*,90,2,1,1,50.0,0,1.1,0,0,0,0,2,9,22.2,19,3,36.8,34.4,9,22.2,31.0,5,0,0.0,2,22.7,2023-09-29,0730708e
Ligue 1,Matchweek 8,L 1–2,c0d3eab4,d7a486cd,Y*,90,7,2,5,71.4,0,1.7,0,0,0,0,5,11,45.5,20,4,45.0,37.0,9,22.2,30.8,18,0,0.0,2,12.5,2023-10-06,ac3cd65a
Ligue 1,Matchweek 9,L 0–3,c0d3eab4,e2d8892c,Y*,90,4,3,1,50.0,0,2.9,1,1,0,0,8,12,66.7,16,1,68.8,44.9,5,20.0,28.4,3,0,0.0,2,17.3,2023-10-21,28f09198
Ligue 1,Matchweek 10,D 1–1,c0d3eab4,b3072e00,Y*,90,3,1,2,66.7,0,1.0,0,0,0,0,3,11,27.3,26,2,34.6,36.9,5,40.0,39.8,11,0,0.0,0,,2023-10-29,b35db4c8
Ligue 1,Matchweek 11,D 0–0,c0d3eab4,d9676424,Y*,90,2,0,2,100.0,1,0.3,0,0,0,0,3,11,27.3,27,9,29.6,32.8,7,42.9,39.3,19,1,5.3,0,4.0,2023-11-05,957c6924
