comp,round,result,squad,opponent,start,min,performance_sota,performance_ga,performance_saves,performance_save%,performance_cs,performance_psxg,penalty kicks_pkatt,penalty kicks_pka,penalty kicks_pksv,penalty kicks_pkm,launched_cmp,launched_att,launched_cmp%,passes_att (gk),passes_thr,passes_launch%,passes_avglen,goal kicks_att,goal kicks_launch%,goal kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_avgdist,date,match_id
Premier League,Matchweek 1,W 5–1,b2b47a98,8602292d,1,90,6,1,5,83.3,0,1.8,0,0,0,0,1,7,14.3,15,6,13.3,26.9,8,62.5,46.4,9,0,0.0,0,,2023-08-12,8ff2f8fe
Premier League,Matchweek 2,L 0–1,b2b47a98,b8fd03ef,1,90,4,1,3,75.0,0,1.3,0,0,0,0,2,4,50.0,21,7,4.8,22.5,7,42.9,36.1,3,0,0.0,2,22.0,2023-08-19,0b8f50a5
Premier League,Matchweek 3,L 1–2,b2b47a98,822bd0ba,1,90,4,2,2,50.0,0,1.8,0,0,0,0,4,10,40.0,25,7,32.0,27.9,6,33.3,29.3,13,1,7.7,10,26.8,2023-08-27,b31156ab
Premier League,Matchweek 4,L 1–3,b2b47a98,d07537b9,1,90,6,3,3,50.0,0,1.5,0,0,0,0,2,6,33.3,24,6,12.5,27.9,5,60.0,47.4,6,0,0.0,4,24.5,2023-09-02,4f754e0a
Premier League,Matchweek 5,W 1–0,b2b47a98,cd051869,1,90,2,0,2,100.0,1,0.6,0,0,0,0,5,13,38.5,19,6,31.6,34.9,9,77.8,56.0,9,1,11.1,1,15.3,2023-09-16,71b7e5e2
Premier League,Matchweek 6,W 8–0,b2b47a98,1df6b87e,1,90,1,0,1,100.0,1,0.2,0,0,0,0,4,6,66.7,21,6,19.0,27.1,6,33.3,34.2,5,0,0.0,4,23.2,2023-09-24,cf4fef85
Premier League,Matchweek 7,W 2–0,b2b47a98,943e8050,1,90,2,0,2,100.0,1,0.4,0,0,0,0,1,3,33.3,24,5,8.3,25.2,2,50.0,36.5,5,0,0.0,0,19.0,2023-09-30,a79ff136
Premier League,Matchweek 8,D 2–2,b2b47a98,7c21e445,1,90,3,2,1,33.3,0,1.3,0,0,0,0,2,8,25.0,28,10,21.4,28.0,4,50.0,40.3,11,3,27.3,0,8.8,2023-10-08,017c9ca5
Premier League,Matchweek 9,W 4–0,b2b47a98,47c64c55,1,90,3,0,3,100.0,1,1.0,0,0,0,0,2,2,100.0,17,6,11.8,26.4,10,0.0,15.5,12,0,0.0,3,22.0,2023-10-21,21625dde
Premier League,Matchweek 10,D 2–2,b2b47a98,8cec06e1,1,90,6,2,4,66.7,0,1.3,0,0,0,0,1,5,20.0,19,9,15.8,25.3,3,66.7,48.3,14,0,0.0,1,21.0,2023-10-28,b84d060a
Premier League,Matchweek 11,W 1–0,b2b47a98,18bb7c10,1,90,1,0,1,100.0,1,0.1,0,0,0,0,4,17,23.5,16,3,43.8,37.8,10,100.0,65.2,20,0,0.0,0,8.0,2023-11-04,6096abaa
Premier League,Matchweek 12,L 0–2,b2b47a98,4ba7cbea,1,90,10,2,8,80.0,0,2.6,0,0,0,0,3,5,60.0,18,8,11.1,23.5,7,42.9,34.1,14,0,0.0,1,12.3,2023-11-11,641024cf
Premier League,Matchweek 13,W 4–1,b2b47a98,cff3d9bb,1,90,4,1,3,75.0,0,1.1,0,0,0,0,3,8,37.5,18,4,22.2,30.2,5,80.0,48.6,3,0,0.0,2,19.0,2023-11-25,8c8f48f4
Premier League,Matchweek 14,W 1–0,b2b47a98,19538871,1,85,1,,1,,,0.2,,,,,1,6,16.7,17,2,17.6,27.9,3,100.0,60.7,4,1,25.0,,9.0,2023-12-02,66a1f3ac
Premier League,Matchweek 36,W 4–1,b2b47a98,943e8050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-04,070bf86d
Premier League,Matchweek 37,D 1–1,b2b47a98,d07537b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-11,6dbd7d72
Premier League,Matchweek 34,L 2–3,b2b47a98,19538871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-15,e43e8597
Premier League,Matchweek 38,W 4–2,b2b47a98,cd051869,1,90,5,2,3,60.0,0,1.7,0,0,0,0,6,18,33.3,22,3,50.0,38.5,10,70.0,56.3,15,3,20.0,0,5.7,2024-05-19,546e1a3d
