comp,round,result,squad,opponent,start,min,performance_sota,performance_ga,performance_saves,performance_save%,performance_cs,performance_psxg,penalty kicks_pkatt,penalty kicks_pka,penalty kicks_pksv,penalty kicks_pkm,launched_cmp,launched_att,launched_cmp%,passes_att (gk),passes_thr,passes_launch%,passes_avglen,goal kicks_att,goal kicks_launch%,goal kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_avgdist,date,match_id
Premier League,Matchweek 1,D 2–2,361ca564,cd051869,1,90,6,2,4,83.3,0,1.7,1,1,0,0,2,11,18.2,29,4,37.9,33.2,2,0.0,14.5,11,2,18.2,7,21.1,2023-08-13,67ed3ba2
Premier League,Matchweek 2,W 2–0,361ca564,19538871,1,90,6,0,6,100.0,1,1.5,0,0,0,0,2,5,40.0,41,12,9.8,21.1,8,12.5,19.3,13,0,0.0,0,17.0,2023-08-19,4bb62251
Premier League,Matchweek 3,W 2–0,361ca564,4ba7cbea,1,90,3,0,3,100.0,1,0.3,0,0,0,0,4,13,30.8,33,4,33.3,31.0,4,50.0,37.3,16,0,0.0,0,13.0,2023-08-26,f49c4ad2
Premier League,Matchweek 4,W 5–2,361ca564,943e8050,1,90,4,2,2,50.0,0,2.3,0,0,0,0,2,13,15.4,47,4,25.5,27.7,6,16.7,19.2,8,0,0.0,1,31.0,2023-09-02,f1786fb8
Premier League,Matchweek 5,W 2–1,361ca564,1df6b87e,1,90,5,1,4,80.0,0,1.4,0,0,0,0,1,5,20.0,27,6,18.5,27.1,1,0.0,32.0,4,1,25.0,4,25.0,2023-09-16,e56e96e1
Premier League,Matchweek 6,D 2–2,361ca564,18bb7c10,1,90,5,2,4,80.0,0,1.8,1,1,0,0,3,12,25.0,39,6,25.6,28.9,9,22.2,23.1,17,2,11.8,2,13.5,2023-09-24,08947a10
Premier League,Matchweek 7,W 2–1,361ca564,822bd0ba,1,90,4,1,3,75.0,0,0.3,0,0,0,0,1,3,33.3,18,4,16.7,22.4,4,0.0,15.0,9,1,11.1,1,18.3,2023-09-30,ec4145b4
Premier League,Matchweek 8,W 1–0,361ca564,e297cd13,1,90,2,0,2,100.0,1,0.1,0,0,0,0,2,13,15.4,45,3,24.4,28.1,9,22.2,26.9,18,1,5.6,1,16.0,2023-10-07,d021f28f
Premier League,Matchweek 9,W 2–0,361ca564,fd962109,1,90,3,0,3,100.0,1,0.9,0,0,0,0,0,3,0.0,28,4,10.7,21.9,4,0.0,12.5,15,1,6.7,5,21.8,2023-10-23,8c6293a3
Premier League,Matchweek 10,W 2–1,361ca564,47c64c55,1,90,3,1,2,66.7,0,0.3,0,0,0,0,0,1,0.0,47,4,2.1,20.3,8,0.0,18.3,20,1,5.0,0,11.0,2023-10-27,6b0aa474
Premier League,Matchweek 11,L 1–4,361ca564,cff3d9bb,1,90,7,4,3,57.1,0,4.5,1,1,0,0,3,14,21.4,33,4,33.3,31.8,10,30.0,29.6,12,1,8.3,12,22.5,2023-11-06,478e4eb3
Premier League,Matchweek 12,L 1–2,361ca564,8cec06e1,1,90,4,2,2,50.0,0,2.6,0,0,0,0,1,3,33.3,40,8,5.0,21.3,6,16.7,21.7,24,2,8.3,1,10.7,2023-11-11,1634f066
Premier League,Matchweek 13,L 1–2,361ca564,8602292d,1,90,5,2,3,60.0,0,1.5,0,0,0,0,1,2,50.0,23,6,4.3,21.0,6,16.7,23.7,9,1,11.1,5,22.0,2023-11-26,83db7754
Premier League,Matchweek 14,D 3–3,361ca564,b8fd03ef,1,90,4,3,2,25.0,0,2.3,0,0,0,0,0,11,0.0,48,5,18.8,25.0,9,22.2,27.3,17,0,0.0,0,6.8,2023-12-03,0e39f016
Premier League,Matchweek 15,L 1–2,361ca564,7c21e445,1,90,5,2,3,60.0,0,3.0,0,0,0,0,0,1,0.0,29,4,3.4,17.6,5,0.0,11.8,8,1,12.5,1,12.7,2023-12-07,200af033
Premier League,Matchweek 16,W 4–1,361ca564,b2b47a98,1,90,3,1,2,66.7,0,1.0,0,0,0,0,5,9,55.6,31,7,29.0,32.1,5,0.0,18.2,15,0,0.0,0,7.0,2023-12-10,be6d1aac
Premier League,Matchweek 17,W 2–0,361ca564,e4a775cb,1,90,1,0,1,100.0,1,0.4,0,0,0,0,2,6,33.3,22,3,22.7,28.0,8,12.5,19.6,22,0,0.0,1,9.8,2023-12-15,4d9f1a71
Premier League,Matchweek 18,W 2–1,361ca564,d3fd31cc,1,90,8,1,7,87.5,0,2.2,0,0,0,0,1,10,10.0,66,12,10.6,24.3,9,33.3,29.9,16,3,18.8,5,20.6,2023-12-23,849071fe
Premier League,Matchweek 19,L 2–4,361ca564,d07537b9,1,90,9,4,5,77.8,0,4.7,2,2,0,0,1,8,12.5,42,7,19.0,27.5,5,0.0,17.0,10,0,0.0,1,15.5,2023-12-28,3e2e9248
Premier League,Matchweek 20,W 3–1,361ca564,4ba7cbea,1,90,4,1,3,75.0,0,0.8,0,0,0,0,5,17,29.4,35,7,34.3,31.5,12,41.7,36.6,26,0,0.0,0,7.5,2023-12-31,3ab71352
Premier League,Matchweek 21,D 2–2,361ca564,19538871,1,90,2,2,0,0.0,0,0.9,0,0,0,0,1,2,50.0,36,10,2.8,19.2,9,11.1,18.4,15,2,13.3,1,16.8,2024-01-14,904ed2f9
Premier League,Matchweek 22,W 3–2,361ca564,cd051869,1,90,5,2,3,60.0,0,1.8,0,0,0,0,1,7,14.3,28,4,17.9,28.2,2,100.0,61.5,15,1,6.7,2,19.5,2024-01-31,79ffec97
Premier League,Matchweek 23,D 2–2,361ca564,d3fd31cc,1,90,4,2,2,50.0,0,2.2,0,0,0,0,1,7,14.3,48,10,12.5,23.9,5,20.0,28.8,24,3,12.5,0,5.0,2024-02-03,fd68d50e
Premier League,Matchweek 24,W 2–1,361ca564,d07537b9,1,90,3,1,2,100.0,0,2.1,1,1,0,0,0,6,0.0,40,2,15.0,23.9,2,0.0,15.0,14,0,0.0,1,26.0,2024-02-10,c0dfccdf
Premier League,Matchweek 25,L 1–2,361ca564,8cec06e1,1,90,7,2,5,71.4,0,1.7,0,0,0,0,1,2,50.0,27,4,7.4,20.2,8,0.0,14.9,9,0,0.0,2,32.5,2024-02-17,30193251
Premier League,Matchweek 27,W 3–1,361ca564,47c64c55,1,90,1,1,0,0.0,0,0.6,0,0,0,0,1,2,50.0,34,3,5.9,18.5,3,0.0,14.0,6,1,16.7,2,25.0,2024-03-02,8812bfd9
Premier League,Matchweek 28,W 4–0,361ca564,8602292d,1,90,1,0,1,100.0,1,0.1,0,0,0,0,1,1,100.0,33,4,3.0,20.9,5,0.0,14.8,11,3,27.3,2,11.3,2024-03-10,a32a7069
Premier League,Matchweek 29,L 0–3,361ca564,fd962109,1,90,7,3,4,57.1,0,2.6,0,0,0,0,2,4,50.0,24,5,16.7,24.3,5,0.0,14.0,11,0,0.0,3,19.0,2024-03-16,8a009cc4
Premier League,Matchweek 30,W 2–1,361ca564,e297cd13,1,90,3,1,2,66.7,0,1.3,0,0,0,0,3,7,42.9,55,1,12.7,24.5,1,0.0,14.0,13,0,0.0,1,23.0,2024-03-30,6397e2af
Premier League,Matchweek 31,D 1–1,361ca564,7c21e445,1,90,4,1,3,75.0,0,1.3,0,0,0,0,1,3,33.3,29,6,10.3,20.1,5,0.0,17.8,19,1,5.3,0,4.0,2024-04-02,2600ff86
Premier League,Matchweek 32,W 3–1,361ca564,e4a775cb,1,90,6,1,5,83.3,0,1.4,0,0,0,0,2,2,100.0,33,4,6.1,19.5,5,0.0,17.2,11,1,9.1,1,12.7,2024-04-07,7598049f
Premier League,Matchweek 33,L 0–4,361ca564,b2b47a98,1,90,5,4,1,20.0,0,2.3,0,0,0,0,1,12,8.3,43,2,25.6,28.9,5,20.0,26.6,23,0,0.0,2,21.0,2024-04-13,50db3243
Premier League,Matchweek 35,L 2–3,361ca564,18bb7c10,1,90,3,3,1,0.0,0,1.1,0,0,0,0,0,0,,33,2,0.0,16.7,1,0.0,14.0,10,0,0.0,4,24.0,2024-04-28,d98c9a99
Premier League,Matchweek 26,L 0–2,361ca564,cff3d9bb,1,90,4,2,2,50.0,0,0.7,0,0,0,0,0,0,,29,3,0.0,19.3,1,0.0,13.0,7,0,0.0,7,25.3,2024-05-02,6b489131
Premier League,Matchweek 36,L 2–4,361ca564,822bd0ba,1,90,12,4,8,66.7,0,2.9,0,0,0,0,0,1,0.0,29,7,3.4,20.8,9,0.0,13.2,14,1,7.1,3,21.5,2024-05-05,08341569
Premier League,Matchweek 37,W 2–1,361ca564,943e8050,1,90,3,1,2,66.7,0,0.4,0,0,0,0,1,5,20.0,35,4,11.4,21.7,2,50.0,39.0,8,1,12.5,0,11.7,2024-05-11,45c36efd
Premier League,Matchweek 34,L 0–2,361ca564,b8fd03ef,1,90,5,2,3,80.0,0,2.7,1,1,0,0,0,1,0.0,37,2,2.7,18.0,1,0.0,13.0,7,1,14.3,1,9.5,2024-05-14,2ba17e6d
Premier League,Matchweek 38,W 3–0,361ca564,1df6b87e,1,90,1,0,1,100.0,1,0.3,0,0,0,0,1,3,33.3,47,6,6.4,20.6,2,0.0,15.5,4,1,25.0,2,20.7,2024-05-19,273a89b4
