comp,round,result,squad,opponent,start,min,performance_sota,performance_ga,performance_saves,performance_save%,performance_cs,performance_psxg,penalty kicks_pkatt,penalty kicks_pka,penalty kicks_pksv,penalty kicks_pkm,launched_cmp,launched_att,launched_cmp%,passes_att (gk),passes_thr,passes_launch%,passes_avglen,goal kicks_att,goal kicks_launch%,goal kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_avgdist,date,match_id
Premier League,Matchweek 1,L 0–1,1df6b87e,47c64c55,1,90,8,1,7,87.5,0,1.9,0,0,0,0,4,25,16.0,21,1,71.4,49.5,10,100.0,67.1,13,0,0.0,1,27.0,2023-08-12,55fd92c7
Premier League,Matchweek 2,L 1–2,1df6b87e,e4a775cb,1,90,4,2,2,50.0,0,2.1,0,0,0,0,5,16,31.3,26,5,38.5,30.6,9,66.7,49.0,16,1,6.3,4,17.1,2023-08-18,a0a93f71
Premier League,Matchweek 3,L 1–2,1df6b87e,b8fd03ef,1,90,9,2,7,77.8,0,2.5,1,0,0,1,12,22,54.5,21,4,57.1,38.2,14,71.4,50.4,24,0,0.0,0,,2023-08-27,0844ff10
Premier League,Matchweek 4,D 2–2,1df6b87e,d3fd31cc,1,90,6,2,4,66.7,0,2.8,0,0,0,0,4,10,40.0,30,9,26.7,29.6,7,28.6,27.9,20,1,5.0,2,24.3,2023-09-02,87b46bb9
Premier League,Matchweek 5,L 1–2,1df6b87e,361ca564,1,90,10,2,8,80.0,0,2.0,0,0,0,0,19,32,59.4,35,6,68.6,44.6,13,61.5,45.7,26,1,3.8,1,15.2,2023-09-16,e56e96e1
Premier League,Matchweek 6,L 0–8,1df6b87e,b2b47a98,1,90,15,8,7,46.7,0,6.8,0,0,0,0,3,17,17.6,28,4,46.4,36.4,6,66.7,50.3,13,0,0.0,0,2.0,2023-09-24,cf4fef85
Premier League,Matchweek 7,L 0–2,1df6b87e,7c21e445,1,90,8,2,6,75.0,0,2.4,0,0,0,0,7,14,50.0,26,9,42.3,31.4,8,37.5,32.6,15,0,0.0,0,6.0,2023-09-30,b82be6d7
Premier League,Matchweek 8,L 1–3,1df6b87e,fd962109,1,90,6,3,4,50.0,0,1.8,0,0,0,0,5,19,26.3,28,8,46.4,40.3,10,60.0,48.4,23,1,4.3,2,15.6,2023-10-07,ffc59ea8
Premier League,Matchweek 9,L 1–2,1df6b87e,19538871,1,90,5,2,3,60.0,0,2.4,0,0,0,0,7,23,30.4,22,2,59.1,41.5,10,100.0,67.0,15,1,6.7,2,16.2,2023-10-21,d95b42eb
Premier League,Matchweek 10,L 0–5,1df6b87e,18bb7c10,1,90,7,5,2,42.9,0,4.0,1,1,0,0,7,16,43.8,30,4,43.3,35.2,8,37.5,35.9,10,0,0.0,1,10.0,2023-10-28,d498f918
