General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Antonio Barragán,ESP,DF,33,1987,27,26,2235,24.8,0,3,3,0,0,0,8,0,0.9,0.9,0.7,1.6,34,69,63,0.0,0.12,0.12,0.0,0.12,0.04,0.03,0.07,0.04,0.07
Cifu,ESP,DF,29,1990,11,4,451,5.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,9,10,16,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
Dani Calvo,ESP,DF,26,1994,23,19,1779,19.8,2,0,2,2,0,0,3,0,1.3,1.3,0.0,1.3,2,31,2,0.1,0.0,0.1,0.1,0.1,0.06,0.0,0.06,0.06,0.06
Diego González,ESP,DF,25,1995,19,15,1280,14.2,1,0,1,1,0,0,5,0,0.4,0.4,0.1,0.5,7,36,1,0.07,0.0,0.07,0.07,0.07,0.03,0.01,0.03,0.03,0.03
Emiliano Rigoni,ARG,MF,27,1993,23,12,1139,12.7,1,1,2,1,0,0,5,0,2.4,2.4,1.7,4.1,25,22,64,0.08,0.08,0.16,0.08,0.16,0.19,0.14,0.32,0.19,0.32
Fidel,ESP,"MF,DF",30,1989,30,28,2396,26.6,6,3,9,4,2,3,8,0,4.3,1.9,5.0,7.0,82,97,123,0.23,0.11,0.34,0.15,0.26,0.16,0.19,0.35,0.07,0.26
Gonzalo Verdú,ESP,DF,31,1988,33,33,2944,32.7,0,2,2,0,0,0,11,0,1.6,1.6,2.0,3.6,10,63,1,0.0,0.06,0.06,0.0,0.06,0.05,0.06,0.11,0.05,0.11
Guido Carrillo,ARG,FW,29,1991,21,11,1002,11.1,3,2,5,3,0,0,3,0,2.5,2.5,1.1,3.6,9,31,30,0.27,0.18,0.45,0.27,0.45,0.22,0.1,0.32,0.22,0.32
Helibelton Palacios,COL,DF,27,1993,11,8,743,8.3,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,8,21,11,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
Iván Marcone,ARG,MF,30,1990,33,30,2645,29.4,0,0,0,0,0,0,10,1,0.1,0.1,0.6,0.7,15,103,11,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
Jeison Lucumí,COL,MF,25,1995,2,1,49,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johan Mojica,COL,DF,27,1992,17,14,1204,13.4,0,0,0,0,0,0,3,0,0.2,0.2,0.8,1.0,26,35,47,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.07,0.01,0.07
John Donald,ESP,"DF,MF",19,2000,2,1,50,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
