General,General,General,General,General,General,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal kicks,Goal kicks,Goal kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper
Player,Nation,Pos,Age,Born,90s,Ga,Pka,Fk,Ck,Og,Psxg,Psxg/sot,Psxg+/-,/90,Cmp,Att,Cmp%,Att (gk),Thr,Launch%,Avglen,Att,Launch%,Avglen,Opp,Stp,Stp%,#opa,#opa/90,Avgdist
Ivan Provedel,ITA,GK,28,1994,37.9,30,1,0,5,1,31.4,0.25,2.4,0.06,158,373,42.4,1121,166,27.4,32.2,198,33.3,33.2,493,21,4.3,55,1.45,16.5
Luís Maximiano,POR,GK,23,1999,0.1,,,,,,,,,,2,3,66.7,,1,,,,,,,,,,,19.0
