General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Achraf Hakimi,MAR,DF,24,1998,25,20,1932,21.5,4,5,9,4,0,0,3,0,4.2,4.2,5.2,9.4,84,218,230,0.19,0.23,0.42,0.19,0.42,0.2,0.24,0.44,0.2,0.44
Arnau Tenas,ESP,GK,22,2001,6,5,529,5.9,0,1,1,0,0,0,0,0,0.0,0.0,0.8,0.8,0,0,0,0.0,0.17,0.17,0.0,0.17,0.0,0.13,0.13,0.0,0.13
Bradley Barcola,FRA,"FW,MF",20,2002,25,18,1370,15.2,4,7,11,4,0,0,3,1,4.5,4.5,5.2,9.8,93,56,216,0.26,0.46,0.72,0.26,0.72,0.3,0.34,0.64,0.3,0.64
Carlos Soler,ESP,"MF,DF",26,1997,24,12,1090,12.1,2,2,4,2,0,0,1,0,1.5,1.5,2.4,3.9,15,74,59,0.17,0.17,0.33,0.17,0.33,0.12,0.2,0.32,0.12,0.32
Cher Ndour,ITA,MF,19,2004,3,0,28,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danilo Pereira,POR,DF,31,1991,26,22,1995,22.2,0,0,0,0,0,0,2,0,1.4,1.4,0.0,1.4,28,148,2,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06
Ethan Mbappé,FRA,"MF,DF",16,2006,3,0,48,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,4,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.27,0.27
Fabián Ruiz Peña,ESP,MF,27,1996,21,14,1197,13.3,1,3,4,1,0,0,3,0,2.0,2.0,1.2,3.1,16,78,40,0.08,0.23,0.3,0.08,0.3,0.15,0.09,0.24,0.15,0.24
Gianluigi Donnarumma,ITA,GK,24,1999,25,25,2169,24.1,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
