General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Aron Dønnum,NOR,"FW,MF",25,1998,27,19,1595,17.7,0,1,1,0,0,0,8,0,1.0,1.0,2.1,3.1,69,66,120,0.0,0.06,0.06,0.0,0.06,0.06,0.12,0.18,0.06,0.18
Christian Mawissa,FRA,DF,18,2005,17,12,1118,12.4,2,0,2,2,0,0,3,0,1.0,1.0,0.3,1.3,26,39,11,0.16,0.0,0.16,0.16,0.16,0.08,0.02,0.1,0.08,0.1
Cristian Cásseres Jr.,VEN,MF,23,2000,32,23,1946,21.6,1,3,4,1,0,0,1,0,1.1,1.1,1.7,2.8,14,87,52,0.05,0.14,0.18,0.05,0.18,0.05,0.08,0.13,0.05,0.13
Denis Genreau,AUS,"MF,FW",24,1999,9,5,464,5.2,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0.7,6,14,27,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.14,0.07,0.14
Fares Chaïbi,ALG,"FW,MF",20,2002,2,0,58,0.6,0,1,1,0,0,0,1,0,0.0,0.0,0.2,0.2,2,5,12,0.0,1.55,1.55,0.0,1.55,0.0,0.29,0.29,0.0,0.29
Frank Magri,CMR,"FW,MF",23,1999,29,14,1438,16.0,5,2,7,5,0,0,5,0,3.1,3.1,1.6,4.7,31,34,121,0.31,0.13,0.44,0.31,0.44,0.19,0.1,0.29,0.19,0.29
Gabriel Suazo,CHI,DF,25,1997,31,27,2357,26.2,0,4,4,0,0,0,5,0,0.7,0.7,3.0,3.7,44,114,166,0.0,0.15,0.15,0.0,0.15,0.03,0.12,0.14,0.03,0.14
Gelabert,ESP,"MF,FW",22,2000,16,10,754,8.4,1,2,3,1,0,0,1,0,0.8,0.8,1.3,2.1,14,33,57,0.12,0.24,0.36,0.12,0.36,0.09,0.16,0.25,0.09,0.25
Guillaume Restes,FRA,GK,18,2005,34,34,3060,34.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ibrahim Cissoko,NED,"FW,MF",20,2003,11,2,241,2.7,1,1,2,1,0,0,1,0,0.8,0.8,0.4,1.2,21,12,39,0.37,0.37,0.75,0.37,0.75,0.29,0.16,0.45,0.29,0.45
Kévin Keben Biakolo,CMR,DF,19,2004,8,7,521,5.8,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,5,13,10,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
Logan Costa,CPV,DF,22,2001,31,29,2650,29.4,1,1,2,1,0,0,6,0,1.4,1.4,0.6,2.0,19,145,14,0.03,0.03,0.07,0.03,0.07,0.05,0.02,0.07,0.05,0.07
Mamady Bangré,BFA,"FW,MF",22,2001,8,0,101,1.1,0,1,1,0,0,0,2,0,0.1,0.1,0.7,0.8,10,9,12,0.0,0.89,0.89,0.0,0.89,0.12,0.59,0.71,0.12,0.71
Mikkel Desler,DEN,DF,28,1995,24,19,1544,17.2,0,1,1,0,0,0,2,0,1.1,1.0,0.7,1.7,30,81,96,0.0,0.06,0.06,0.0,0.06,0.06,0.04,0.1,0.06,0.1
Moussa Diarra,MLI,DF,22,2000,22,15,1397,15.5,1,2,3,1,0,0,5,0,0.5,0.5,1.1,1.6,18,70,12,0.06,0.13,0.19,0.06,0.19,0.03,0.07,0.1,0.03,0.1
Naatan Skyttä,FIN,"MF,FW",21,2002,8,0,120,1.3,0,0,0,0,0,0,0,0,0.5,0.5,0.6,1.1,1,12,12,0.0,0.0,0.0,0.0,0.0,0.4,0.44,0.84,0.36,0.81
Niklas Schmidt,GER,MF,25,1998,22,15,1269,14.1,1,1,2,1,0,0,4,0,1.2,1.2,2.4,3.6,20,106,43,0.07,0.07,0.14,0.07,0.14,0.09,0.17,0.26,0.09,0.26
Rasmus Nicolaisen,DEN,DF,26,1997,33,33,2925,32.5,2,0,2,2,0,0,6,1,1.1,1.1,0.6,1.7,5,95,11,0.06,0.0,0.06,0.06,0.06,0.03,0.02,0.05,0.03,0.05
Shavy Babicka,GAB,"FW,MF",23,2000,12,4,373,4.1,1,0,1,1,0,0,0,0,0.6,0.6,0.1,0.7,17,8,64,0.24,0.0,0.24,0.24,0.24,0.14,0.03,0.17,0.14,0.17
Stijn Spierings,NED,MF,27,1996,22,16,1516,16.8,0,1,1,0,0,0,5,0,0.4,0.4,0.6,1.0,16,157,22,0.0,0.06,0.06,0.0,0.06,0.02,0.03,0.06,0.02,0.06
Thijs Dallinga,NED,FW,22,2000,33,28,2510,27.9,14,2,16,13,1,3,6,0,14.1,11.8,1.2,13.0,32,38,164,0.5,0.07,0.57,0.47,0.54,0.51,0.04,0.55,0.42,0.47
Vincent Sierro,SUI,MF,27,1995,30,25,2261,25.1,6,2,8,2,4,5,8,0,5.9,1.9,2.3,4.2,17,135,73,0.24,0.08,0.32,0.08,0.16,0.23,0.09,0.33,0.08,0.17
Waren Kamanzi,NOR,"DF,FW",22,2000,24,12,1187,13.2,0,3,3,0,0,0,1,0,0.8,0.8,2.5,3.4,35,56,55,0.0,0.23,0.23,0.0,0.23,0.06,0.19,0.26,0.06,0.26
Yanis Begraoui,MAR,"FW,MF",22,2001,14,3,300,3.3,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,9,8,30,0.0,0.0,0.0,0.0,0.0,0.12,0.03,0.15,0.12,0.15
Yann Gboho,FRA,"MF,FW",22,2001,16,13,1193,13.3,3,2,5,3,0,0,1,0,1.2,1.2,1.7,2.9,65,48,97,0.23,0.15,0.38,0.23,0.38,0.09,0.13,0.22,0.09,0.22
Zakaria Aboukhlal,MAR,"MF,FW",23,2000,13,9,754,8.4,3,0,3,2,1,1,2,0,2.8,2.0,0.2,2.2,23,20,75,0.36,0.0,0.36,0.24,0.24,0.33,0.02,0.36,0.24,0.26
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
