General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Diego Llorente,ESP,DF,26,1993,15,14,1204,13.4,1,0,1,1,0,0,1,0,0.8,0.8,0.5,1.3,7,26,1,0.07,0.0,0.07,0.07,0.07,0.06,0.04,0.1,0.06,0.1
Ezgjan Alioski,MKD,"DF,MF",28,1992,36,29,2461,27.3,2,3,5,2,0,0,7,0,1.6,1.6,3.3,4.9,77,132,122,0.07,0.11,0.18,0.07,0.18,0.06,0.12,0.18,0.06,0.18
Gaetano Berardi,SUI,DF,31,1988,2,1,113,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,2,1,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09
Hélder Costa,ANG,"MF,FW",26,1994,22,13,1156,12.8,3,3,6,3,0,0,0,0,2.2,2.2,0.6,2.8,47,28,84,0.23,0.23,0.47,0.23,0.47,0.17,0.04,0.22,0.17,0.22
Ian Poveda,ENG,MF,20,2000,14,0,355,3.9,0,0,0,0,0,0,0,0,0.3,0.3,1.1,1.4,21,17,47,0.0,0.0,0.0,0.0,0.0,0.08,0.28,0.36,0.08,0.36
Illan Meslier,FRA,GK,20,2000,35,35,3150,35.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack Harrison,ENG,"MF,FW",23,1996,36,34,2847,31.6,8,8,16,8,0,0,2,0,5.8,5.8,6.5,12.4,108,98,307,0.25,0.25,0.51,0.25,0.51,0.18,0.21,0.39,0.18,0.39
Jamie Shackleton,ENG,"MF,DF",20,1999,13,3,461,5.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,7,11,21,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
Kalvin Phillips,ENG,MF,24,1995,29,28,2428,27.0,1,2,3,1,0,0,10,0,0.5,0.5,3.4,3.9,13,137,14,0.04,0.07,0.11,0.04,0.11,0.02,0.13,0.15,0.02,0.15
Kiko Casilla,ESP,GK,33,1986,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leif Davis,ENG,DF,20,2000,2,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
