General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Adam Aznou,MAR,DF,18-257,2006,1,0,33,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrian Baquerin,ESP,FW,17-347,2007,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amath,SEN,"FW,DF",28-213,1996,9,5,316,3.5,0,1,1,0,0,0,1,0,0.4,0.4,0.2,0.6,7,11,21,0.0,0.28,0.28,0.0,0.28,0.1,0.06,0.16,0.1,0.16
Antonio Candela,ITA,DF,24-293,2000,1,1,77,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04
Anuar,MAR,"FW,MF",30-030,1995,14,12,1046,11.6,2,0,2,2,0,0,4,0,1.1,1.1,0.4,1.5,13,17,30,0.17,0.0,0.17,0.17,0.17,0.09,0.03,0.13,0.09,0.13
Cenk Özkacar,TUR,DF,24-131,2000,4,3,196,2.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,3,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
Chuky san jose,ESP,"MF,FW",20-291,2004,7,3,237,2.6,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.2,1,2,6,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.09,0.06,0.09
Darwin Machís,VEN,"FW,MF",32-007,1993,8,5,317,3.5,0,0,0,0,0,0,0,0,0.7,0.7,0.2,0.8,5,11,13,0.0,0.0,0.0,0.0,0.0,0.19,0.04,0.23,0.19,0.23
David Torres,ESP,DF,21-346,2003,14,11,1093,12.1,0,0,0,0,0,0,4,0,0.1,0.1,0.0,0.1,10,28,3,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
Enzo Boyomo,CMR,DF,23-130,2001,3,3,270,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,7,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
Eray Cömert,SUI,"DF,MF",27-010,1998,16,13,1073,11.9,0,0,0,0,0,0,5,0,0.5,0.5,0.0,0.5,6,27,4,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
Florian Grillitsch,AUT,MF,29-191,1995,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2
Iván Sánchez,ESP,"MF,FW",32-144,1992,20,7,819,9.1,1,1,2,1,0,0,4,0,0.3,0.3,1.4,1.7,29,39,49,0.11,0.11,0.22,0.11,0.22,0.03,0.15,0.18,0.03,0.18
Javi Sánchez,ESP,DF,27-337,1997,17,17,1389,15.4,1,0,1,1,0,0,3,0,0.3,0.3,0.2,0.5,3,17,4,0.06,0.0,0.06,0.06,0.06,0.02,0.01,0.03,0.02,0.03
Joseph Aidoo,GHA,DF,29-138,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juanmi Latasa,ESP,FW,23-328,2001,16,4,569,6.3,0,0,0,0,0,0,4,1,1.3,1.3,0.2,1.5,1,9,20,0.0,0.0,0.0,0.0,0.0,0.21,0.04,0.24,0.21,0.24
Juma Bah,SLE,DF,18-309,2006,12,10,864,9.6,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,0,13,1,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Karl Jakob Hein,EST,GK,22-307,2002,23,23,2070,23.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenedy,BRA,"MF,FW",29-006,1996,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.29,0.29,0.29
Kike Pérez,ESP,MF,28-000,1997,19,14,1191,13.2,2,0,2,2,0,0,6,0,2.1,2.1,1.0,3.1,19,67,28,0.15,0.0,0.15,0.15,0.15,0.16,0.08,0.24,0.16,0.24
Lucas Oliveira Rosa,BRA,DF,24-317,2000,21,21,1890,21.0,0,1,1,0,0,0,6,0,0.9,0.9,2.0,2.8,31,50,74,0.0,0.05,0.05,0.0,0.05,0.04,0.09,0.13,0.04,0.13
Luis Pérez,ESP,DF,30-010,1995,22,22,1940,21.6,0,0,0,0,0,0,2,0,0.1,0.1,1.7,1.7,27,61,90,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08
Mamadou Sylla,SEN,"FW,MF",30-331,1994,16,11,911,10.1,2,1,3,0,2,2,1,0,3.2,1.6,1.4,3.0,11,10,32,0.2,0.1,0.3,0.0,0.1,0.31,0.14,0.45,0.16,0.29
Marcos André,BRA,FW,28-117,1996,16,11,944,10.5,1,1,2,1,0,0,5,0,2.0,2.0,0.6,2.6,10,10,30,0.1,0.1,0.19,0.1,0.19,0.19,0.06,0.25,0.19,0.25
Mario Maroto,ESP,MF,21-078,2003,1,0,19,0.2,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,0,0.0,4.74,4.74,0.0,4.74,0.0,0.32,0.32,0.0,0.32
Mario Martín,ESP,MF,20-346,2004,19,13,1191,13.2,0,1,1,0,0,0,5,2,0.5,0.5,0.8,1.3,10,38,8,0.0,0.08,0.08,0.0,0.08,0.04,0.06,0.1,0.04,0.1
Raúl Chasco,ESP,DF,21-154,2003,2,1,130,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
Raúl Moro,ESP,"FW,MF",22-071,2002,19,14,1306,14.5,3,1,4,3,0,0,1,0,1.8,1.8,3.2,5.1,64,50,111,0.21,0.07,0.28,0.21,0.28,0.13,0.22,0.35,0.13,0.35
Selim Amallah,MAR,"MF,FW",28-091,1996,15,12,919,10.2,3,1,4,2,1,1,4,0,2.7,1.9,0.5,2.4,20,32,15,0.29,0.1,0.39,0.2,0.29,0.26,0.05,0.31,0.18,0.23
Stanko Jurić,CRO,MF,28-182,1996,19,13,1281,14.2,0,0,0,0,0,0,5,0,0.7,0.7,0.3,1.0,3,44,5,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.07,0.05,0.07
Tamás Nikitscher,HUN,MF,25-103,1999,2,1,110,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
Víctor Meseguer,ESP,MF,25-250,1999,14,2,418,4.6,0,0,0,0,0,0,1,0,0.7,0.7,0.0,0.7,2,22,22,0.0,0.0,0.0,0.0,0.0,0.15,0.01,0.15,0.15,0.15
