General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Alberto Cerri,ITA,FW,28-303,1996,5,0,87,1.0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0,0,11,0.0,0.0,0.0,0.0,0.0,1.05,0.0,1.05,1.05,1.05
Alberto Dossena,ITA,DF,26-123,1998,20,19,1695,18.8,0,2,2,0,0,0,1,1,0.8,0.8,0.6,1.4,4,35,1,0.0,0.11,0.11,0.0,0.11,0.04,0.03,0.07,0.04,0.07
Alberto Moreno,ESP,DF,32-223,1992,17,17,1344,14.9,0,0,0,0,0,0,4,0,0.3,0.3,0.9,1.2,20,58,47,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08
Alessandro Gabrielloni,ITA,"FW,MF",30-218,1994,11,0,109,1.2,1,1,2,1,0,0,1,0,0.3,0.3,0.8,1.0,4,5,11,0.83,0.83,1.65,0.83,1.65,0.21,0.64,0.86,0.21,0.86
Alessio Iovine,ITA,"DF,FW",34-012,1991,9,3,377,4.2,0,0,0,0,0,0,2,0,0.0,0.0,0.2,0.2,9,6,7,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06
Ali Jasim,IRQ,"FW,DF",21-024,2004,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alieu Fadera,GAM,"FW,DF",23-102,2001,21,20,1560,17.3,1,3,4,1,0,0,1,1,1.6,1.6,3.8,5.4,69,33,153,0.06,0.17,0.23,0.06,0.23,0.09,0.22,0.31,0.09,0.31
Anastasios Douvikas,GRE,FW,25-195,1999,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrea Belotti,ITA,FW,31-055,1993,18,7,593,6.6,2,0,2,2,0,0,1,0,2.5,2.5,0.4,2.8,9,9,33,0.3,0.0,0.3,0.3,0.3,0.37,0.05,0.43,0.37,0.43
Assane Diao,ESP,"FW,MF",19-159,2005,6,5,496,5.5,3,0,3,3,0,0,2,0,1.0,1.0,0.2,1.2,16,11,47,0.54,0.0,0.54,0.54,0.54,0.19,0.03,0.22,0.19,0.22
Ben Lhassine Kone,CIV,MF,24-336,2000,4,0,51,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Daniele Baselli,ITA,MF,32-338,1992,2,1,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edoardo Goldaniga,ITA,DF,31-103,1993,19,15,1362,15.1,0,0,0,0,0,0,8,1,0.6,0.6,0.1,0.7,12,44,6,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05
Emil Audero,ITA,GK,28-026,1997,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Federico Barba,ITA,DF,31-165,1993,7,5,431,4.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,5,25,5,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
Fellipe Jack,BRA,DF,19-032,2006,5,0,125,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04
Gabriel Strefezza,BRA,"FW,MF",27-301,1997,23,22,1718,19.1,3,3,6,3,0,0,3,0,2.9,2.9,2.7,5.6,46,75,104,0.16,0.16,0.31,0.16,0.31,0.15,0.14,0.29,0.15,0.29
Ignace Van Der Brempt,BEL,DF,22-318,2002,14,12,1038,11.5,0,1,1,0,0,0,3,0,0.2,0.2,0.4,0.7,16,31,32,0.0,0.09,0.09,0.0,0.09,0.02,0.04,0.06,0.02,0.06
