General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Allan Nyom,CMR,DF,33,1988,5,3,244,2.7,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04
Borja Mayoral,ESP,FW,24,1997,18,11,1044,11.6,6,1,7,5,1,1,3,0,2.6,1.8,1.2,3.0,21,24,55,0.52,0.09,0.6,0.43,0.52,0.22,0.1,0.33,0.16,0.26
Carles Aleñá,ESP,MF,23,1998,33,30,2320,25.8,1,2,3,1,0,0,6,1,1.8,1.8,1.3,3.1,33,81,65,0.04,0.08,0.12,0.04,0.12,0.07,0.05,0.12,0.07,0.12
Chema,ESP,MF,29,1992,1,1,45,0.5,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.09,0.05,0.09
Damián Suárez,URU,DF,33,1988,35,31,2711,30.1,0,3,3,0,0,0,13,0,0.4,0.4,3.0,3.4,33,116,96,0.0,0.1,0.1,0.0,0.1,0.01,0.1,0.11,0.01,0.11
Darío Poveda,ESP,"FW,MF",24,1997,15,3,380,4.2,1,0,1,1,0,0,0,0,0.3,0.3,0.1,0.4,5,8,24,0.24,0.0,0.24,0.24,0.24,0.07,0.02,0.09,0.07,0.09
David Soria,ESP,GK,28,1993,38,38,3414,37.9,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Timor,ESP,MF,31,1989,7,3,341,3.8,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,0,20,3,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
Diego Conde,ESP,GK,22,1998,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Djené,TOG,DF,29,1991,35,35,3115,34.6,0,1,1,0,0,0,11,1,0.1,0.1,0.4,0.6,24,89,9,0.0,0.03,0.03,0.0,0.03,0.0,0.01,0.02,0.0,0.02
Emmanuel Amankwaa Akurugu,GHA,DF,19,2001,3,1,79,0.9,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,5,4,6,0.0,1.14,1.14,0.0,1.14,0.03,0.1,0.13,0.03,0.13
Enes Ünal,TUR,FW,24,1997,37,33,2798,31.1,16,1,17,14,2,4,8,0,10.4,7.3,1.5,8.8,24,44,127,0.51,0.03,0.55,0.45,0.48,0.34,0.05,0.38,0.24,0.28
Erick Cabaco,URU,DF,26,1995,10,5,403,4.5,0,1,1,0,0,0,4,1,0.1,0.1,0.4,0.5,3,13,1,0.0,0.22,0.22,0.0,0.22,0.01,0.09,0.1,0.01,0.1
Florentino Luís,POR,MF,21,1999,22,9,992,11.0,0,1,1,0,0,0,2,0,0.1,0.1,0.3,0.4,3,33,11,0.0,0.09,0.09,0.0,0.09,0.01,0.03,0.03,0.01,0.03
Gonzalo Villar,ESP,MF,23,1998,10,2,298,3.3,0,1,1,0,0,0,0,0,0.4,0.4,0.3,0.7,7,14,5,0.0,0.3,0.3,0.0,0.3,0.12,0.11,0.23,0.12,0.23
Hugo Duro,ESP,"DF,MF",21,1999,1,0,12,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.61,0.61,0.61
Iglesias,ESP,DF,23,1998,20,7,719,8.0,0,1,1,0,0,0,1,0,0.1,0.1,0.9,0.9,15,15,24,0.0,0.13,0.13,0.0,0.13,0.01,0.11,0.12,0.01,0.12
Jaime Mata,ESP,FW,32,1988,22,4,672,7.5,1,0,1,1,0,0,7,0,1.3,1.3,0.6,1.9,6,11,61,0.13,0.0,0.13,0.13,0.13,0.17,0.08,0.26,0.17,0.26
Jakub Jankto,CZE,"DF,MF",25,1996,14,6,587,6.5,0,2,2,0,0,0,1,1,0.2,0.2,1.4,1.6,8,20,32,0.0,0.31,0.31,0.0,0.31,0.03,0.22,0.25,0.03,0.25
Jonathan Silva,ARG,"DF,FW",27,1994,9,1,226,2.5,0,0,0,0,0,0,4,0,0.0,0.0,0.1,0.2,5,11,9,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06
Jorge Cuenca,ESP,DF,21,1999,32,31,2683,29.8,1,0,1,1,0,0,6,2,0.9,0.9,0.1,1.0,4,61,6,0.03,0.0,0.03,0.03,0.03,0.03,0.0,0.04,0.03,0.04
José Juan Macías,MEX,"FW,MF",21,1999,7,2,201,2.2,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,5,19,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06
Marc Cucurella,ESP,"MF,DF",23,1998,1,0,23,0.3,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.2,2,2,3,0.0,0.0,0.0,0.0,0.0,0.62,0.31,0.93,0.62,0.93
Mathías Olivera,URU,DF,23,1997,32,32,2803,31.1,1,3,4,1,0,0,10,0,2.4,2.0,2.4,4.4,73,101,95,0.03,0.1,0.13,0.03,0.13,0.08,0.08,0.16,0.06,0.14
Mauro Arambarri,URU,MF,25,1995,31,31,2663,29.6,0,5,5,0,0,0,13,0,1.2,1.2,2.2,3.3,32,79,47,0.0,0.17,0.17,0.0,0.17,0.04,0.07,0.11,0.04,0.11
Nemanja Maksimović,SRB,MF,26,1995,35,34,2936,32.6,1,2,3,1,0,0,5,0,2.6,2.6,0.8,3.4,28,51,44,0.03,0.06,0.09,0.03,0.09,0.08,0.03,0.1,0.08,0.1
Okay Yokuşlu,TUR,"DF,MF",27,1994,11,5,465,5.2,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,2,8,2,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
Sandro Ramírez,ESP,FW,26,1995,29,19,1462,16.2,3,0,3,3,0,0,7,0,3.0,3.0,0.9,3.9,34,23,107,0.18,0.0,0.18,0.18,0.18,0.18,0.06,0.24,0.18,0.24
Stefan Mitrović,SRB,DF,31,1990,32,31,2667,29.6,0,0,0,0,0,0,8,1,0.2,0.2,0.0,0.2,2,29,1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
Vitolo,ESP,MF,31,1989,7,1,221,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,8,13,22,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.06,0.01,0.06
Óscar Rodríguez Arnaiz,ESP,"MF,FW",23,1998,18,9,943,10.5,0,1,1,0,0,0,2,0,1.0,1.0,0.9,1.9,19,36,31,0.0,0.1,0.1,0.0,0.1,0.09,0.09,0.18,0.09,0.18
