General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Adrian Grbić,AUT,FW,26,1996,1,0,31,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,4,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.27,0.27
Aurélien Pelon,FRA,DF,19,2004,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ayman Kari,FRA,MF,18,2004,14,12,893,9.9,1,1,2,1,0,0,1,0,0.6,0.6,0.8,1.5,22,37,53,0.1,0.1,0.2,0.1,0.2,0.06,0.08,0.15,0.06,0.15
Badredine Bouanani,ALG,MF,18,2004,11,4,443,4.9,1,0,1,1,0,0,0,0,1.4,1.4,0.9,2.3,30,32,27,0.2,0.0,0.2,0.2,0.2,0.28,0.18,0.46,0.28,0.46
Bamba Dieng,SEN,FW,23,2000,16,5,549,6.1,4,1,5,4,0,0,3,0,3.2,3.2,1.6,4.8,5,4,44,0.66,0.16,0.82,0.66,0.82,0.53,0.27,0.79,0.53,0.79
Bamo Meïté,CIV,DF,21,2001,2,2,146,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bassirou Ndiaye,SEN,FW,21,2002,5,0,152,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09
Benjamin Mendy,FRA,DF,29,1994,15,7,711,7.9,2,1,3,2,0,0,3,0,1.1,1.1,1.9,3.0,26,34,85,0.25,0.13,0.38,0.25,0.38,0.14,0.24,0.38,0.14,0.38
Bonke Innocent,NGA,MF,27,1996,4,3,210,2.3,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,13,2,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.01,0.05
Darlin Yongwa,CMR,DF,22,2000,22,11,1159,12.9,1,1,2,1,0,0,3,0,0.7,0.7,1.4,2.1,39,43,81,0.08,0.08,0.16,0.08,0.16,0.06,0.1,0.16,0.06,0.16
Dembo Sylla,GUI,DF,20,2002,1,0,45,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,6,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21
Eli Junior Kroupi,FRA,"FW,MF",17,2006,30,11,1084,12.0,5,3,8,5,0,0,1,0,3.5,3.5,1.8,5.3,10,12,63,0.42,0.25,0.66,0.42,0.66,0.29,0.15,0.44,0.29,0.44
Formose Mendy,SEN,DF,22,2001,18,13,1256,14.0,0,0,0,0,0,0,6,0,0.3,0.3,0.1,0.4,14,61,13,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.02,0.03
