General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Ablie Jallow,GAM,"MF,FW",24,1998,17,10,918,10.2,3,2,5,2,1,1,1,0,2.0,1.2,1.0,2.2,29,42,53,0.29,0.2,0.49,0.2,0.39,0.19,0.1,0.29,0.12,0.22
Abou Lô,SEN,"MF,DF",23,2000,6,2,197,2.2,0,0,0,0,0,0,0,1,0.1,0.1,0.3,0.5,0,4,2,0.0,0.0,0.0,0.0,0.0,0.06,0.16,0.22,0.06,0.22
Alexandre Oukidja,ALG,GK,35,1988,34,34,2987,33.2,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arthur Atta,FRA,"MF,FW",20,2003,21,10,924,10.3,1,2,3,1,0,0,0,0,0.6,0.6,1.3,1.9,16,48,22,0.1,0.19,0.29,0.1,0.29,0.06,0.13,0.18,0.06,0.18
Benjamin Tetteh,GHA,"FW,MF",26,1997,12,1,278,3.1,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.3,3,6,13,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.11,0.08,0.11
Cheikh Tidiane Sabaly,SEN,"FW,MF",24,1999,29,17,1379,15.3,3,1,4,3,0,0,4,0,2.7,2.7,1.2,3.8,37,36,75,0.2,0.07,0.26,0.2,0.26,0.17,0.08,0.25,0.17,0.25
Christophe Hérelle,MTQ,DF,30,1992,19,18,1617,18.0,0,0,0,0,0,0,4,1,0.1,0.1,0.0,0.1,1,41,1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
Danley Jean-Jacques,HAI,MF,23,2000,33,30,2682,29.8,0,0,0,0,0,0,5,0,2.9,2.9,0.6,3.5,35,84,53,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.12,0.1,0.12
Didier Lamkel Zé,CMR,"FW,MF",26,1996,9,7,550,6.1,1,0,1,1,0,0,1,0,1.6,1.6,0.9,2.5,15,19,23,0.16,0.0,0.16,0.16,0.16,0.26,0.15,0.41,0.26,0.41
Fali Candé,GNB,DF,25,1998,25,20,1849,20.5,0,1,1,0,0,0,4,0,0.8,0.8,0.5,1.3,4,38,3,0.0,0.05,0.05,0.0,0.05,0.04,0.02,0.06,0.04,0.06
Georges Mikautadze,GEO,FW,22,2000,20,20,1747,19.4,13,4,17,10,3,3,0,1,9.5,7.2,2.4,9.5,52,51,95,0.67,0.21,0.88,0.52,0.72,0.49,0.12,0.61,0.37,0.49
Guillaume Dietsch,FRA,GK,22,2001,1,0,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Habib Maïga,CIV,"MF,FW",27,1996,7,1,147,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,3,1,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07
Ibou Sané,SEN,"MF,FW",18,2005,9,0,128,1.4,1,0,1,1,0,0,1,0,0.7,0.7,0.0,0.7,6,7,8,0.7,0.0,0.7,0.7,0.7,0.49,0.03,0.51,0.49,0.51
Ismaël Traoré,CIV,DF,36,1986,26,25,2220,24.7,2,0,2,2,0,0,2,0,0.8,0.8,0.2,1.0,1,32,1,0.08,0.0,0.08,0.08,0.08,0.03,0.01,0.04,0.03,0.04
