General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Andreas Christensen,DEN,DF,25,1996,19,17,1496,16.6,0,0,0,0,0,0,2,0,0.6,0.6,0.2,0.8,14,81,5,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05
Antonio Rüdiger,GER,DF,28,1993,34,34,3035,33.7,3,0,3,3,0,0,9,0,2.3,2.3,0.7,3.0,54,188,21,0.09,0.0,0.09,0.09,0.09,0.07,0.02,0.09,0.07,0.09
Ben Chilwell,ENG,DF,24,1996,7,6,542,6.0,3,1,4,3,0,0,0,0,0.9,0.9,0.8,1.7,14,18,46,0.5,0.17,0.66,0.5,0.66,0.15,0.13,0.28,0.15,0.28
Callum Hudson-Odoi,ENG,"MF,FW",20,2000,15,11,962,10.7,1,2,3,1,0,0,1,0,2.5,2.5,2.1,4.6,67,41,102,0.09,0.19,0.28,0.09,0.28,0.23,0.2,0.43,0.23,0.43
Christian Pulisic,USA,"MF,FW",22,1998,22,13,1290,14.3,6,2,8,6,0,0,2,0,4.9,4.9,1.3,6.2,44,38,108,0.42,0.14,0.56,0.42,0.56,0.34,0.09,0.43,0.34,0.43
César Azpilicueta,ESP,DF,31,1989,27,24,2070,23.0,1,2,3,1,0,0,3,0,0.9,0.9,1.8,2.6,49,138,132,0.04,0.09,0.13,0.04,0.13,0.04,0.08,0.11,0.04,0.11
Edouard Mendy,SEN,GK,29,1992,34,34,3060,34.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emerson Palmieri,ITA,DF,26,1994,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hakim Ziyech,MAR,"MF,FW",28,1993,23,14,1319,14.7,4,3,7,4,0,0,3,0,3.4,3.4,2.9,6.3,50,88,142,0.27,0.2,0.48,0.27,0.48,0.23,0.2,0.43,0.23,0.43
Jorginho,ITA,MF,29,1991,29,26,2273,25.3,6,2,8,0,6,7,5,0,5.8,0.3,2.7,3.0,18,178,19,0.24,0.08,0.32,0.0,0.08,0.23,0.11,0.34,0.01,0.12
Kai Havertz,GER,"FW,MF",22,1999,29,22,1809,20.1,8,3,11,8,0,0,3,0,8.7,8.7,2.2,10.9,64,62,203,0.4,0.15,0.55,0.4,0.55,0.43,0.11,0.54,0.43,0.54
Kenedy,BRA,DF,25,1996,1,1,58,0.6,0,1,1,0,0,0,0,0,0.0,0.0,0.6,0.6,2,5,10,0.0,1.55,1.55,0.0,1.55,0.06,0.94,1.0,0.06,1.0
Kepa Arrizabalaga,ESP,GK,26,1994,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malang Sarr,FRA,DF,22,1999,8,6,546,6.1,0,0,0,0,0,0,2,0,0.0,0.0,0.4,0.4,9,23,15,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.07,0.01,0.07
Marcos Alonso,ESP,DF,30,1990,28,25,2167,24.1,4,4,8,4,0,0,8,0,2.8,2.8,4.5,7.3,51,93,192,0.17,0.17,0.33,0.17,0.33,0.12,0.19,0.3,0.12,0.3
Mason Mount,ENG,MF,22,1999,32,27,2363,26.3,11,10,21,10,1,1,4,0,8.0,7.2,6.7,14.0,92,164,276,0.42,0.38,0.8,0.38,0.76,0.31,0.26,0.56,0.28,0.53
Mateo Kovačić,CRO,MF,27,1994,25,16,1558,17.3,2,5,7,2,0,0,4,0,1.6,1.6,3.2,4.7,42,135,37,0.12,0.29,0.4,0.12,0.4,0.09,0.18,0.27,0.09,0.27
N'Golo Kanté,FRA,MF,30,1991,26,21,1773,19.7,2,4,6,2,0,0,2,0,1.5,1.5,2.1,3.6,72,159,62,0.1,0.2,0.3,0.1,0.3,0.08,0.11,0.19,0.08,0.19
Reece James,ENG,DF,21,1999,26,22,1864,20.7,5,9,14,5,0,0,4,1,3.1,3.1,5.9,9.1,52,149,203,0.24,0.43,0.68,0.24,0.68,0.15,0.29,0.44,0.15,0.44
Romelu Lukaku,BEL,FW,28,1993,26,16,1589,17.7,8,0,8,7,1,1,1,0,6.6,5.8,3.0,8.8,29,19,125,0.45,0.0,0.45,0.4,0.4,0.38,0.17,0.54,0.33,0.5
Ross Barkley,ENG,"MF,FW",27,1993,6,1,179,2.0,1,0,1,1,0,0,0,0,1.0,1.0,0.5,1.5,14,14,17,0.5,0.0,0.5,0.5,0.5,0.49,0.24,0.73,0.49,0.73
Ruben Loftus-Cheek,ENG,"MF,DF",25,1996,24,13,1394,15.5,0,2,2,0,0,0,1,0,1.2,1.2,2.4,3.6,69,108,53,0.0,0.13,0.13,0.0,0.13,0.08,0.16,0.24,0.08,0.24
Saúl Ñíguez,ESP,"DF,MF",26,1994,10,5,480,5.3,0,0,0,0,0,0,1,0,0.3,0.3,0.5,0.9,4,15,27,0.0,0.0,0.0,0.0,0.0,0.07,0.1,0.16,0.07,0.16
Thiago Silva,BRA,DF,36,1984,32,28,2650,29.4,3,0,3,3,0,0,2,0,0.9,0.9,0.2,1.1,14,145,2,0.1,0.0,0.1,0.1,0.1,0.03,0.01,0.04,0.03,0.04
Timo Werner,GER,"FW,MF",25,1996,21,15,1283,14.3,4,1,5,4,0,0,1,0,6.8,6.8,0.3,7.1,46,18,144,0.28,0.07,0.35,0.28,0.35,0.48,0.02,0.5,0.48,0.5
Trevoh Chalobah,ENG,DF,22,1999,20,17,1449,16.1,3,1,4,3,0,0,2,0,1.1,1.1,0.3,1.4,24,88,14,0.19,0.06,0.25,0.19,0.25,0.07,0.02,0.09,0.07,0.09
