General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Abdoul Kader Bamba,FRA,"FW,MF",28,1994,4,1,78,0.9,0,0,0,0,0,0,0,1,0.1,0.1,0.0,0.1,1,3,12,0.0,0.0,0.0,0.0,0.0,0.11,0.04,0.15,0.11,0.15
Alban Lafont,FRA,GK,23,1999,37,37,3329,37.0,0,0,0,0,0,0,2,1,0.0,0.0,0.1,0.1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrei Girotto,BRA,"DF,MF",30,1992,36,36,3149,35.0,1,1,2,1,0,0,7,0,1.7,1.7,1.9,3.6,14,140,7,0.03,0.03,0.06,0.03,0.06,0.05,0.06,0.1,0.05,0.1
Andy Delort,ALG,FW,30,1991,12,6,469,5.2,0,0,0,0,0,0,0,0,2.5,2.5,0.7,3.3,2,9,44,0.0,0.0,0.0,0.0,0.0,0.49,0.14,0.63,0.49,0.63
Charles Traore,MLI,DF,30,1992,12,6,482,5.4,0,0,0,0,0,0,2,0,0.0,0.0,0.5,0.5,2,11,8,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09
Dennis Appiah,FRA,"DF,MF",30,1992,15,9,795,8.8,0,0,0,0,0,0,1,0,0.4,0.4,0.2,0.6,15,39,51,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.06,0.05,0.06
Evann Guessand,CIV,"FW,MF",21,2001,30,15,1260,14.0,3,2,5,3,0,0,2,0,2.6,2.6,1.3,3.9,46,37,97,0.21,0.14,0.36,0.21,0.36,0.18,0.1,0.28,0.18,0.28
Fabien Centonze,FRA,DF,26,1996,23,19,1689,18.8,0,0,0,0,0,0,4,0,0.7,0.7,0.9,1.6,42,102,125,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.09,0.04,0.09
Florent Mollet,FRA,MF,30,1991,19,11,1089,12.1,1,2,3,1,0,0,3,0,1.2,1.2,2.8,4.0,25,73,67,0.08,0.17,0.25,0.08,0.25,0.1,0.23,0.33,0.1,0.33
Fábio,BRA,"DF,MF",32,1990,6,3,224,2.5,0,0,0,0,0,0,1,1,0.2,0.2,0.6,0.8,4,11,18,0.0,0.0,0.0,0.0,0.0,0.08,0.24,0.32,0.08,0.32
Ignatius Ganago,CMR,"FW,MF",23,1999,28,16,1520,16.9,5,3,8,5,0,0,0,0,3.7,3.7,1.7,5.4,27,20,101,0.3,0.18,0.47,0.3,0.47,0.22,0.1,0.32,0.22,0.32
Jaouen Hadjam,ALG,DF,19,2003,13,8,805,8.9,0,1,1,0,0,0,1,0,0.2,0.2,0.3,0.5,22,45,39,0.0,0.11,0.11,0.0,0.11,0.02,0.03,0.06,0.02,0.06
Jean-Charles Castelletto,CMR,DF,27,1995,32,30,2568,28.5,0,0,0,0,0,0,3,0,0.7,0.7,0.4,1.2,19,120,20,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
João Victor,BRA,DF,24,1998,13,9,842,9.4,0,1,1,0,0,0,5,0,0.1,0.1,0.6,0.8,17,40,14,0.0,0.11,0.11,0.0,0.11,0.01,0.07,0.08,0.01,0.08
Lohann Doucet,FRA,"MF,FW",19,2002,9,0,91,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,2,9,1,0.0,0.0,0.0,0.0,0.0,0.05,0.15,0.2,0.05,0.2
Ludovic Blas,FRA,"MF,FW",24,1997,37,30,2813,31.3,7,5,12,5,2,4,6,0,9.3,6.4,5.8,12.1,122,147,248,0.22,0.16,0.38,0.16,0.32,0.3,0.18,0.48,0.2,0.39
Marcus Coco,FRA,"FW,MF",26,1996,26,6,641,7.1,1,0,1,1,0,0,2,0,1.1,1.1,1.1,2.2,23,26,56,0.14,0.0,0.14,0.14,0.14,0.16,0.15,0.31,0.16,0.31
Mohamed Achi,FRA,FW,20,2002,2,0,36,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,2,3,1,0.0,0.0,0.0,0.0,0.0,0.3,0.08,0.39,0.3,0.39
Moses Simon,NGA,"FW,MF",27,1995,34,28,2346,26.1,5,4,9,4,1,1,3,0,4.6,3.6,3.5,7.1,138,62,218,0.19,0.15,0.35,0.15,0.31,0.18,0.14,0.31,0.14,0.27
Mostafa Mohamed,EGY,FW,24,1997,36,18,1939,21.5,8,2,10,8,0,0,1,0,7.3,7.3,1.7,9.0,13,22,109,0.37,0.09,0.46,0.37,0.46,0.34,0.08,0.42,0.34,0.42
Moussa Sissoko,FRA,MF,32,1989,30,22,1918,21.3,2,0,2,2,0,0,3,0,2.4,2.4,0.9,3.3,33,105,70,0.09,0.0,0.09,0.09,0.09,0.11,0.04,0.16,0.11,0.16
Nathan Zeze,FRA,DF,17,2005,1,1,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicolas Pallois,FRA,DF,34,1987,26,26,2213,24.6,1,0,1,1,0,0,4,1,1.2,1.2,0.4,1.5,8,86,3,0.04,0.0,0.04,0.04,0.04,0.05,0.01,0.06,0.05,0.06
Pedro Chirivella,ESP,MF,25,1997,26,25,2028,22.5,0,1,1,0,0,0,1,0,0.8,0.8,1.7,2.5,15,172,22,0.0,0.04,0.04,0.0,0.04,0.04,0.07,0.11,0.04,0.11
