General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Alex Král,CZE,MF,24,1998,29,26,2357,26.2,0,0,0,0,0,0,3,0,1.5,1.5,0.7,2.2,41,100,70,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.08,0.06,0.08
Alexander Schwolow,GER,GK,30,1992,23,22,2035,22.6,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01
Andreas Ivan,ROU,MF,27,1995,1,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08
Cédric Brunner,SUI,DF,28,1994,28,28,2315,25.7,0,0,0,0,0,0,5,0,0.3,0.3,1.5,1.9,32,77,27,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.07,0.01,0.07
Danny Latza,GER,MF,32,1989,20,8,853,9.5,0,1,1,0,0,0,2,0,0.9,0.9,0.2,1.1,11,33,15,0.0,0.11,0.11,0.0,0.11,0.1,0.02,0.12,0.09,0.12
Dominick Drexler,GER,"MF,FW",32,1990,27,16,1366,15.2,4,3,7,4,0,0,3,1,2.4,2.4,2.1,4.5,17,52,69,0.26,0.2,0.46,0.26,0.46,0.16,0.14,0.3,0.16,0.3
Florent Mollet,FRA,MF,30,1991,9,4,410,4.6,1,0,1,1,0,0,1,0,0.4,0.4,0.4,0.7,6,14,24,0.22,0.0,0.22,0.22,0.22,0.08,0.08,0.16,0.08,0.16
Florian Flick,GER,MF,22,2000,8,5,512,5.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,2,12,2,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02
Henning Matriciani,GER,DF,22,2000,22,22,1863,20.7,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.3,21,51,10,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02
Jere Uronen,FIN,DF,28,1994,11,9,676,7.5,0,0,0,0,0,0,2,0,0.1,0.1,0.9,1.0,9,30,17,0.0,0.0,0.0,0.0,0.0,0.01,0.12,0.13,0.01,0.13
Jordan Larsson,SWE,"FW,MF",25,1997,11,5,463,5.1,0,0,0,0,0,0,0,0,1.2,1.2,0.4,1.7,5,12,29,0.0,0.0,0.0,0.0,0.0,0.24,0.09,0.32,0.24,0.32
Keke Maximilian Topp,GER,FW,18,2004,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16
Kenan Karaman,TUR,FW,28,1994,21,10,976,10.8,1,2,3,1,0,0,2,0,2.5,2.5,1.4,3.8,23,18,55,0.09,0.18,0.28,0.09,0.28,0.23,0.13,0.35,0.23,0.35
Kerim Calhanoglu,GER,DF,19,2002,3,0,63,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,3,3,3,0.0,0.0,0.0,0.0,0.0,0.04,0.23,0.27,0.04,0.27
Leo Greiml,AUT,DF,21,2001,7,3,358,4.0,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,4,10,1,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05
