General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Adama Boiro,ESP,DF,22-237,2002,11,9,686,7.6,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.3,11,23,15,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
Adu Ares,ESP,FW,23-125,2001,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aitor Paredes,ESP,DF,24-291,2000,13,13,1114,12.4,3,0,3,3,0,0,4,1,2.2,2.2,0.0,2.2,2,34,1,0.24,0.0,0.24,0.24,0.24,0.18,0.0,0.18,0.18,0.18
Alex Padilla,ESP,GK,21-166,2003,5,3,321,3.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ander Herrera,ESP,MF,35-184,1989,8,2,273,3.0,0,0,0,0,0,1,2,0,1.7,0.9,0.1,1.1,2,16,5,0.0,0.0,0.0,0.0,0.0,0.57,0.04,0.61,0.31,0.35
Andoni Gorosabel,ESP,DF,28-194,1996,10,8,682,7.6,0,1,1,0,0,0,1,0,0.3,0.3,1.0,1.4,10,26,26,0.0,0.13,0.13,0.0,0.13,0.04,0.13,0.18,0.04,0.18
Beñat Prados,ESP,MF,24-006,2001,18,12,998,11.1,1,0,1,1,0,0,6,0,0.7,0.7,0.8,1.5,11,41,23,0.09,0.0,0.09,0.09,0.09,0.06,0.08,0.14,0.06,0.14
Daniel Vivian,ESP,DF,25-214,1999,20,18,1675,18.6,3,0,3,3,0,0,1,0,1.5,1.5,0.2,1.6,23,112,6,0.16,0.0,0.16,0.16,0.16,0.08,0.01,0.09,0.08,0.09
Endika Buján,ESP,FW,22-029,2003,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gorka Guruzeta,ESP,FW,28-155,1996,22,13,1175,13.1,5,2,7,5,0,0,2,0,3.7,3.7,0.7,4.4,4,15,42,0.38,0.15,0.54,0.38,0.54,0.28,0.05,0.33,0.28,0.33
Iñaki Williams,GHA,"FW,MF",30-244,1994,22,21,1825,20.3,4,7,11,4,0,0,0,0,4.5,4.5,6.2,10.7,81,48,204,0.2,0.35,0.54,0.2,0.54,0.22,0.3,0.53,0.22,0.53
Iñigo Lekue,ESP,DF,31-286,1993,8,5,452,5.0,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,8,24,12,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
Iñigo Ruiz de Galarreta,ESP,MF,31-192,1993,16,12,950,10.6,0,2,2,0,0,0,3,0,0.1,0.1,2.1,2.3,15,91,25,0.0,0.19,0.19,0.0,0.19,0.01,0.2,0.21,0.01,0.21
Javi Martón,ESP,"FW,MF",25-284,1999,3,0,53,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julen Agirrezabala,ESP,GK,24-050,2000,14,14,1206,13.4,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
