General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Albin Ekdal,SWE,MF,33,1989,31,18,1734,19.3,0,2,2,0,0,0,6,1,2.9,2.9,1.6,4.4,15,80,35,0.0,0.1,0.1,0.0,0.1,0.15,0.08,0.23,0.15,0.23
Arkadiusz Reca,POL,DF,27,1995,30,24,2173,24.1,1,1,2,1,0,0,5,0,1.0,1.0,2.2,3.2,82,79,94,0.04,0.04,0.08,0.04,0.08,0.04,0.09,0.13,0.04,0.13
Bartłomiej Drągowski,POL,GK,24,1997,34,34,2946,32.7,0,1,1,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Daniel Maldini,ITA,"FW,MF",20,2001,18,4,628,7.0,2,0,2,2,0,0,1,0,1.2,1.2,0.5,1.7,13,10,34,0.29,0.0,0.29,0.29,0.29,0.17,0.07,0.24,0.17,0.24
Daniele Verde,ITA,"FW,MF",26,1996,25,11,998,11.1,3,0,3,2,1,1,1,0,2.9,2.1,1.3,3.4,18,42,57,0.27,0.0,0.27,0.18,0.18,0.26,0.12,0.38,0.19,0.31
Dimitris Nikolaou,GRE,DF,23,1998,36,34,2958,32.9,1,0,1,1,0,0,9,1,0.8,0.8,0.9,1.7,20,105,15,0.03,0.0,0.03,0.03,0.03,0.03,0.03,0.05,0.03,0.05
Dávid Strelec,SVK,FW,21,2001,7,1,169,1.9,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,2,1,14,0.0,0.0,0.0,0.0,0.0,0.28,0.05,0.33,0.28,0.33
Eldor Shomurodov,UZB,FW,27,1995,15,9,809,9.0,1,1,2,1,0,0,2,0,2.8,2.8,1.4,4.2,7,15,53,0.11,0.11,0.22,0.11,0.22,0.31,0.15,0.46,0.31,0.46
Emil Holm,SWE,DF,22,2000,20,17,1393,15.5,1,1,2,1,0,0,4,0,1.2,1.2,1.3,2.5,41,40,82,0.06,0.06,0.13,0.06,0.13,0.08,0.08,0.16,0.08,0.16
