name,position,id
Mathew Ryan,GK,4535e4bb
Lewis Dunk,DF,282f75f3
Dan Burn,DF,b2d31e83
Davy Pröpper,MF,fdd85f94
Adam Webster,DF,c40b6180
Neal Maupay,FW,4bcf39f6
Dale Stephens,MF,653ee42d
Aaron Mooy,"MF,FW",47b7e3af
Martín Montoya,"DF,MF",5cec2487
Leandro Trossard,"FW,MF",38ceb24a
Pascal Groß,"MF,FW",8aec0537
Yves Bissouma,MF,6c203af0
Aaron Connolly,FW,27c01749
Shane Duffy,DF,7314bba4
Steven Alzate,"MF,DF",ad1f61f3
Solly March,"FW,MF",bb5fbd2b
Glenn Murray,FW,f2f29dda
Bernardo,"DF,MF",17370b95
Tariq Lamptey,DF,f4e433d4
Ezequiel Schelotto,DF,a6e316c1
Alexis Mac Allister,"MF,FW",83d074ff
Alireza Jahanbakhsh,"FW,MF",08452314
Jürgen Locadia,"FW,MF",6cc47ae1
Florin Andone,FW,dc008610
Gaëtan Bong,"DF,MF",cfd5e123
Leon Balogun,DF,78e68b4d
Tudor Băluță,"DF,MF",ed33f42d
David Button,GK,e608ed4c
Alex Cochrane,"DF,MF",8a08585e
