General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Alphonso Davies,CAN,DF,20,2000,22,20,1740,19.3,0,3,3,0,0,0,3,0,1.3,1.3,4.1,5.4,113,98,201,0.0,0.16,0.16,0.0,0.16,0.07,0.21,0.28,0.07,0.28
Benjamin Pavard,FRA,DF,25,1996,25,24,2076,23.1,0,1,1,0,0,0,2,1,0.7,0.7,1.6,2.3,50,193,91,0.0,0.04,0.04,0.0,0.04,0.03,0.07,0.1,0.03,0.1
Bouna Sarr,SEN,DF,29,1992,5,0,64,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3,4,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
Chris Richards,USA,DF,21,2000,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Früchtl,GER,GK,21,2000,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corentin Tolisso,FRA,MF,26,1994,15,8,703,7.8,2,1,3,2,0,0,0,0,2.1,2.1,1.9,4.0,10,97,26,0.26,0.13,0.38,0.26,0.38,0.27,0.25,0.51,0.27,0.51
Dayot Upamecano,FRA,DF,22,1998,28,25,2211,24.6,1,6,7,1,0,0,4,0,0.6,0.6,2.0,2.5,32,183,9,0.04,0.24,0.28,0.04,0.28,0.02,0.08,0.1,0.02,0.1
Eric Maxim Choupo-Moting,CMR,"FW,MF",32,1989,20,1,377,4.2,4,2,6,4,0,0,0,0,2.3,2.3,1.0,3.3,7,15,36,0.95,0.48,1.43,0.95,1.43,0.55,0.24,0.79,0.55,0.79
Gabriel Vidovic,CRO,"FW,MF",17,2003,3,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.15
Jamal Musiala,GER,"MF,FW",18,2003,30,12,1465,16.3,5,5,10,5,0,0,2,0,4.1,4.1,4.9,9.0,55,95,137,0.31,0.31,0.61,0.31,0.61,0.25,0.3,0.55,0.25,0.55
Joshua Kimmich,GER,MF,26,1995,28,28,2474,27.5,3,9,12,3,0,0,4,0,2.3,2.3,8.7,11.0,43,292,53,0.11,0.33,0.44,0.11,0.44,0.08,0.32,0.4,0.08,0.4
Josip Stanišić,CRO,DF,21,2000,13,6,644,7.2,1,0,1,1,0,0,1,0,0.5,0.5,0.1,0.6,18,44,33,0.14,0.0,0.14,0.14,0.14,0.06,0.02,0.08,0.06,0.08
Kingsley Coman,FRA,"FW,DF",25,1996,21,16,1359,15.1,6,2,8,6,0,0,1,1,4.0,4.0,3.0,7.0,83,55,233,0.4,0.13,0.53,0.4,0.53,0.26,0.2,0.46,0.26,0.46
Leon Goretzka,GER,MF,26,1995,19,19,1396,15.5,3,3,6,3,0,0,0,0,4.1,4.1,2.3,6.4,25,98,71,0.19,0.19,0.39,0.19,0.39,0.26,0.15,0.41,0.26,0.41
Leroy Sané,GER,"FW,MF",25,1996,32,22,1976,22.0,7,7,14,7,0,0,3,0,11.4,11.4,6.2,17.6,80,117,203,0.32,0.32,0.64,0.32,0.64,0.52,0.28,0.8,0.52,0.8
Lucas Copado,GER,FW,17,2004,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25
Lucas Hernández,FRA,DF,25,1996,25,25,2030,22.6,0,1,1,0,0,0,7,0,0.4,0.4,0.4,0.9,47,193,32,0.0,0.04,0.04,0.0,0.04,0.02,0.02,0.04,0.02,0.04
Malik Tillman,USA,"FW,MF",19,2002,4,1,104,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,1,10,11,0.0,0.0,0.0,0.0,0.0,0.14,0.21,0.34,0.14,0.34
Manuel Neuer,GER,GK,35,1986,28,28,2510,27.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
