General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Amadou Traore,FRA,"FW,MF",18,2002,19,0,304,3.4,0,1,1,0,0,0,0,0,0.2,0.2,0.8,1.0,19,1,27,0.0,0.3,0.3,0.0,0.3,0.06,0.24,0.3,0.06,0.3
Benoît Costil,FRA,GK,33,1987,38,38,3420,38.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dilane Bakwa,FRA,"FW,MF",17,2002,7,0,56,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,1,6,2,0.0,0.0,0.0,0.0,0.0,0.22,0.05,0.27,0.22,0.27
Enock Kwateng,FRA,DF,23,1997,18,12,1038,11.5,1,0,1,1,0,0,4,0,0.5,0.5,0.7,1.2,15,44,35,0.09,0.0,0.09,0.09,0.09,0.04,0.06,0.1,0.04,0.1
Hatem Ben Arfa,FRA,"MF,FW",33,1987,24,19,1703,18.9,2,4,6,2,0,0,2,0,2.3,2.3,3.8,6.1,81,87,131,0.11,0.21,0.32,0.11,0.32,0.12,0.2,0.32,0.12,0.32
Hwang Ui-jo,KOR,"FW,MF",27,1992,36,32,2503,27.8,12,3,15,9,3,3,1,0,12.6,10.3,2.7,13.0,42,23,174,0.43,0.11,0.54,0.32,0.43,0.45,0.1,0.55,0.37,0.47
Issouf Sissokho,MLI,"MF,DF",18,2002,6,0,78,0.9,1,0,1,1,0,0,2,0,0.1,0.1,0.0,0.1,3,6,1,1.15,0.0,1.15,1.15,1.15,0.08,0.0,0.08,0.08,0.08
Jean Seri,CIV,MF,29,1991,12,9,707,7.9,0,0,0,0,0,0,3,0,0.2,0.2,0.2,0.4,9,46,5,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05
Jimmy Briand,FRA,FW,34,1985,24,1,571,6.3,1,2,3,0,1,1,2,0,1.8,1.0,0.2,1.2,3,7,22,0.16,0.32,0.47,0.0,0.32,0.28,0.03,0.31,0.15,0.18
Josh Maja,NGA,FW,21,1998,17,11,804,8.9,2,0,2,2,0,0,2,0,2.4,2.4,0.4,2.8,7,8,57,0.22,0.0,0.22,0.22,0.22,0.27,0.04,0.31,0.27,0.31
Laurent Koscielny,FRA,DF,34,1985,26,25,2218,24.6,0,2,2,0,0,0,3,0,1.6,1.6,1.1,2.7,1,53,3,0.0,0.08,0.08,0.0,0.08,0.06,0.05,0.11,0.06,0.11
Loris Benito,SUI,DF,28,1992,31,30,2651,29.5,0,0,0,0,0,0,7,1,0.5,0.5,1.3,1.8,57,120,73,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.06,0.02,0.06
Loïc Bessile,TOG,DF,21,1999,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maxime Poundjé,FRA,DF,27,1992,14,4,491,5.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,21,16,17,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02
Mehdi Zerkane,ALG,"MF,FW",21,1999,27,15,1187,13.2,1,1,2,1,0,0,3,1,1.6,1.6,1.3,3.0,30,56,48,0.08,0.08,0.15,0.08,0.15,0.12,0.1,0.22,0.12,0.22
Mexer,MOZ,DF,31,1988,9,8,712,7.9,0,0,0,0,0,0,3,0,0.1,0.1,0.2,0.3,1,22,2,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
