General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Adam Obert,SVK,DF,22-175,2002,14,9,754,8.4,1,1,2,1,0,0,2,0,0.9,0.9,0.4,1.2,12,40,16,0.12,0.12,0.24,0.12,0.24,0.1,0.04,0.15,0.1,0.15
Alen Sherri,ALB,GK,27-061,1997,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alessandro Deiola,ITA,MF,29-197,1995,18,9,837,9.3,0,1,1,0,0,0,3,0,0.6,0.6,0.6,1.1,6,28,18,0.0,0.11,0.11,0.0,0.11,0.06,0.06,0.12,0.06,0.12
Antoine Makoumbou,CGO,MF,26-211,1998,20,17,1340,14.9,0,1,1,0,0,0,2,1,0.3,0.3,0.4,0.7,6,61,12,0.0,0.07,0.07,0.0,0.07,0.02,0.02,0.04,0.02,0.04
Elia Caprile,ITA,GK,23-173,2001,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florinel Coman,ROU,MF,26-310,1998,1,0,22,0.2,1,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,4.09,0.0,4.09,4.09,4.09,0.12,0.0,0.12,0.12,0.12
Gabriele Zappa,ITA,DF,25-054,1999,24,24,2099,23.3,2,0,2,2,0,0,3,0,0.8,0.8,2.9,3.7,40,103,51,0.09,0.0,0.09,0.09,0.09,0.04,0.13,0.16,0.04,0.16
Gianluca Gaetano,ITA,"MF,FW",24-285,2000,18,8,775,8.6,1,2,3,1,0,0,0,0,3.9,3.9,0.9,4.8,9,32,60,0.12,0.23,0.35,0.12,0.35,0.45,0.1,0.56,0.45,0.56
Gianluca Lapadula,PER,"FW,MF",35-007,1990,12,1,310,3.4,0,0,0,0,0,0,1,0,1.4,1.4,0.1,1.4,7,7,16,0.0,0.0,0.0,0.0,0.0,0.4,0.02,0.42,0.4,0.42
José Luis Palomino,ARG,DF,35-040,1990,9,3,386,4.3,1,0,1,1,0,0,1,0,0.5,0.5,0.0,0.5,0,10,0,0.23,0.0,0.23,0.23,0.23,0.11,0.0,0.11,0.11,0.11
Kingstone Mutandwa,ZAM,"MF,FW",22-040,2003,3,0,50,0.6,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0,0,1,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.55,0.55,0.55
Leonardo Pavoletti,ITA,"FW,MF",36-080,1988,17,0,289,3.2,1,0,1,1,0,0,2,0,1.7,1.7,0.9,2.6,1,14,17,0.31,0.0,0.31,0.31,0.31,0.51,0.29,0.8,0.51,0.8
Mateusz Wieteska,POL,DF,28-003,1997,5,1,184,2.0,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,1,5,0,0.0,0.0,0.0,0.0,0.0,0.1,0.07,0.18,0.1,0.18
Matteo Prati,ITA,MF,21-048,2003,6,4,238,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.5,0.5,1,10,3,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.18
Mattia Felici,ITA,"MF,DF",23-303,2001,14,6,660,7.3,0,3,3,0,0,0,1,0,0.6,0.6,1.0,1.6,34,14,61,0.0,0.41,0.41,0.0,0.41,0.08,0.13,0.22,0.08,0.22
Michel Ndary Adopo,FRA,MF,24-210,2000,21,14,1335,14.8,0,1,1,0,0,0,4,1,0.9,0.9,1.2,2.1,12,64,35,0.0,0.07,0.07,0.0,0.07,0.06,0.08,0.14,0.06,0.14
Nadir Zortea,ITA,"MF,DF",25-240,1999,21,19,1569,17.4,5,0,5,5,0,0,2,0,2.1,2.1,1.2,3.3,38,33,88,0.29,0.0,0.29,0.29,0.29,0.12,0.07,0.19,0.12,0.19
Nicolas Viola,ITA,"FW,MF",35-125,1989,17,11,821,9.1,1,1,2,1,0,0,1,0,1.3,1.3,1.7,2.9,15,36,56,0.11,0.11,0.22,0.11,0.22,0.14,0.18,0.32,0.14,0.32
Paulo Azzi,BRA,DF,30-214,1994,6,5,426,4.7,0,0,0,0,0,0,2,0,0.5,0.5,0.9,1.4,15,13,26,0.0,0.0,0.0,0.0,0.0,0.11,0.19,0.3,0.11,0.3
Roberto Piccoli,ITA,FW,24-018,2001,24,24,1991,22.1,6,0,6,5,1,1,3,0,8.4,7.6,0.6,8.2,16,27,108,0.27,0.0,0.27,0.23,0.23,0.38,0.03,0.41,0.34,0.37
Răzvan Marin,ROU,MF,28-267,1996,22,11,1067,11.9,3,2,5,1,2,2,4,0,2.2,0.6,3.0,3.7,18,60,22,0.25,0.17,0.42,0.08,0.25,0.19,0.25,0.44,0.05,0.31
Sebastiano Luperto,ITA,DF,28-161,1996,24,24,2160,24.0,1,3,4,1,0,0,2,0,2.0,2.0,1.2,3.2,18,67,6,0.04,0.12,0.17,0.04,0.17,0.08,0.05,0.13,0.08,0.13
Simone Scuffet,ITA,GK,28-259,1996,13,13,1170,13.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommaso Augello,ITA,"DF,FW",30-168,1994,24,18,1577,17.5,0,3,3,0,0,0,2,0,0.2,0.2,3.1,3.4,38,66,78,0.0,0.17,0.17,0.0,0.17,0.01,0.18,0.19,0.01,0.19
Yerry Mina,COL,DF,30-144,1994,20,20,1629,18.1,0,0,0,0,0,0,6,1,1.9,1.9,0.3,2.2,10,57,8,0.0,0.0,0.0,0.0,0.0,0.11,0.01,0.12,0.11,0.12
Zito Luvumbo,ANG,"FW,MF",22-342,2002,16,12,994,11.0,1,1,2,1,0,0,2,0,1.2,1.2,1.6,2.8,41,23,81,0.09,0.09,0.18,0.09,0.18,0.11,0.14,0.26,0.11,0.26
