General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Aaron Malouda,FRA,FW,19-076,2005,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexsandro Ribeiro,BRA,DF,25-189,1999,18,18,1620,18.0,0,1,1,0,0,0,6,0,0.9,0.9,0.1,1.0,19,135,5,0.0,0.06,0.06,0.0,0.06,0.05,0.01,0.06,0.05,0.06
André Gomes,POR,MF,31-199,1993,12,9,689,7.7,0,0,0,0,0,0,3,0,0.3,0.3,0.4,0.7,7,56,9,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.09,0.03,0.09
Angel Gomes,ENG,MF,24-167,2000,13,9,691,7.7,1,1,2,1,0,1,1,0,1.7,0.9,2.1,3.0,15,47,45,0.13,0.13,0.26,0.13,0.26,0.22,0.28,0.5,0.12,0.39
Ayyoub Bouaddi,FRA,MF,17-135,2007,16,7,726,8.1,0,1,1,0,0,0,1,0,0.0,0.0,0.9,0.9,7,26,11,0.0,0.12,0.12,0.0,0.12,0.01,0.11,0.11,0.01,0.11
Aïssa Mandi,ALG,DF,33-115,1991,17,15,1247,13.9,0,0,0,0,0,0,2,0,0.3,0.3,0.2,0.5,9,71,15,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.02,0.04
Bafodé Diakité,FRA,DF,24-039,2001,20,20,1800,20.0,3,1,4,3,0,0,3,0,1.7,1.7,0.1,1.8,9,58,3,0.15,0.05,0.2,0.15,0.2,0.08,0.01,0.09,0.08,0.09
Benjamin André,FRA,MF,34-195,1990,18,18,1612,17.9,0,1,1,0,0,0,9,0,1.2,1.2,1.1,2.3,18,133,41,0.0,0.06,0.06,0.0,0.06,0.07,0.06,0.13,0.07,0.13
Chuba Akpom,ENG,FW,29-128,1995,1,0,45,0.5,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.5,0,0,2,2.0,0.0,2.0,2.0,2.0,1.01,0.0,1.01,1.01,1.01
Edon Zhegrova,KVX,"FW,MF",25-320,1999,12,12,978,10.9,4,1,5,4,0,0,1,0,2.3,2.3,2.2,4.5,37,54,81,0.37,0.09,0.46,0.37,0.46,0.21,0.21,0.41,0.21,0.41
Ethan Mbappé,FRA,"MF,FW",18-047,2006,6,1,154,1.7,0,0,0,0,0,0,2,0,1.0,1.0,1.2,2.2,4,7,24,0.0,0.0,0.0,0.0,0.0,0.57,0.73,1.3,0.57,1.3
Gabriel Gudmundsson,SWE,DF,25-291,1999,20,15,1310,14.6,2,0,2,2,0,0,3,0,0.6,0.6,1.0,1.6,53,73,92,0.14,0.0,0.14,0.14,0.14,0.04,0.07,0.11,0.04,0.11
Hákon Arnar Haraldsson,ISL,"MF,FW",21-310,2003,13,10,874,9.7,2,2,4,2,0,0,2,0,1.9,1.9,1.1,3.0,24,51,73,0.21,0.21,0.41,0.21,0.41,0.19,0.11,0.31,0.19,0.31
Ismaily,BRA,DF,35-034,1990,5,3,254,2.8,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.3,5,15,22,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.09,0.04,0.09
Jonathan David,CAN,FW,25-031,2000,20,17,1629,18.1,12,3,15,6,6,7,3,0,12.2,6.7,2.9,9.5,21,34,110,0.66,0.17,0.83,0.33,0.5,0.67,0.16,0.83,0.37,0.53
