General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Abdoulie Ceesay,GAM,FW,21-040,2004,3,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Dźwigała,POL,"DF,MF",29-142,1995,11,0,163,1.8,0,0,0,0,0,0,2,1,0.4,0.4,0.0,0.4,1,7,3,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2
Andreas Albers,DEN,FW,34-328,1990,13,0,61,0.7,1,0,1,1,0,0,0,0,0.6,0.6,0.1,0.7,1,3,6,1.48,0.0,1.48,1.48,1.48,0.92,0.14,1.06,0.92,1.06
Carlo Boukhalfa,MAR,MF,25-287,1999,18,14,1207,13.4,1,0,1,1,0,0,0,0,0.8,0.8,0.4,1.3,9,30,30,0.07,0.0,0.07,0.07,0.07,0.06,0.03,0.09,0.06,0.09
Connor Metcalfe,AUS,MF,25-101,1999,4,2,227,2.5,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,5,6,8,0.0,0.0,0.0,0.0,0.0,0.14,0.05,0.19,0.14,0.19
Danel Sinani,LUX,"FW,MF",27-315,1997,14,4,405,4.5,1,1,2,1,0,0,2,0,0.4,0.4,0.9,1.3,5,22,19,0.22,0.22,0.44,0.22,0.44,0.09,0.2,0.28,0.09,0.28
David Nemeth,AUT,DF,23-333,2001,11,11,968,10.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,6,37,1,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
Elias Saad,TUN,"FW,MF",25-049,1999,8,3,380,4.2,2,2,4,2,0,0,1,0,1.0,1.0,0.5,1.5,15,13,37,0.47,0.47,0.95,0.47,0.95,0.23,0.11,0.35,0.23,0.35
Eric Smith,SWE,DF,28-037,1997,19,19,1657,18.4,1,0,1,1,0,0,5,0,0.8,0.8,1.1,1.8,10,58,4,0.05,0.0,0.05,0.05,0.05,0.04,0.06,0.1,0.04,0.1
Erik Ahlstrand,SWE,"FW,MF",23-123,2001,5,0,43,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finley Stevens,WAL,DF,21-310,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hauke Wahl,GER,DF,30-305,1994,21,21,1890,21.0,0,0,0,0,0,0,0,0,0.5,0.5,0.4,0.9,19,78,7,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
Jackson Irvine,AUS,MF,31-344,1993,21,21,1890,21.0,0,5,5,0,0,0,2,0,2.0,1.8,2.6,4.4,16,87,41,0.0,0.24,0.24,0.0,0.24,0.1,0.12,0.22,0.09,0.21
James Sands,USA,"MF,DF",24-223,2000,6,4,363,4.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,13,4,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.02
Johannes Eggestein,GER,FW,26-282,1998,19,19,1544,17.2,3,4,7,2,1,2,3,0,4.5,2.9,2.0,4.9,24,39,116,0.17,0.23,0.41,0.12,0.35,0.26,0.12,0.38,0.17,0.28
Karol Mets,EST,DF,31-274,1993,10,10,900,10.0,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,5,54,2,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
Lars Ritzka,GER,"DF,FW",26-283,1998,11,6,494,5.5,0,0,0,0,0,0,1,0,0.3,0.3,0.2,0.5,3,10,18,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.09,0.06,0.09
Manolis Saliakas,GRE,"MF,DF",28-155,1996,19,17,1487,16.5,1,0,1,1,0,0,3,0,1.0,1.0,1.6,2.6,22,69,61,0.06,0.0,0.06,0.06,0.06,0.06,0.1,0.16,0.06,0.16
Maurides,BRA,FW,30-341,1994,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morgan Guilavogui,GUI,"FW,MF",26-341,1998,18,16,1308,14.5,5,1,6,5,0,0,5,0,5.8,5.8,1.7,7.5,28,31,95,0.34,0.07,0.41,0.34,0.41,0.4,0.11,0.51,0.4,0.51
Nikola Vasilj,BIH,GK,29-074,1995,21,21,1890,21.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Noah Weißhaupt,GER,"FW,MF",23-147,2001,6,4,365,4.1,0,0,0,0,0,0,0,0,0.5,0.5,1.2,1.7,13,10,38,0.0,0.0,0.0,0.0,0.0,0.13,0.3,0.42,0.13,0.42
Oladapo Afolayan,ENG,"FW,MF",27-002,1998,20,13,1244,13.8,2,1,3,2,0,0,2,0,2.7,2.7,3.2,5.9,40,22,87,0.14,0.07,0.22,0.14,0.22,0.19,0.23,0.43,0.19,0.43
Philipp Treu,GER,"MF,DF",24-073,2000,20,20,1751,19.5,0,1,1,0,0,0,1,0,0.9,0.9,1.4,2.3,38,75,70,0.0,0.05,0.05,0.0,0.05,0.05,0.07,0.12,0.05,0.12
Robert Wagner,GER,MF,21-215,2003,8,5,364,4.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,8,9,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Scott Banks,SCO,"FW,MF",23-141,2001,10,0,92,1.0,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,3,0,7,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.28,0.28,0.28
Siebe Van Der Heyden,BEL,MF,26-260,1998,2,1,67,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
