comp,round,result,squad,opponent,start,min,performance_sota,performance_ga,performance_saves,performance_save%,performance_cs,performance_psxg,penalty kicks_pkatt,penalty kicks_pka,penalty kicks_pksv,penalty kicks_pkm,launched_cmp,launched_att,launched_cmp%,passes_att (gk),passes_thr,passes_launch%,passes_avglen,goal kicks_att,goal kicks_launch%,goal kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_avgdist,date,match_id
Premier League,Matchweek 1,W 2–1,5bfb9659,8cec06e1,1,90,6,1,5,83.3,0,1.3,0,0,0,0,1,8,12.5,20,8,35.0,31.3,9,11.1,19.8,15,1,6.7,1,12.5,2022-08-06,82702941
Premier League,Matchweek 2,D 2–2,5bfb9659,33c895d4,1,90,4,2,2,50.0,0,2.2,0,0,0,0,1,11,9.1,21,7,38.1,35.1,9,33.3,36.9,14,1,7.1,2,15.3,2022-08-13,54b33a13
Premier League,Matchweek 3,W 3–0,5bfb9659,cff3d9bb,1,90,3,0,3,100.0,1,0.6,0,0,0,0,1,16,6.3,27,2,55.6,42.5,6,16.7,27.0,11,0,0.0,3,48.0,2022-08-21,a5632124
Premier League,Matchweek 4,L 0–1,5bfb9659,d07537b9,1,90,4,1,3,75.0,0,1.3,0,0,0,0,1,11,9.1,29,6,20.7,27.9,11,45.5,37.0,10,0,0.0,0,3.7,2022-08-27,77c70160
Premier League,Matchweek 5,D 1–1,5bfb9659,d3fd31cc,1,90,2,1,1,50.0,0,0.4,0,0,0,0,0,6,0.0,19,0,31.6,31.8,2,0.0,15.0,3,0,0.0,3,17.0,2022-08-30,42d294e5
Premier League,Matchweek 6,L 2–5,5bfb9659,cd051869,1,90,8,5,3,50.0,0,3.7,1,1,0,0,3,12,25.0,20,5,40.0,34.4,8,50.0,40.4,8,0,0.0,2,23.3,2022-09-03,88f9aad9
Premier League,Matchweek 9,D 0–0,5bfb9659,8602292d,1,90,6,0,6,100.0,1,1.3,0,0,0,0,5,18,27.8,31,10,38.7,34.8,8,75.0,47.4,18,3,16.7,0,7.6,2022-10-02,627d2279
Premier League,Matchweek 10,L 1–2,5bfb9659,47c64c55,1,90,5,2,3,60.0,0,1.7,0,0,0,0,2,16,12.5,21,8,52.4,36.8,9,55.6,46.1,13,1,7.7,1,27.0,2022-10-09,f9563020
Premier League,Matchweek 11,L 0–1,5bfb9659,18bb7c10,1,90,4,1,3,75.0,0,1.0,0,0,0,0,2,9,22.2,24,8,29.2,28.7,5,40.0,44.6,7,1,14.3,2,16.8,2022-10-16,92885cfc
Premier League,Matchweek 12,L 0–2,5bfb9659,a2d435b3,1,90,1,2,0,-100.0,0,0.3,0,0,0,0,5,7,71.4,33,5,12.1,23.9,7,42.9,40.0,7,0,0.0,1,18.7,2022-10-20,6356af5a
Premier League,Matchweek 13,L 2–3,5bfb9659,fd962109,1,90,4,3,1,25.0,0,2.2,0,0,0,0,2,8,25.0,26,6,23.1,26.5,4,50.0,41.3,13,0,0.0,0,16.0,2022-10-23,d7b30e2b
Premier League,Matchweek 14,W 2–1,5bfb9659,822bd0ba,1,90,10,1,9,90.0,0,1.8,0,0,0,0,0,25,0.0,19,4,78.9,52.2,10,100.0,67.4,27,1,3.7,0,6.7,2022-10-29,b5b1e744
Premier League,Matchweek 15,W 4–3,5bfb9659,4ba7cbea,1,90,5,3,2,40.0,0,1.7,0,0,0,0,1,8,12.5,11,2,63.6,37.4,2,50.0,44.5,12,1,8.3,4,18.4,2022-11-05,63975c3e
Premier League,Matchweek 16,L 3–4,5bfb9659,361ca564,1,90,7,4,3,42.9,0,1.8,0,0,0,0,6,22,27.3,24,5,66.7,41.1,7,85.7,58.0,17,2,11.8,4,14.5,2022-11-12,0030e686
Premier League,Matchweek 17,L 1–3,5bfb9659,b8fd03ef,1,90,9,3,6,66.7,0,2.8,0,0,0,0,4,18,22.2,22,6,50.0,39.9,9,77.8,49.6,9,1,11.1,3,19.0,2022-12-28,a85ef749
Premier League,Matchweek 18,D 0–0,5bfb9659,b2b47a98,1,90,5,0,5,100.0,1,0.9,0,0,0,0,3,32,9.4,33,8,57.6,43.2,13,100.0,60.4,20,5,25.0,2,13.5,2022-12-31,0facecde
Premier League,Matchweek 19,D 2–2,5bfb9659,7c21e445,1,90,2,2,0,50.0,0,1.0,1,1,0,0,7,18,38.9,25,6,52.0,34.1,14,35.7,33.3,12,0,0.0,2,17.7,2023-01-04,068406dc
Premier League,Matchweek 20,L 1–2,5bfb9659,8602292d,1,90,5,2,3,60.0,0,1.2,0,0,0,0,2,7,28.6,15,4,46.7,35.9,5,0.0,22.0,4,1,25.0,5,28.8,2023-01-13,ea58bf24
Premier League,Matchweek 21,D 0–0,5bfb9659,cd051869,1,90,0,0,0,,1,0.0,0,0,0,0,1,10,10.0,14,8,21.4,26.4,9,77.8,49.1,12,0,0.0,2,14.0,2023-01-22,f0e7d8a8
Premier League,Matchweek 22,L 0–1,5bfb9659,e4a775cb,1,90,2,1,1,50.0,0,0.3,0,0,0,0,3,5,60.0,19,5,26.3,27.2,3,0.0,11.3,7,1,14.3,4,18.2,2023-02-05,7c47cb5e
Premier League,Matchweek 8,D 2–2,5bfb9659,19538871,1,90,6,2,4,66.7,0,1.4,0,0,0,0,11,24,45.8,17,4,64.7,39.6,15,86.7,56.3,25,2,8.0,2,14.2,2023-02-08,80532a54
Premier League,Matchweek 23,L 0–2,5bfb9659,19538871,1,90,5,2,3,60.0,0,2.0,0,0,0,0,4,16,25.0,21,5,66.7,42.0,4,50.0,40.5,7,0,0.0,4,28.0,2023-02-12,3386146f
Premier League,Matchweek 24,L 0–1,5bfb9659,d3fd31cc,1,90,4,1,3,75.0,0,0.6,0,0,0,0,7,18,38.9,35,12,34.3,34.0,13,46.2,39.9,20,5,25.0,2,10.4,2023-02-18,d5f67d2e
Premier League,Matchweek 25,W 1–0,5bfb9659,33c895d4,1,90,2,0,2,100.0,1,0.4,0,0,0,0,2,4,50.0,28,5,14.3,24.2,3,0.0,17.3,8,0,0.0,1,19.5,2023-02-25,9edb32a3
Premier League,Matchweek 26,L 0–1,5bfb9659,cff3d9bb,1,90,3,1,2,66.7,0,1.1,0,0,0,0,0,8,0.0,23,8,17.4,28.0,12,33.3,33.5,15,1,6.7,0,11.0,2023-03-04,59f9a78f
Premier League,Matchweek 27,D 2–2,5bfb9659,d07537b9,1,90,3,2,1,33.3,0,2.0,0,0,0,0,4,8,50.0,25,8,20.0,23.8,8,37.5,35.6,19,0,0.0,4,21.7,2023-03-11,3f653d6f
