comp,round,result,squad,opponent,start,min,performance_sota,performance_ga,performance_saves,performance_save%,performance_cs,performance_psxg,penalty kicks_pkatt,penalty kicks_pka,penalty kicks_pksv,penalty kicks_pkm,launched_cmp,launched_att,launched_cmp%,passes_att (gk),passes_thr,passes_launch%,passes_avglen,goal kicks_att,goal kicks_launch%,goal kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_avgdist,date,match_id
Premier League,Matchweek 1,L 1–2,8cec06e1,5bfb9659,1,90,4,2,3,50.0,0,0.7,0,0,0,0,2,9,22.2,29,7,24.1,28.3,9,22.2,26.1,13,2,15.4,1,12.3,2022-08-06,82702941
Premier League,Matchweek 2,D 0–0,8cec06e1,fd962109,1,90,3,0,2,100.0,1,1.4,1,0,1,0,1,7,14.3,29,4,20.7,30.2,6,16.7,29.0,15,2,13.3,0,9.0,2022-08-13,669b1665
Premier League,Matchweek 3,L 0–1,8cec06e1,361ca564,1,90,4,1,3,75.0,0,1.2,0,0,0,0,5,13,38.5,19,4,47.4,41.4,10,40.0,35.9,18,1,5.6,0,3.7,2022-08-20,5cc3bd0e
Premier League,Matchweek 4,D 1–1,8cec06e1,b2b47a98,1,90,6,1,5,83.3,0,1.2,0,0,0,0,1,12,8.3,22,5,45.5,37.0,2,100.0,66.5,27,4,14.8,0,9.0,2022-08-28,15d62d04
Premier League,Matchweek 5,D 0–0,8cec06e1,4ba7cbea,1,90,2,0,2,100.0,1,0.5,0,0,0,0,0,0,,25,6,0.0,21.3,1,0.0,12.0,7,1,14.3,0,5.0,2022-08-31,91b239d8
Premier League,Matchweek 6,W 1–0,8cec06e1,33c895d4,1,90,1,0,1,100.0,1,0.2,0,0,0,0,6,11,54.5,20,3,40.0,37.5,11,27.3,32.1,20,2,10.0,0,7.3,2022-09-03,13f50518
Premier League,Matchweek 8,L 0–3,8cec06e1,b8fd03ef,1,90,7,3,4,57.1,0,2.3,0,0,0,0,6,19,31.6,58,8,25.9,27.1,7,57.1,48.0,10,0,0.0,0,14.0,2022-09-17,96b5cc15
Premier League,Matchweek 9,L 0–2,8cec06e1,7c21e445,1,90,5,2,3,60.0,0,0.8,0,0,0,0,1,3,33.3,14,3,14.3,21.2,6,16.7,21.7,7,1,14.3,0,4.0,2022-10-01,89ff6cd8
Premier League,Matchweek 10,L 0–3,8cec06e1,cff3d9bb,1,90,7,3,4,57.1,0,2.4,0,0,0,0,6,11,54.5,33,6,12.1,23.8,15,46.7,38.3,14,1,7.1,0,12.8,2022-10-08,c83cb314
Premier League,Matchweek 11,W 1–0,8cec06e1,e4a775cb,1,90,2,0,1,100.0,1,1.3,1,0,1,0,1,15,6.7,21,3,38.1,30.9,10,70.0,53.9,12,0,0.0,0,11.5,2022-10-15,c9f8e7e9
Premier League,Matchweek 12,L 1–2,8cec06e1,47c64c55,1,90,4,2,2,50.0,0,1.8,0,0,0,0,8,17,47.1,31,3,35.5,34.5,9,66.7,47.9,15,0,0.0,3,22.8,2022-10-18,60705c6d
Premier League,Matchweek 13,L 0–4,8cec06e1,a2d435b3,1,90,4,4,0,0.0,0,1.5,0,0,0,0,3,5,60.0,30,8,13.3,24.7,4,25.0,28.8,8,1,12.5,4,18.7,2022-10-23,8774e664
