comp,round,result,squad,opponent,start,min,performance_sota,performance_ga,performance_saves,performance_save%,performance_cs,performance_psxg,penalty kicks_pkatt,penalty kicks_pka,penalty kicks_pksv,penalty kicks_pkm,launched_cmp,launched_att,launched_cmp%,passes_att (gk),passes_thr,passes_launch%,passes_avglen,goal kicks_att,goal kicks_launch%,goal kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_avgdist,date,match_id
Ligue 1,Matchweek 1,W 5–0,e2d8892c,d9676424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-08-06,d99d9161
Ligue 1,Matchweek 2,W 5–2,e2d8892c,281b0e73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-08-13,63a572a1
Ligue 1,Matchweek 4,D 1–1,e2d8892c,fd6114db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-08-28,6113a2a2
Ligue 1,Matchweek 5,W 3–0,e2d8892c,3f8c4b5f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-08-31,63fb1427
Ligue 1,Matchweek 6,W 3–0,e2d8892c,d7a486cd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-09-03,368a55f1
Ligue 1,Matchweek 7,W 1–0,e2d8892c,fb08dbb3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-09-10,7e83ffa9
Ligue 1,Matchweek 8,W 1–0,e2d8892c,d53c0b06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-09-18,57d4d43d
Ligue 1,Matchweek 9,W 2–1,e2d8892c,132ebc33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-01,36ac65e1
Ligue 1,Matchweek 10,D 0–0,e2d8892c,7fdd64e0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-08,71ccb83f
Ligue 1,Matchweek 11,W 1–0,e2d8892c,5725cc7b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-16,818de37e
Ligue 1,Matchweek 12,W 3–0,e2d8892c,7a54bb4f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-21,492d0e7a
Ligue 1,Matchweek 13,W 4–3,e2d8892c,54195385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-10-29,0706f45a
Ligue 1,Matchweek 16,W 2–1,e2d8892c,c0d3eab4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-12-28,c4b9d773
Ligue 1,Matchweek 17,L 1–3,e2d8892c,fd4e0f7d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-01,41b38f59
Ligue 1,Matchweek 18,W 2–0,e2d8892c,69236f98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-11,76db6078
Ligue 1,Matchweek 19,L 0–1,e2d8892c,b3072e00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-15,a1cfed8d
Ligue 1,Matchweek 20,D 1–1,e2d8892c,7fdd64e0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-01-29,ac8ffacd
Premier League,Matchweek 22,W 1–0,e4a775cb,5bfb9659,1,90,4,0,4,100.0,1,0.7,0,0,0,0,10,30,33.3,24,0,87.5,51.8,12,75.0,47.3,14,1,7.1,0,6.7,2023-02-05,7c47cb5e
Premier League,Matchweek 23,L 0–2,e4a775cb,fd962109,1,90,3,2,1,33.3,0,1.8,0,0,0,0,4,14,28.6,31,5,19.4,27.3,12,66.7,45.4,18,2,11.1,0,5.5,2023-02-11,ee86dc99
Premier League,Matchweek 24,D 1–1,e4a775cb,b8fd03ef,1,90,6,1,5,83.3,0,1.1,0,0,0,0,9,26,34.6,32,8,62.5,42.5,15,40.0,36.9,23,0,0.0,3,16.4,2023-02-18,7f12d9aa
Premier League,Matchweek 25,L 0–4,e4a775cb,7c21e445,1,90,5,4,1,20.0,0,3.1,0,0,0,0,10,18,55.6,27,6,44.4,37.5,6,100.0,59.3,22,2,9.1,2,9.6,2023-02-25,767981c6
Premier League,Matchweek 26,D 2–2,e4a775cb,d3fd31cc,1,90,3,2,1,66.7,0,1.1,1,1,0,0,2,10,20.0,29,5,31.0,32.1,5,20.0,22.8,12,1,8.3,3,22.0,2023-03-05,ec770341
Premier League,Matchweek 27,L 1–3,e4a775cb,361ca564,1,90,7,3,4,71.4,0,2.3,1,1,0,0,1,11,9.1,25,9,32.0,31.6,3,100.0,57.0,16,0,0.0,0,11.0,2023-03-11,d065f9cd
Premier League,Matchweek 28,L 1–2,e4a775cb,b2b47a98,1,90,4,2,2,75.0,0,2.1,1,1,0,0,9,35,25.7,37,5,73.0,45.8,10,80.0,56.2,21,0,0.0,0,,2023-03-17,5345049a
Premier League,Matchweek 29,D 1–1,e4a775cb,8cec06e1,1,90,1,1,0,0.0,0,0.0,0,0,0,0,4,11,36.4,16,5,43.8,40.9,5,80.0,57.0,17,1,5.9,0,6.0,2023-04-01,c14b278c
Premier League,Matchweek 7,L 1–2,e4a775cb,5bfb9659,1,90,6,2,4,66.7,0,1.5,0,0,0,0,1,6,16.7,17,9,23.5,30.5,8,25.0,31.6,21,0,0.0,1,8.7,2023-04-04,1251d1c0
Premier League,Matchweek 30,L 0–2,e4a775cb,8602292d,1,90,3,2,1,33.3,0,2.0,0,0,0,0,9,16,56.3,16,2,31.3,33.8,14,78.6,45.2,5,1,20.0,0,9.5,2023-04-08,68cd68fd
Premier League,Matchweek 31,L 0–2,e4a775cb,19538871,1,90,7,2,5,71.4,0,3.0,0,0,0,0,6,15,40.0,17,1,64.7,40.4,11,36.4,32.1,17,0,0.0,0,3.0,2023-04-16,4ca8f9f6
Premier League,Matchweek 32,L 2–3,e4a775cb,822bd0ba,1,90,5,3,2,40.0,0,2.2,0,0,0,0,12,23,52.2,14,1,92.9,57.6,10,100.0,66.6,24,1,4.2,0,4.0,2023-04-22,99bfc321
Premier League,Matchweek 33,W 3–1,e4a775cb,d07537b9,1,90,7,1,6,85.7,0,2.3,0,0,0,0,9,25,36.0,21,3,71.4,46.0,10,100.0,60.6,10,0,0.0,0,6.6,2023-04-26,76db2de1
Premier League,Matchweek 34,L 1–2,e4a775cb,cd051869,1,90,8,2,6,75.0,0,1.8,0,0,0,0,8,20,40.0,18,2,72.2,45.4,7,100.0,60.1,29,0,0.0,0,,2023-04-29,3aeacbaa
Premier League,Matchweek 35,W 4–3,e4a775cb,33c895d4,1,90,5,3,2,60.0,0,2.5,1,1,0,0,6,18,33.3,13,3,53.8,39.2,12,91.7,55.6,18,1,5.6,0,5.4,2023-05-08,23e7953f
Premier League,Matchweek 36,D 2–2,e4a775cb,cff3d9bb,1,90,6,2,4,66.7,0,1.7,0,0,0,0,2,23,8.7,24,1,79.2,50.9,5,80.0,59.2,14,2,14.3,0,5.0,2023-05-13,96ab0b45
Premier League,Matchweek 37,W 1–0,e4a775cb,18bb7c10,1,89,3,,3,,,0.2,,,,,4,19,21.1,17,,94.1,59.8,6,50.0,35.3,14,2,14.3,,3.3,2023-05-20,9a2ea2b3
