General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Aarón Martín,ESP,DF,25,1997,28,20,1847,20.5,5,3,8,5,0,1,3,0,2.2,1.4,2.8,4.2,25,86,61,0.24,0.15,0.39,0.24,0.39,0.11,0.14,0.24,0.07,0.2
Alexander Hack,GER,DF,28,1993,19,14,1132,12.6,0,0,0,0,0,0,2,1,0.1,0.1,0.1,0.2,1,52,0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02
Andreas Hanche-Olsen,NOR,DF,25,1997,17,17,1497,16.6,1,3,4,1,0,0,5,0,0.4,0.4,1.2,1.6,6,43,10,0.06,0.18,0.24,0.06,0.24,0.03,0.07,0.1,0.03,0.1
Angelo Fulgini,FRA,MF,25,1996,16,5,525,5.8,0,1,1,0,0,0,1,0,0.6,0.6,0.8,1.4,3,29,43,0.0,0.17,0.17,0.0,0.17,0.1,0.13,0.23,0.1,0.23
Anthony Caci,FRA,DF,25,1997,31,23,2033,22.6,2,1,3,2,0,0,4,0,0.6,0.6,2.6,3.2,20,90,41,0.09,0.04,0.13,0.09,0.13,0.03,0.11,0.14,0.03,0.14
Anton Stach,GER,MF,23,1998,30,22,2070,23.0,1,4,5,1,0,0,4,0,2.2,2.2,3.6,5.8,37,106,77,0.04,0.17,0.22,0.04,0.22,0.1,0.16,0.25,0.1,0.25
Aymen Barkok,MAR,MF,24,1998,23,3,584,6.5,0,1,1,0,0,0,1,0,0.5,0.5,0.9,1.4,17,40,28,0.0,0.15,0.15,0.0,0.15,0.08,0.14,0.21,0.08,0.21
Brajan Gruda,GER,MF,18,2004,2,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,1.63,0.0,1.63
Danny da Costa,GER,DF,29,1993,23,14,1236,13.7,0,2,2,0,0,0,0,0,0.5,0.5,1.0,1.5,32,62,74,0.0,0.15,0.15,0.0,0.15,0.04,0.07,0.11,0.04,0.11
Delano Burgzorg,SUR,"FW,MF",23,1998,13,0,244,2.7,0,1,1,0,0,0,2,0,0.2,0.2,0.1,0.2,4,4,24,0.0,0.37,0.37,0.0,0.37,0.06,0.02,0.08,0.06,0.08
Dominik Kohr,GER,MF,28,1994,30,27,2292,25.5,3,0,3,3,0,0,11,0,2.3,2.3,1.0,3.3,17,144,39,0.12,0.0,0.12,0.12,0.12,0.09,0.04,0.13,0.09,0.13
Edimilson Fernandes,SUI,DF,26,1996,32,28,2437,27.1,0,3,3,0,0,0,4,0,0.7,0.7,1.3,1.9,15,67,23,0.0,0.11,0.11,0.0,0.11,0.02,0.05,0.07,0.02,0.07
Eniss Shabani,ALB,MF,19,2003,1,0,10,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finn Dahmen,GER,GK,24,1998,8,8,720,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Burkardt,GER,"MF,FW",22,2000,11,7,533,5.9,1,2,3,1,0,1,2,0,3.0,2.2,1.1,3.3,9,14,46,0.17,0.34,0.51,0.17,0.51,0.5,0.18,0.68,0.37,0.55
Karim Onisiwo,AUT,"FW,MF",30,1992,31,28,2539,28.2,10,2,12,10,0,0,4,0,8.2,8.2,3.4,11.6,72,48,220,0.35,0.07,0.43,0.35,0.43,0.29,0.12,0.41,0.29,0.41
Leandro Barreiro Martins,LUX,MF,22,2000,31,25,2141,23.8,4,3,7,4,0,0,5,0,3.9,3.9,2.2,6.1,17,54,49,0.17,0.13,0.29,0.17,0.29,0.16,0.09,0.25,0.16,0.25
Lee Jae-sung,KOR,MF,29,1992,34,24,1894,21.0,7,5,12,7,0,0,2,0,4.3,4.3,2.8,7.1,29,69,103,0.33,0.24,0.57,0.33,0.57,0.2,0.13,0.34,0.2,0.34
Ludovic Ajorque,FRA,"FW,MF",28,1994,17,15,1211,13.5,6,1,7,6,0,0,5,0,4.6,4.6,1.7,6.4,5,31,85,0.45,0.07,0.52,0.45,0.52,0.34,0.13,0.47,0.34,0.47
Marcus Ingvartsen,DEN,"FW,MF",26,1996,28,16,1314,14.6,10,0,10,6,4,4,2,0,8.4,5.2,0.7,5.9,16,30,81,0.68,0.0,0.68,0.41,0.41,0.57,0.05,0.62,0.36,0.41
Marlon Mustapha,AUT,"FW,MF",21,2001,6,0,69,0.8,0,0,0,0,0,0,1,0,0.5,0.5,0.3,0.8,5,2,9,0.0,0.0,0.0,0.0,0.0,0.7,0.34,1.04,0.7,1.04
Maxim Leitsch,GER,DF,24,1998,9,7,663,7.4,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,5,25,1,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.02,0.03
Nelson Weiper,GER,"FW,DF",17,2005,9,0,99,1.1,2,0,2,2,0,0,0,0,1.7,1.7,0.1,1.8,5,1,19,1.82,0.0,1.82,1.82,1.82,1.52,0.13,1.65,1.52,1.65
Niklas Tauer,GER,"DF,MF",21,2001,3,0,93,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,6,4,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07
